"Shiny.VendorSize","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"Small",26.7011144743391,37.1697528936174,32.9878166076506,32.2795794231419,32.3614361542724,33.3824435560983,33.2933433537912,30.323069341733,28.8687368820551,31.3581691214929,33.321070879099,34.2608915042697,40.513825868733,49.5318125394068,51.5214539555241,62.5624500222905,63.6700873880331,67.7718572074686,73.2720214521254,78.1897173754327,75.8773397009638,72.2451157183851,70.9355221514542,58.3238995634329,64.8825784946649,62.9868759420876,67.265716525022,69.2559408005528,80.2162550830188,82.0542405206907,83.7772478306785,79.3632841275937,84.0785032652258,40.3946319014514
"Medium",56.2562140417901,79.1492499907994,65.4457655082673,62.1138800503432,57.6239181169125,61.6926120948635,52.0992666645928,51.1441078601676,50.7677779427231,53.705999220095,50.2500611203341,61.2886947620132,61.4348960561547,72.505243537038,71.9241351207959,83.7825240899362,86.0183201677106,89.7815740042261,102.254565171701,107.729760649219,102.695355849337,101.960393850104,93.0009595655757,76.5065144563595,67.1231986214376,63.7155040390206,63.8991503846094,69.1420389254289,79.5827782087172,86.8846057801441,89.4584526127412,80.8913647250029,330.242188783978,209.902085721306
"Large",71.4731990977966,72.6643299192825,65.7045124991516,61.8842899694329,55.7226757492524,50.0279202658576,51.9590318511232,49.1577157125822,46.977870602154,48.9506192711251,59.222696009871,56.967505083881,66.0493110328261,92.3966160060933,107.072871627433,119.872672417294,128.973611924632,144.487023056989,175.021662667077,167.900762532781,162.422184694784,152.622380100413,149.973883204254,123.098634515938,111.362981184798,103.289249556341,100.498880585236,104.352983721316,120.489471812345,122.088916059472,123.995885260678,130.880252784855,,
"Big Five",59.6126557905004,61.3052611176304,55.7062748619774,55.5134566119984,56.8373782769017,50.4758736370519,56.5170117964626,58.5480106374802,62.2697534756513,65.1201139473359,69.3160228963577,72.5263813429625,93.2606009574758,106.813257782898,108.407040372193,106.7655769511,123.775994541436,134.856421475193,140.319308856116,141.520014519028,126.817574319991,140.378465110544,132.639993305909,119.301502728555,99.5112598304889,98.230247067737,122.387037251316,131.354593468983,129.341544453286,138.465268209619,168.979274121864,121.939065637327,,
"Unlabeled",25.1564978261185,11.0021351986132,11.2082732321518,10.2388640278361,7.2100424190747,8.82644669271074,9.96100961980441,6.92849788611329,6.44159427553648,2.39439316557982,1.45490167571726,2.10320038650477,2.45130489261158,1.09529814934832,2.84066055250055,10.542937910812,10.2426883253981,9.65994083601117,12.996540313072,8.16251273309334,6.29433106989386,5.43627022822418,3.82119881145642,1.90871913098347,0.800131587611278,0.647985001767578,0.877419342213007,0.605845481243581,0.265729394589161,0.415465560546445,0.861343185775395,0.808647245855937,0,9.53798379435319e-06
