Year,Global.Vendor.Name,Number.of.Actions,Dollars.Obligated,%Total.Actions,%Total.Dollars
2007,HONEYWELL INTERNATIONAL INC,1072,400445364.12,0.006321425623002442,0.005809095970806882
2007,DYNCORP TECHNICAL SERVICES INC,889,341154311.2,0.005242301659374226,0.004948985085569474
2007,ENVIRONMENTAL CHEMICAL CORPORATION,141,338326547.89,8.314561686971494e-4,0.004907963887867222
2007,HAWKER BEECHCRAFT  INC.,131,311426106.36,7.724876460945148e-4,0.004517730261743832
2007,HARRIS CORPORATION,962,304031182.07,0.005672771874373459,0.004410455140724855
2007,THE MITRE CORPORATION,30,297562449.53,1.7690556780790414e-4,0.004316615901963983
2007,BATTELLE MEMORIAL INSTITUTE,894,278846740.67,0.005271785920675544,0.004045114821739614
2007,CH2M HILL COMPANIES  LTD,813,276790015.99,0.004794140887594202,0.004015278763884623
2007,ROCKWELL INTERNATIONAL CORP,64,273421685.49,3.773985446568621e-4,0.0039664157805937685
2007,AEROSPACE TESTING ALLIANCE,29,266135474.05,1.7100871554764067e-4,0.0038607177121155246
2007,CHUGACH ALASKA CORP,1231,243328081.52999997,0.007259025132384333,0.0035298602622267044
2007,TOLTEST  INC.,234,200371355.65,0.0013798634289016523,0.0029067047319412177
2007,JACOBS ENGINEERING GROUP INC.,325,178235805.27,0.0019164769845856284,0.0025855934192740605
2007,GOODRICH CORPORATION,371,178000273.48,0.002187732188557748,0.0025821766566020976
2007,DELL INC,1847,177182977,0.010891486124706631,0.0025703204731765354
2007,INNOVATIVE TECHNICAL SOLUTIONS  INC.,210,176918090.43,0.001238338974655329,0.002566477872801103
2007,WESTON SOLUTIONS HOLDINGS INC,440,172765777.91,0.0025946149945159274,0.0025062419852350908
2007,ROLLS-ROYCE GROUP PLC,171,169061623.18,0.0010083617365050535,0.0024525073381514
2007,BERKSHIRE HATHAWAY INC.,201,165908877.24,0.0011852673043129577,0.0024067717512823174
2007,INDYNE  INC.,76,154833340.3,4.481607717800238e-4,0.002246103498438225
2007,MCDONNELL DOUGLAS CORP,110,152859123.64,6.486537486289818e-4,0.0022174643504478163
2007,CERBERUS PARTNER LP,226,151962414,0.0013326886108195445,0.002204456153017051
2007,AMEC P L C,282,149579225,0.0016629123373942988,0.002169884211728644
2007,TYBRIN CORPORATION,245,145950226.9,0.0014447288037645505,0.0021172398309225312
2007,SI INTERNATIONAL  INC.,759,140692414.52,0.004475710865539975,0.002040966912196061
2007,TETRA TECH  INC.,403,137981399.89,0.002376431460886179,0.002001639339510734
2007,VERITAS CAPITAL MANAGEMENT II LLC,77,135197818,4.540576240402873e-4,0.001961259063471967
2007,UNITED PARCEL SERVICE  INC.,254,132263363.32,0.0014978004741069218,0.0019186901380067816
2007,TEXTRON INC.,115,126068552.39,6.781380099302992e-4,0.0018288245672254714
2007,GOVERNMENT OF CANADA,148,118461495.69,8.727341345189937e-4,0.0017184721287029786
2007,SIERRA NEVADA CORPORATION,104,115795112.04,6.13272635067401e-4,0.0016797919992629017
2007,UNITED INDUSTRIAL CORPORATION,79,113878568.83,4.658513285608142e-4,0.001651989496258392
2007,MODERN TECHNOLOGIES CORPORATIO,147,108138805.03,8.668372822587304e-4,0.0015687251067773556
2007,CABINET OFFICE,4,105355156,2.3587409041053883e-5,0.001528343856766261
2007,ALLIANT TECHSYSTEMS INC,226,103065372.11,0.0013326886108195445,0.0014951269049390161
2007,WYLE LABORATORIES  INC.,303,101323479.85,0.0017867462348598318,0.0014698579913348287
2007,MEGGITT PLC,178,95987865.06,0.0010496397023268978,0.0013924564250900053
2007,TELOS CORPORATION,328,95588658.53,0.0019341675413664186,0.001386665300375554
2007,THE CENTECH GROUP INC,443,90551915.25,0.002612305551296718,0.0013135993400337864
2007,BALL CORPORATION,251,89670393.63,0.0014801099173261311,0.0013008114689538588
2007,COMPUTER SCIENCES RAYTHEON,26,88556729,1.5331815876685025e-4,0.0012846559948377335
2007,FLUOR CORPORATION,252,86154284.92,0.0014860067695863948,0.0012498047280341184
2007,EDO CORPORATION,100,83887789.35,5.896852260263471e-4,0.001216925610273641
2007,HOJGAARD HOLDING A/S,69,81387351.16,4.068828059581795e-4,0.001180652783275879
2007,HEWLETT-PACKARD COMPANY,1071,77577209.55,0.006315528770742178,0.0011253806281755344
2007,CADDELL CONSTRUCTION CO.  INC.,8,75263849,4.7174818082107766e-5,0.0010918216594518971
2007,APM  LLC,669,73382810.16,0.003944994162116262,0.0010645342037202314
2007,NCI  INC.,302,71645201,0.0017808493825995683,0.0010393274232837165
2007,PUEBLO LAGUNA,56,71266877.15,3.3022372657475434e-4,0.0010338392350073338
2007,LYNDEN INCORPORATED,117,70585957.16,6.899317144508262e-4,0.001023961409154503
2007,MWH GLOBAL  INC.,203,70567255.24,0.0011970610088334846,0.0010236901081035915
2007,TYCO INTERNATIONAL LTD.,416,69995466.95,0.002453090540269604,0.0010153954108759362
2007,ORBITAL SCIENCES CORPORATION,74,69959323,4.3636706725949686e-4,0.001014871085479448
2007,VERSAR INC.,84,69958518.86,4.953355898621315e-4,0.0010148594201516592
2007,CUBIC CORPORATION,235,68043063.88,0.0013857602811619158,9.870727036515637e-4
2007,APPLIED RESEARCH ASSOCIATES INC,243,66995485.69,0.0014329350992440234,9.718759183023131e-4
2007,DRS TECHNOLOGIES  INC.,292,66914204.02,0.0017218808599969338,9.706967985920997e-4
2007,BILFINGER BERGER AG,497,64520125.98,0.0029307355733509456,9.359668944851474e-4
2007,CARNEGIE MELLON UNIVERSITY,41,62620306.23,2.4177094267080232e-4,9.084069918271729e-4
2007,VINNELL-BROWN & ROOT (VBR) JOI,18,61705755,1.0614334068474248e-4,8.951399737984726e-4
2007,MANTECH INTERNATIONAL CORPORATION,218,59314905.99,0.001285513792737437,8.604569118998295e-4
2007,TRW INC,20,58735472.6,1.1793704520526942e-4,8.520513103551672e-4
2007,MTC TECHNOLOGIES  INC.,185,57573909.73,0.0010909176681487421,8.352009961986175e-4
2007,INTEGRAL SYSTEMS  INC.,40,57438484.68,2.3587409041053885e-4,8.332364407741088e-4
2007,GEORGIA TECH RESEARCH CORPORATION,217,57165848.04,0.0012796169404771733,8.292814133251115e-4
2007,"G & S ASSOCIATES, INC",54,55999453,3.1843002205422745e-4,8.12361000868538e-4
2007,UNIVERSAL TECHNOLOGY CORPORATION,395,55243740,0.0023292566428040713,8.013981836237096e-4
2007,M7 AEROSPACE LP,44,54778319.26,2.5946149945159277e-4,7.946465166356163e-4
2007,MACTEC  INC,97,54651466.97,5.719946692455567e-4,7.92806322709671e-4
2007,MIAMI AIR INTERNATIONAL INC,216,53137713.06,0.0012737200882169098,7.708469181884113e-4
2007,ALION SCIENCE AND TECHNOLOGY CORPORATION,272,52784388,0.0016039438147916643,7.657213770626162e-4
2007,RS INFORMATION SYSTEMS INC,162,52607062.94,9.552900661626823e-4,7.631489954498766e-4
2007,DSE  INC,23,50607892.99,1.3562760198605983e-4,7.341478603586409e-4
2007,NANA REGIONAL CORPORATION,317,50462700.56,0.0018693021665035204,7.320416135752423e-4
2007,MIDDLE EAST PROPULSION COMPANY LTD.,25,50433335.76,1.4742130650658678e-4,7.316156305157594e-4
2007,MACAULAY-BROWN  INC,210,49050583.78,0.001238338974655329,7.115566170388644e-4
2007,ARINC MANAGEMENT CORPORATION,147,48860134.55,8.668372822587304e-4,7.087938484972244e-4
2007,SCITOR CORPORATION,150,48580975.72,8.845278390395208e-4,7.047442063241108e-4
2007,HMR TECH/HJ FORD SBA JV  LLC,83,47232836.78,4.894387376018682e-4,6.851873099628508e-4
2007,ALLIANT TECHSYSTEMS INC,4,46576899,2.3587409041053883e-5,6.756718907413758e-4
2008,LOCKHEED MARTIN CORPORATION,6136,13343085268.61,0.037454372321853675,0.2119373087879242
2008,THE BOEING COMPANY,3294,7662505769.74,0.020106698570434484,0.12170879663274552
2008,NORTHROP GRUMMAN CORPORATION,4428,5395691040.2699995,0.027028676766813572,0.08570343478327082
2008,L-3 COMMUNICATIONS HOLDINGS  INC.,2795,2285324474.78,0.01706078400253928,0.03629936473774072
2008,RAYTHEON COMPANY,2204,2169357735.65,0.013453298011304677,0.034457386056997136
2008,UNITED TECHNOLOGIES CORPORATION,1275,1510324672.59,0.007782647443018813,0.02398951517290819
2008,GENERAL DYNAMICS CORPORATION,3108,1102188620.87,0.01897134764933527,0.017506812358712893
2008,GENERAL ELECTRIC COMPANY,1008,846623052.24,0.006152869507892521,0.013447490414505592
2008,BOOZ ALLEN HAMILTON INC.,2284,842847862.73,0.013941620988121543,0.013387526508946503
2008,HAWKER BEECHCRAFT  INC.,136,823896324.66,8.301490605886734e-4,0.013086506325451408
2008,THE AEROSPACE CORPORATION,21,768870624.63,1.281847814144275e-4,0.012212495664216633
2008,ITT CORPORATION,737,757082316.68,0.004498675423925384,0.012025253942246692
2008,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,111,674214136.38,6.775481303334025e-4,0.010709002208605177
2008,URS CORPORATION,1349,670072022.58,0.008234346196574415,0.010643210194704872
2008,BAE SYSTEMS PLC,1379,616628898.29,0.00841746731288074,0.009794336661543298
2008,GENERAL ATOMIC TECHNOLOGIES CORPORATION,222,579075188.94,0.001355096260666805,0.009197845525166708
2008,SAIC  INC.,2158,556210915.82,0.013172512299634977,0.008834676706644298
2008,COMPUTER SCIENCES CORPORATION,669,508170326.95,0.004083600893631047,0.008071615322209666
2008,ROCKWELL COLLINS  INC.,528,495576279.15,0.00322293164699132,0.007871575485564258
2008,DYNCORP INTERNATIONAL INC.,736,447200341.47,0.004492571386715174,0.007103187527637373
2008,HONEYWELL INTERNATIONAL INC.,1029,417193687.86,0.006281054289306948,0.006626571416459861
2008,HARRIS CORPORATION,959,353227310.89,0.005853771684592189,0.005610549895573041
2008,JACOBS ENGINEERING GROUP INC.,568,319422781.61,0.0034670931353997536,0.005073609539109882
2008,THE MITRE CORPORATION,50,315806923.26,3.052018605105417e-4,0.005016176398855568
2008,ROCKWELL INTERNATIONAL CORP,68,313082247.87,4.150745302943367e-4,0.004972898524372087
2008,AEROSPACE TESTING ALLIANCE,30,293150768.51,1.83121116306325e-4,0.004656313266114159
2008,ALENIA NORTH AMERICA  INC.,1,287e6,6.104037210210834e-6,0.004558616421737873
2008,CH2M HILL COMPANIES  LTD,739,281764202.5,0.004510883498345806,0.004475452684928137
2008,CERBERUS CAPITAL MANAGEMENT II  L.P,226,272125878.49,0.0013795124095076483,0.004322360621827035
2008,SIERRA NEVADA CORPORATION,233,260303273.63,0.0014222406699791242,0.004134574138682386
2008,INNOVATIVE TECHNICAL SOLUTIONS  INC.,208,242887189.94,0.0012696397397238535,0.003857942622614111
2008,CHUGACH ALASKA CORPORATION,1323,218447009.91,0.008075641229108933,0.0034697426015862782
2008,ENVIRONMENTAL CHEMICAL CORPORATION,185,211092012.6,0.0011292468838890043,0.003352918171205777
2008,BATTELLE MEMORIAL INSTITUTE INC,789,209188912.92,0.004816085358856348,0.003322689943144968
2008,WESTON SOLUTIONS HOLDINGS INC,364,189474416.42,0.0022218695445167433,0.0030095511713986484
2008,AMEC PLC,280,167520612.43,0.0017091304188590333,0.0026608439540173646
2008,INDYNE  INC.,84,161662638.78,5.1273912565771e-4,0.0025677977697699857
2008,ALLIANT TECHSYSTEMS INC,296,157762105.01999998,0.0018067950142224066,0.002505842936139745
2008,DELL INC,1176,152431427.66,0.00717834775920794,0.002421172157908797
2008,TYBRIN CORPORATION,442,151527093.88,0.002697984446913189,0.002406808008709353
2008,ROLLS-ROYCE GROUP PLC,163,146721853.52,9.949580652643657e-4,0.0023304831041257514
2008,GOODRICH CORPORATION,287,138991156.62,0.0017518586793305092,0.002207691181338929
2008,BERKSHIRE HATHAWAY  INC,238,128806413.18,0.0014527608560301784,0.0020459199663676016
2008,TOLTEST  INC.,258,126720487.3,0.0015748416002343952,0.002012787785283643
2008,DEFENSE FACILITIES ADMINISTRATION AGENCY,4,124868720.76,2.4416148840843335e-5,0.001983374916438804
2008,BALL CORPORATION,352,122946493.29,0.0021486210979942133,0.0019528428686650843
2008,HEWLETT-PACKARD COMPANY,1502,121513375.19,0.009168263889736673,0.0019300796780555031
2008,THE CENTECH GROUP INC,532,119013980.63,0.0032473477958321634,0.0018903800923913278
2008,MCDONNELL DOUGLAS CORP,93,115110044.84,5.676754605496076e-4,0.0018283712220021145
2008,ORBITAL SCIENCES CORPORATION,111,106773517,6.775481303334025e-4,0.001695956473877728
2008,OBAYASHI CORPORATION,9,101130386.96,5.49363348918975e-5,0.0016063227969775667
2008,LITTLEJOHN & CO.  L.L.C.,400,97221574.08,0.0024416148840843335,0.0015442364604470143
2008,TETRA TECH  INC.,363,88662224.06,0.0022157655073065325,0.0014082824759153964
2008,COMPUTER SCIENCES RAYTHEON,30,84312628,1.83121116306325e-4,0.0013391948800023567
2008,GOVERNMENT OF CANADA,171,82814809.41,0.0010437903629460525,0.0013154040074547669
2008,GREENLAND CONTRACTORS I/S,46,82061942.23,2.8078571166969835e-4,0.0013034457053985456
2008,GEORGIA TECH RESEARCH CORPORATION,255,81286935.69,0.0015565294886037626,0.0012911357488124891
2008,"SI INTERNATIONAL, INC",432,79425944.2,0.00263694407481108,0.0012615763538054215
2008,NANA REGIONAL CORPORATION  INC. ,363,78936833.96,0.0022157655073065325,0.0012538074828224801
2008,CARNEGIE MELLON UNIVERSITY,28,78197468.44,1.7091304188590332e-4,0.001242063636825481
2008,MODERN TECHNOLOGIES CORPORATIO,158,77683830.92,9.644378792133117e-4,0.0012339051823533809
2008,OMNICOM GROUP INC.,47,76906933.52,2.8688974887990917e-4,0.001221565191950435
2008,LAKESHORE ENGINEERING SERVICES  INC.,27,76199162.89,1.648090046756925e-4,0.001210323189104645
2008,TEXTRON INC.,207,74940354.72,0.0012635357025136426,0.0011903286818029733
2008,MWH GLOBAL  INC.,227,72275907.29,0.0013856164467178592,0.0011480074490181117
2008,NCI  INC.,311,68819115.56,0.001898355572375569,0.0010931008721996249
2008,INTEGRAL SYSTEMS  INC.,44,67776176.81,2.6857763724927666e-4,0.0010765351658838871
2008,UNIVERSAL TECHNOLOGY CORPORATION,431,67287476,0.0026308400376008696,0.0010687727981564215
2008,VINNELL-BROWN & ROOT (VBR) JOI,24,66570669,1.4649689304506e-4,0.001057387264492949
2008,SCITOR CORPORATION,168,64153957.98,0.00102547825131542,0.0010190009977948064
2008,P E SYSTEMS  INC.,163,64006326.91,9.949580652643657e-4,0.0010166560729862324
2008,APM  LLC,902,63954371.22,0.0055058415636101725,0.0010158308253847108
2008,CUBIC CORPORATION,221,63585514.09,0.0013489922234565944,0.0010099720164296825
2008,SRI INTERNATIONAL,74,62924256.51,4.516987535556017e-4,9.994688120283353e-4
2008,DSE  INC.,18,62774731.74,1.09872669783795e-4,9.970938082932183e-4
2008,FINMECCANICA SPA,251,60874504.69,0.001532113339762919,9.669112081707079e-4
2008,ALION SCIENCE AND TECHNOLOGY CORPORATION,311,59284246.9,0.001898355572375569,9.416520608665595e-4
2008,THE SHAW GROUP INC,159,58285613.42,9.705419164235226e-4,9.257900853222207e-4
2008,AL RAHA GROUP FOR TECHNICAL SERVICES (RGTS),17,56036074.25,1.0376863257358417e-4,8.900591229469434e-4
2008,WORLD WIDE TECHNOLOGY HOLDING CO.  INC,265,55831585.37,0.0016175698607058708,0.00088681108682697545
2008,INTELLIGENT SOFTWARE SOLUTIONS  INC.,64,55190775,3.9065838145349336e-4,8.766326593848085e-4
2008,BILFINGER BERGER AG,544,55132434.72,0.0033205962423546935,8.75706000992973e-4
2008,GULFSTREAM DELAWARE CORP (DE),60,54655583.62,3.6624223261265e-4,8.68131850278047e-4
2008,HUNT BUILDING CORPORATION,18,54592875,1.09872669783795e-4,8.671358065675365e-4
2008,TECOLOTE RESEARCH  INC.,208,54172792.44,0.0012696397397238535,8.604633492278093e-4
2008,AECOM TECHNOLOGY CORPORATION,350,53478715.89,0.0021364130235737916,8.494388587791224e-4
2008,ANALYSIS GROUP  LLC  THE,136,53070349.34,8.301490605886734e-4,8.429524948037968e-4
2008,PERINI CORPORATION,9,51409576,5.49363348918975e-5,8.165733010041159e-4
2008,TELOS CORPORATION,323,51355669.11,0.0019716040188980993,8.157170611643986e-4
2008,BEARINGPOINT  INC.,116,51207948.55,7.080683163844567e-4,8.133707149252198e-4
2008,IIT RESEARCH INSTITUTE,121,49142085,7.385885024355108e-4,7.805571974893323e-4
2008,AMERICAN HOSPITAL SERVICE GROUP INC,206,48868833.92,0.0012574316653034317,7.762169645257589e-4
2008,COMPOSITE TECHNOLOGIES CO. LLC,186,48425486.34,0.0011353509210992152,7.691749730319408e-4
2008,CARLYLE GROUP  L.P.,143,48329455.83,8.728773210601492e-4,7.676496550532863e-4
2008,AAR CORP.,124,47767903.14,7.569006140661433e-4,7.587301313100631e-4
2008,WYLE INFORMATION SYSTEMS  LLC,177,47388055.23,0.0010804145862073175,7.52696748312541e-4
2008,ARCTIC SLOPE REGIONAL CORPORATION,58,47307180.71,3.5403415819222834e-4,7.514121632429516e-4
2008,SERCO GROUP PLC,261,47121182.08,0.0015931537118650274,7.484578203539664e-4
2008,MOOG INC.,143,46185998.27,8.728773210601492e-4,7.336036591218779e-4
2008,TW & COMPANY  INC.,22,45698036.02,1.3428881862463833e-4,7.258530224457868e-4
2009,LOCKHEED MARTIN CORPORATION,4992,12721684392.24,0.0308836357562222,0.19074670150054643
2009,THE BOEING COMPANY,3094,8328512802.7,0.01914142007807522,0.12487625824840742
2009,NORTHROP GRUMMAN CORPORATION,4381,5697914434.55,0.02710360742147625,0.08543352832158986
2009,L-3 COMMUNICATIONS HOLDINGS  INC.,2415,2506614057.3199997,0.014940701192162781,0.03758373094527808
2009,RAYTHEON COMPANY,2261,2364176372.56,0.013987960826285735,0.03544804531595076
2009,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,72,1727727803.25,4.454370541762817e-4,0.025905247245541423
2009,UNITED TECHNOLOGIES CORPORATION,726,1511769745.68,0.004491490296277507,0.02266721005849489
2009,GENERAL DYNAMICS CORPORATION,2896,978068507.59,0.017916468179090442,0.014664987427148796
2009,HAWKER BEECHCRAFT  INC.,157,973117550.83,9.71300243134392e-4,0.014590753651013155
2009,BOOZ ALLEN HAMILTON INC.,2408,937115929.59,0.014897394811895644,0.01405095166501271
2009,COMPUTER SCIENCES CORPORATION,1369,800501048.98,0.0084694906551018,0.012002572138466377
2009,THE AEROSPACE CORPORATION,26,791347982.62,1.6085226956365727e-4,0.011865332668994031
2009,ITT CORPORATION,640,662821655.83,0.0039594404815669485,0.00993823149785288
2009,GENERAL ATOMIC TECHNOLOGIES CORPORATION,290,649451585.6,0.0017941214682100234,0.009737763012975296
2009,BAE SYSTEMS PLC,1359,582251207.73,0.008407624397577317,0.008730172349421993
2009,SAIC  INC,2123,571511006.18,0.013134206472447863,0.008569135653655259
2009,ROCKWELL COLLINS  INC.,468,557646229.15,0.002895340852145831,0.008361249621902558
2009,GENERAL ELECTRIC COMPANY,750,464402056.41,0.004639969314336268,0.006963162872073162
2009,URS CORPORATION,998,439637143.95,0.00617425250094346,0.006591842124045784
2009,SIERRA NEVADA CORPORATION,288,423437511.93,0.0017817482167051268,0.006348947686637598
2009,HONEYWELL INTERNATIONAL INC,887,391082338.64,0.005487537042421693,0.005863819900783182
2009,HARRIS CORPORATION,1082,355347388.9,0.006693929064149122,0.005328016340418907
2009,THE MITRE CORPORATION,51,325913897.57,3.1551791337486627e-4,0.004886695740745245
2009,LAKESHORE ENGINEERING SERVICES INC,27,305453248,1.6703889531610565e-4,0.004579912354543908
2009,AEROSPACE TESTING ALLIANCE,28,297384703.72,1.7322552106855402e-4,0.004458934018667262
2009,JACOBS ENGINEERING GROUP INC.,703,284627642.87,0.004349197903971196,0.004267656888772138
2009,NISHIMATSU CONSTRUCTION CO.  LTD.,14,274793075.38,8.661276053427701e-5,0.004120199111046864
2009,VERITAS CAPITAL MANAGEMENT II LLC,194,248330465.76,0.0012002053959749813,0.00372342338996463
2009,ROCKWELL INTERNATIONAL CORP,81,238667975.79,5.011166859483169e-4,0.003578545712352705
2009,CHUGACH ALASKA CORP,1241,236219495.62,0.007677602558788411,0.0035418336307039976
2009,ROLLS-ROYCE GROUP PLC,153,225210108.83,9.465537401245987e-4,0.0033767608187250152
2009,CERBERUS CAPITAL MANAGEMENT II  L.P,140,224262940.93,8.661276053427699e-4,0.0033625591495810765
2009,TOLTEST  INC.,246,221070583.73,0.0015219099351022958,0.0033146935063897588
2009,INNOVATIVE TECHNICAL SOLUTIONS  INC.,173,215817563.11,0.0010702862551735658,0.0032359306377879754
2009,SI INTERNATIONAL ENGINEERING  INC,643,212354719.53,0.003978000358824294,0.0031840093693197642
2009,CH2M HILL COMPANIES LTD,595,202671329.14,0.0036810423227067726,0.003038818314481046
2009,BATTELLE MEMORIAL INSTITUTE,667,197602550.2,0.004126479376883054,0.00296281793327129
2009,INDYNE  INC.,94,192792976.72,5.815428207301455e-4,0.0028907040332051864
2009,WYLE LABORATORIES  INC.,473,187488850.13,0.0029262739809080727,0.002811174890664833
2009,DELL INC,1371,187036239.27,0.008481863906606699,0.0028043885229208742
2009,GULFSTREAM AEROSPACE LP,117,181442694.27,7.238352130364578e-4,0.002720519891570792
2009,ALLIANT TECHSYSTEMS INC,274,179089848.2,0.0016951354561708497,0.0026852417308215137
2009,GOODRICH CORPORATION,207,174742589.53,0.00128063153075681,0.0026200596978213898
2009,MCDONNELL DOUGLAS CORP,107,173346183.81,6.619689555119743e-4,0.0025991222357028537
2009,TYBRIN CORPORATION,357,170234795.33,0.0022086253936240636,0.0025524706232788875
2009,UNITED LAUNCH SERVICES LLC,2,155334060,1.2373251504896714e-5,0.002329051614718678
2009,DEFENSE SUPPORT SERVICES  LLC,99,154232541.59,6.124759494923874e-4,0.002312535641135982
2009,BERKSHIRE HATHAWAY INC.,249,144205814.41,0.0015404698123596408,0.0021621966547673605
2009,CDM/CAPE  A JOINT VENTURE,36,143146304.16,2.2271852708814085e-4,0.00214631054415792
2009,CABINET OFFICE,10,142118485.82,6.186625752448357e-5,0.0021308996164810506
2009,BALL CORPORATION,485,123528867.48,0.0030005134899374532,0.0018521701439379332
2009,TYCO INTERNATIONAL LTD.,380,121628258.74,0.0023509177859303756,0.0018236727502893965
2009,AECOM GOVERNMENT SERVICES INC,37,119076493.18,2.2890515284058923e-4,0.0017854120256427766
2009,THE CENTECH GROUP INC,457,111651342.45,0.002827287968868899,0.0016740806196572763
2009,CARNEGIE MELLON UNIVERSITY,20,111263657.28,1.2373251504896714e-4,0.0016682677363064453
2009,MACAULAY-BROWN  INC,328,110377587.08,0.002029213246803061,0.001654982155345875
2009,AMEC P L C,280,106934199.66,0.0017322552106855398,0.0016033526091236686
2009,DYNCORP TECHNICAL SERVICES INC,336,106640065.34,0.002078706252822648,0.0015989424107876423
2009,CHEMRING GROUP PLC,16,104241942.21,9.898601203917371e-5,0.001562985373752618
2009,IIT RESEARCH INSTITUTE,172,102559285,0.0010640996294211174,0.0015377559070666347
2009,NCI  INC.,296,101340014.15,0.0018312412227247138,0.0015194743740791373
2009,CUBIC CORPORATION,245,98472552.04,0.0015157233093498477,0.0014764801508067903
2009,ORBITAL SCIENCES CORPORATION,168,96671980.52,0.001039353126411324,0.0014494826976656537
2009,INTELLIGENT SOFTWARE SOLUTIONS  INC.,78,94336415,4.8255680869097186e-4,0.0014144636384481374
2009,ENVIRONMENTAL CHEMICAL CORPORATION,131,84940325.75,8.104479735707348e-4,0.0012735803264446186
2009,TELOS CORPORATION,361,84906962.19,0.002233371896633857,0.0012730800790855348
2009,COMPUTER SCIENCES RAYTHEON,47,84630640.23,2.9077141036507276e-4,0.00126893695614701
2009,ARCTIC SLOPE REGIONAL CORPORATION,96,82838642.29,5.939160722350423e-4,0.0012420680537586376
2009,CHUGACH MANAGEMENT SERVICES  JV,415,80780513.05,0.0025674496872660686,0.001211208825398021
2009,GEORGIA TECH RESEARCH CORPORATION,321,80203082.34,0.0019859068665359224,0.0012025509307449509
2009,HEWLETT-PACKARD COMPANY,1366,80110088.04,0.008450930777844456,0.0012011565905431006
2009,GSD & M IDEA CITY LLC,46,75828249.43,2.8458478461262444e-4,0.0011369554544330598
2009,ALION SCIENCE AND TECHNOLOGY CORPORATION,263,73669490.14,0.0016270825728939178,0.0011045873967761397
2009,INTEGRAL SYSTEMS  INC.,39,73470972.12,2.4127840434548593e-4,0.001101610852449469
2009,P E SYSTEMS  INC.,186,71012515.99,0.0011507123899553945,0.001064749193008574
2009,WESTON SOLUTIONS HOLDINGS INC,347,69513037.29,0.0021467591360995798,0.0010422662727303602
2009,EDO CORPORATION,181,68754838.69,0.0011197792611931526,0.0010308979760824297
2009,APPLIED RESEARCH ASSOCIATES INC,178,67992444.27,0.0011012193839358075,0.0010194667680463202
2009,DRS TECHNOLOGIES  INC.,192,67555355.38,0.0011878321444700845,0.0010129131339944577
2009,VINNELL-BROWN & ROOT (VBR) JOI,16,67402202,9.898601203917371e-5,0.0010106167791126717
2009,SCITOR CORPORATION,155,66159449.53,0.00095892699162949545,9.919831668389106e-4
2009,DSE  INC,11,64168688.99,6.805288327693192e-5,9.621340529343026e-4
2009,BRISTOL BAY NATIVE CORPORATION,257,62974361.07,0.0015899628183792278,9.442265098585625e-4
2009,TECOLOTE RESEARCH  INC,209,62340884.75,0.0012930047822617065,9.347282771722988e-4
2009,QUANTECH SERVICES INC.,222,60903714.75,0.0013734309170435352,9.131796025987685e-4
2009,UNIVERSAL TECHNOLOGY CORPORATION,381,60846293,0.002357104411682824,9.123186309641027e-4
2009,AMERICAN HOSPITAL SERVICE GROUP INC,254,59780020.97,0.0015714029411218826,8.96331135412896e-4
