Year,Global.Vendor.Name,Number.of.Actions,Dollars.Obligated,%Total.Actions,%Total.Dollars
2009,BUNDESAMT FUER BAUWESEN UND RAUMORDNUNG,664,208186402.29,0.001576860053670237,0.0016549502974869262
2009,EAGLE RESEARCH GROUP  INC.,201,203883133.45,4.773326367284903e-4,0.0016207420304311182
2009,B L HARBERT HOLDINGS LLC,60,203774065.29,1.4248735424731056e-4,0.0016198750075042945
2009,PETER KIEWIT SONS'  INC.,255,198780175.12,6.055712555510698e-4,0.0015801767374369437
2009,BRISTOL BAY NATIVE CORPORATION,498,195501678.88,0.0011826450402526775,0.0015541147647623798
2009,NATIONAL PRESTO INDUSTRIES  INC.,28,190915573.3,6.649409864874493e-5,0.001517658124412954
2009,CONTRACK INTERNATIONAL INC,69,188940515.1,1.6386045738440714e-4,0.0015019576602150527
2009,ROCKWELL COLLINS  INC.,191,186246241.38,4.5358474435393855e-4,0.0014805398872703335
2009,VH HOLDINGS  INC.,2308,175170117.21,0.005481013560046546,0.0013924917016611233
2009,RESOURCE CONSULTANTS INC,191,174612758.72,4.5358474435393855e-4,0.0013880610539882387
2009,AMERICAN ORDNANCE LLC,311,169110300.38,7.385594528485596e-4,0.0013443199884502143
2009,MARKLAND TECHNOLOGIES  INC.,251,168273839.71,5.960720986012491e-4,0.0013376706548749874
2009,KORTE CONSTRUCTION COMPANY,38,166150270.5,9.024199102329668e-5,0.0013207896220257425
2009,GOODRICH CORPORATION,209,164802858.79,4.963309506281318e-4,0.0013100785506696235
2009,POND SECURITY SERVICE GMBH,31,164420927.33,7.361846636111045e-5,0.0013070424369926786
2009,INSTITUTE FOR DEFENSE ANALYSES INC,33,163561122.9,7.83680448360208e-5,0.0013002075352817257
2009,EDO CORPORATION,457,160405666.1,0.0010852786815170154,0.0012751236483783302
2010,OSHKOSH CORPORATION,738,6599981124.85,0.00180164345036692,0.048815026204666816
2010,GENERAL DYNAMICS CORPORATION,4323,5873501616.18,0.010553529316986714,0.043441811405710025
2010,LOCKHEED MARTIN CORPORATION,3452,5712563400.19,0.008427199445347706,0.04225147417863762
2010,RAYTHEON COMPANY,3141,5479443535.73,0.007667970294854331,0.04052726435482514
2010,KBR  INC.,574,3560079096.44,0.0014012782391742713,0.026331189604327062
2010,THE BOEING COMPANY,995,3229516460.42,0.002429045031321254,0.023886269924353467
2010,CERBERUS CAPITAL MANAGEMENT  L.P.,568,3000670875.06,0.0013866307314477108,0.02219367368281125
2010,UNITED TECHNOLOGIES CORPORATION,1314,2698798532.41,0.0032078041921167113,0.01996095421919932
2010,NORTHROP GRUMMAN CORPORATION,1813,2471542425.16,0.004425988584708979,0.01828011413485265
2010,BAE SYSTEMS PLC,1959,2427503104.96,0.004782411272721946,0.017954388874593278
2010,GOVERNMENT OF CANADA,470,2390312221.45,0.0011473881052472255,0.01767931627684299
2010,L-3 COMMUNICATIONS HOLDINGS  INC.,1572,1990981457.07,0.003837647024358805,0.014725771204699716
2010,FLUOR CORPORATION,212,1789474322.73,5.175452730051315e-4,0.013235376632782212
2010,SAIC  INC.,3139,1698898330.22,0.00766308779227881,0.012565455103576349
2010,CACI INTERNATIONAL INC,1491,1611663766.82,0.0036399056700502407,0.011920247576801723
2010,ITT CORPORATION,752,1353148665.74,0.001835820968395561,0.0100082085580827
2010,TEXTRON INC.,604,1317064953.82,0.0014745157778070727,0.009741324864081757
2010,URS CORPORATION,1453,1273513161.9,0.003547138121115359,0.009419205478644378
2010,MANTECH INTERNATIONAL CORPORATION,474,1200663558.72,0.0011571531103982658,0.008880392530400967
2010,ALLIANT TECHSYSTEMS INC.,464,1175323227.67,0.0011327405975206652,0.008692969430116148
2010,FINMECCANICA SPA,1441,1114699476.4,0.003517843105662238,0.008244581783107913
2010,COMPUTER SCIENCES CORPORATION,1051,1037477489.88,0.002565755103435817,0.007673429650360578
2010,HONEYWELL INTERNATIONAL INC.,857,977026895.27,0.0020921523536103666,0.007226322711090066
2010,MACANDREWS & FORBES HOLDINGS INC.,340,935969976.32,8.300254378384185e-4,0.0069226559980322035
2010,HARRIS CORPORATION,618,919229747.76,0.0015086932958357135,0.006798841296085298
2010,BOOZ ALLEN HAMILTON HOLDING CORPORATION,1270,853961523.81,0.003100389135455269,0.00631610202726296
2010,KONGSBERG GRUPPEN ASA,122,813001605.91,2.978326571067266e-4,0.006013152756983805
2010,MISSION ESSENTIAL PERSONNEL  LLC,160,681306025.53,3.906002060416087e-4,0.005039101000519939
2010,COMBAT SUPPORT ASSOCIATES,25,659881481,6.1031282194001354e-5,0.004880639986333513
2010,GENERAL ELECTRIC COMPANY,686,636622422.73,0.0016746983834033974,0.004708610473298849
2010,NAVISTAR INTERNATIONAL CORPORATION,89,562688069.79,2.1727136461064482e-4,0.004161774458480214
2010,BALFOUR BEATTY/MCCARTHY A JOINT VENTURE,4,529989439,9.765005151040217e-6,0.00391992762760661
2010,SRC  INC.,170,529218414.39,4.1501271891920924e-4,0.003914224946670163
2010,GENERAL ATOMIC TECHNOLOGIES CORPORATION,223,502133902.26,5.44399037170492e-4,0.0037139014693213374
2010,BALFOUR BEATTY/DPR/BIG-D  A JOINT VENTURE,2,479e6,4.882502575520109e-6,0.0035427976398291327
2010,THE MITRE CORPORATION,109,462371956.25,2.660963903658459e-4,0.0034198126833521487
2010,HELLFIRE SYSTEMS  LLC,109,450182711.9,2.660963903658459e-4,0.0033296581403156546
2010,PETER KIEWIT SONS'  INC.,209,448505287.03,5.102215191418513e-4,0.003317251508018313
2010,DELL INC.,5054,434529616.96,0.012338084008339315,0.00321388413653809
2010,EUROPEAN AERONAUTIC DEFENCE AND SPACE COMPANY EADS N.V.,196,415603845.53,4.7848525240097063e-4,0.003073904641017945
2010,ATLANTIC DIVING SUPPLY  INC.,544,409338799.07,0.0013280407005414696,0.003027566871055715
2010,CUBIC CORPORATION,403,377849616.07,9.838242689673019e-4,0.002794665402971065
2010,THE SHAW GROUP INC,538,373336544.12,0.0013133931928149092,0.0027612856521300644
2010,WASHINGTON GROUP/ALBERICI JOINT VENTURE,48,373044e3,1.1718006181248261e-4,0.002759121926414236
2010,NCI  INC.,641,372115898.64,0.0015648420754541946,0.002752257468569288
2010,BECHTEL GROUP  INC.,76,359942848.2,1.8553509786976415e-4,0.00266222269953306
2010,PEARSON ENGINEERING LTD,31,353763354.6,7.567878992056168e-5,0.0026165176988202856
2010,TASC  INC.,233,350372020.57,5.688115500480927e-4,0.002591434587761087
2010,JACOBS ENGINEERING GROUP INC.,762,349773364.19,0.0018602334812731613,0.0025870067831470305
2010,ARCHER WESTERN/ALBERICI JOINT VENTURE,4,342342128.23,9.765005151040217e-6,0.002532043598971454
2010,VSE CORPORATION,253,340830533.02,6.176365758032938e-4,0.002520863482181548
2010,CAJUN INDUSTRIES  LLC,20,340536295.65,4.882502575520109e-5,0.0025186872327870057
2010,ROCKWELL COLLINS  INC.,331,339805475.95,8.080541762485779e-4,0.002513281916903288
2010,HENSEL PHELPS CONSTRUCTION CO,244,310723129.64,5.956653142134532e-4,0.002298181983985206
2010,JVYS,155,309901616.05,3.7839394960280837e-4,0.0022921058745744762
2010,THE WALSH GROUP LTD,259,299000073.58,6.32284083529854e-4,0.002211475480141881
2010,ST. BERNARD LEVEE PARTNERS LLC,4,280484885,9.765005151040217e-6,0.002074532752788613
2010,CHEMRING GROUP PLC,78,279342342.48,1.9041760044528425e-4,0.0020660822372494474
2010,BECHTEL PARSONS BLUE GRASS  A JOINT VENTURE,36,274967833,8.788504635936195e-5,0.0020337273273096684
2010,CARLYLE PARTNERS IV  L.P.,525,273755759.26,0.0012816569260740284,0.0020247625423715247
2010,"MPRI, INC.",176,272958459.16,4.2966022664576954e-4,0.0020188655216773375
2010,CATERPILLAR INC.,945,254991910.4,0.0023069824669332516,0.0018859806645942414
2010,CHALMETTE LEVEE CONSTRUCTORS  A JOINT VENTURE,3,254878963.36,7.323753863280163e-6,0.0018851452814904052
2010,QINETIQ GROUP PLC,506,250650490.18,0.0012352731516065876,0.0018538704906716477
2010,CLARK ENTERPRISES  INC.,126,248819574.2,3.075976622577668e-4,0.001840328601709916
2010,NANA REGIONAL CORPORATION  INC. ,886,244289024.4,0.002162948640955408,0.0018068195805438026
2010,AFOGNAK NATIVE CORPORATION,646,237384308.7,0.001577048331892995,0.0017557506651249067
2010,GREAT LAKES DREDGE & DOCK CORPORATION,190,236673589.93,4.6383774467441034e-4,0.0017504940204882925
2010,APPTIS HOLDINGS  INC.,1612,227568374.35,0.0039352970758692075,0.001683149685901738
2010,BRISTOL BAY NATIVE CORPORATION,721,225526958.88,0.001760142178474999,0.0016680508927722462
2010,CLARK / HUNT  JOINT VENTURE,128,221855340.46,3.1248016483328696e-4,0.001640894731868845
2010,EYAK CORPORATION,963,217357589.6,0.002350924990112932,0.00160762829944432
2010,M. A. MORTENSON COMPANIES  INC.,267,213247449.05,6.518140938319344e-4,0.0015772287248307377
2010,J & J MAINTENANCE  INC.,758,205777664.66,0.0018504684761221212,0.0015219804273215007
2010,WEEKS MARINE  INC.,99,198606703.12,0.00024168387748824537,0.0014689422945047626
2010,THE INTERPUBLIC GROUP OF COMPANIES INC,398,198445381.16,9.716180125285016e-4,0.0014677491190159514
2010,WORLD WIDE TECHNOLOGY HOLDING CO.  INC.,1439,192491884.98,0.0035129606030867185,0.0014237156488380062
2010,CONTI FEDERAL SERVICES  INC.,70,189864975.75,1.708875901432038e-4,0.0014042864049547297
2010,NATIONAL PRESTO INDUSTRIES  INC.,33,186938590.07,8.05612924960818e-5,0.0013826421621982918
2010,THE WALBRIDGE GROUP INC,103,186878015.7,2.514488826392856e-4,0.001382194139786872
2010,LOGISTICS HEALTH  INC.,73,184741921.2,1.7821134400648395e-4,0.0013663950780894774
2010,CDW HOLDINGS LLC,1909,184439657.47,0.0046603487083339435,0.0013641594638321706
2010,DOCUMENT AND PACKAGING BROKERS  INC.,120,184325467.66,2.929501545312065e-4,0.0013633148889065745
2010,DATRON WORLD COMMUNICATIONS INC.,35,184298712.89,8.54437950716019e-5,0.0013631170042802485
2010,BATTELLE MEMORIAL INSTITUTE INC,1336,183744923.98,0.0032615117204474325,0.0013590210501188465
2010,KIPPER TOOL COMPANY,384,183492317.37,9.374404944998609e-4,0.0013571527117019087
2010,GLOBAL INNOVATION PARTNERS LLC,565,180966199.69,0.0013793069775844308,0.0013384689460346128
2010,SCIENCE AND ENGINEERING SERVICES  INC.,337,173283456.24,8.227016839751384e-4,0.0012816455527943776
2010,POND SECURITY SERVICE GMBH,35,173013969.36,8.54437950716019e-5,0.0012796523638957786
2010,KIEPPE PATRIMONIAL LTDA.,26,172601742.65,6.347253348176142e-5,0.0012766034373503452
2010,DRS TECHNICAL SERVICES  INC.,58,171391084.99,1.4159257469008316e-4,0.001267649126075838
2010,JORGE SCIENTIFIC CORPORATION,35,171004167.04,8.54437950716019e-5,0.0012647873891237136
2010,RO DEFENCE PROJECTS LTD,29,170654910.62,7.079628734504158e-5,0.0012622042057824376
2010,SERCO GROUP PLC,183,169991140.02,4.4674898566008996e-4,0.0012572948009493103
2010,B.L. HARBERT HOLDINGS  L.L.C.,141,165506693.81,3.442164315741677e-4,0.0012241267728726325
2010,DAIMLER AG,70,164684650.57,1.708875901432038e-4,0.0012180467460448465
2010,GOODRICH CORPORATION,228,164267122.49,5.566052936092924e-4,0.0012149586093091755
2010,COMTECH TELECOMMUNICATIONS CORP.,115,164080634.28,2.8074389809240623e-4,0.0012135792982648247
2010,GROUPE CGI INC,190,162360813.16,4.6383774467441034e-4,0.0012008590932442312
2010,INSTITUTE FOR DEFENSE ANALYSES INC,34,156865282.27,8.300254378384185e-5,0.0011602128430005985
2011,RAYTHEON COMPANY,3302,5885664427.73,0.008281210029744,0.048637719738104004
2011,LOCKHEED MARTIN CORPORATION,2907,5192938690.62,0.007290574668827,0.04291320032816501
2011,GENERAL DYNAMICS CORPORATION,3779,4671808581.66,0.009477496275713,0.038606706049070995
2011,OSHKOSH CORPORATION,657,4381719254.84,0.0016477150180319998,0.036209477401374
2011,THE BOEING COMPANY,966,3424586959.65,0.002422667743408,0.028299965587142
2011,UNITED TECHNOLOGIES CORPORATION,1310,2847467674.96,0.003285398285574,0.023530790183264
2011,FLUOR CORPORATION,119,2688723576.19,2.98444577086e-4,0.022218967010050997
2011,BAE SYSTEMS PLC,2174,2581340917.59,0.005452256391479,0.021331582464457002
2011,VERITAS CAPITAL FUND II L.P.  THE,253,2378198995.95,6.34508218512e-4,0.019652866327459
2011,SAIC  INC.,2891,2372541729.17,0.007250447666866,0.019606116031123
2011,KBR  INC.,558,2264483705.17,0.0013994291933969998,0.018713150427783
2011,ITT CORPORATION,821,2146241945.66,0.002059016788134,0.017736028875747
2011,NORTHROP GRUMMAN CORPORATION,1643,1744258234.07,0.004120541513891,0.014414131859075998
2011,L-3 COMMUNICATIONS HOLDINGS  INC.,1459,1531751829.53,0.0036590809913380003,0.012658029880535
2011,CACI INTERNATIONAL INC,1456,1449966461.92,0.0036515571784700002,0.011982175210712001
2011,MACANDREWS & FORBES HOLDINGS INC.,216,1447039954.24,5.417145264760001e-4,0.011957991252877
2011,MANTECH INTERNATIONAL CORPORATION,611,1430285543.96,0.001532349887394,0.011819536823206
2011,COMPUTER SCIENCES CORPORATION,879,1285564108.51,0.002204477170244,0.010623593577724999
2011,ALLIANT TECHSYSTEMS INC.,459,1196390459.94,0.001151143368762,0.009886683925394
2011,TEXTRON INC.,865,1191360376.41,0.002169366043528,0.009845116521069
2011,URS CORPORATION,1079,1164452720.4,0.002706064694759,0.009622758102934
2011,GENERAL ELECTRIC COMPANY,515,808339115.05,0.001291587875626,0.0066799206468369995
2011,BOOZ ALLEN HAMILTON HOLDING CORPORATION,1142,765576966.07,0.0028640647649810004,0.006326544499925
2011,GENERAL ATOMIC TECHNOLOGIES CORPORATION,211,691195868.57,5.29174838363e-4,0.005711876943111999
2011,MISSION ESSENTIAL PERSONNEL  LLC,140,690149597.57,3.51111267161e-4,0.005703230810412
2011,CBY DESIGN BUILDERS A JOINT VENTURE OF CDM  BRASFIELD & GORRIE  AND YATES CONSTR,1,674998555.36,2.507937623e-6,0.005578026230063
2011,MCDONNELL DOUGLAS HELICOPTER COMPANY,102,651854952.79,2.55809637503e-4,0.005386773047121
2011,HONEYWELL INTERNATIONAL INC.,902,634816432.44,0.002262159735563,0.005245970799946999
2011,GOVERNMENT OF CANADA,473,503110586.35,0.0011862544954779999,0.004157585264439
2011,HARRIS CORPORATION,647,501445035.86,0.0016226356418060001,0.004143821554507
2011,FINMECCANICA SPA,1691,495855525.84,0.004240922519775,0.004097631183791
2011,ATLANTIC DIVING SUPPLY  INC.,548,491521317.3,0.001374349817171,0.004061814323546
2011,JVYS,231,480948349.53,5.79333590815e-4,0.003974441852772
2011,THE MITRE CORPORATION,109,464305646.09,2.73365200861e-4,0.003836910541645
2011,EUROPEAN AERONAUTIC DEFENCE AND SPACE COMPANY EADS N.V.,158,437510488.48,3.96254144367e-4,0.0036154817833160004
2011,CERBERUS CAPITAL MANAGEMENT  L.P.,348,430102618.63,8.727622926559999e-4,0.003554264922919
2011,HENSEL PHELPS CONSTRUCTION CO,444,412157740.44,0.001113524304424,0.003405972751855
2011,GLOBAL FLEET SALES INC.,50,407458214.73,1.25396881129e-4,0.003367136998103
2011,ROSOBORONEXPORT FGUP,4,377499442.37,1.0031750490000001e-5,0.0031195648859589998
2011,BALFOUR BEATTY/DPR/BIG-D  A JOINT VENTURE,39,354570144,9.780956727999999e-5,0.0029300826615460004
2011,BECHTEL GROUP  INC.,72,342291936.81,0.00018057150882500001,0.002828618501038
2011,KONGSBERG GRUPPEN ASA,160,332526464.97,4.0127001961199997e-4,0.002747918983032
2011,JACOBS ENGINEERING GROUP INC.,793,326998658.38,0.001988794534702,0.002702238514668
2011,AC FIRST  LLC,55,326468232.98,1.37936569242e-4,0.002697855206332
2011,NANA REGIONAL CORPORATION  INC. ,911,307028502.1,0.002284731174166,0.0025372099310309996
2011,ADVANCED TECHNOLOGY INTERNATIONAL,19,303133720.12,4.7650814829e-5,0.0025050243865249997
2011,DELL INC.,3823,293860340.73,0.009587845531105999,0.002428391402546
2011,CUBIC CORPORATION,352,277432196.01,8.82794043147e-4,0.0022926331532399998
2011,GREAT LAKES DREDGE & DOCK CORPORATION,175,271306202.58,4.38889083951e-4,0.002242009412247
2011,NCI  INC.,513,255636585.68,0.0012865720003809999,0.002112519454988
2011,RO DEFENCE PROJECTS LTD,34,254221935.09,8.5269879168e-5,0.002100829121676
2011,SCIENCE AND ENGINEERING SERVICES  INC.,321,246741673.81,8.050479768469999e-4,0.002039014035856
2011,CRITICAL SOLUTIONS INTERNATIONAL INC,19,244942376.59,4.7650814829e-5,0.002024145075013
2011,ENVIRONMENTAL CHEMICAL CORPORATION,149,238383112.07,3.73682705764e-4,0.001969940885609
2011,BECHTEL PARSONS BLUE GRASS  A JOINT VENTURE,26,236934797.5,6.5206378187e-5,0.001957972361237
2011,THE WALSH GROUP LTD,229,236125404.67,5.7431771557e-4,0.001951283732942
2011,CATERPILLAR INC.,1067,236018355.89,0.002675969443288,0.0019503991074890001
2011,"MPRI, INC.",111,227657248.44,2.78381076106e-4,0.001881304920105
2011,ROCKWELL COLLINS  INC.,319,225167052.13,8.000321016019999e-4,0.0018607265348249999
2011,DRS TECHNICAL SERVICES  INC.,88,220580650.93,2.2069851078699998e-4,0.0018228256149020001
2011,CDW HOLDINGS LLC,2020,219783951.75,0.0050660339976019994,0.0018162418838870002
2011,NAVISTAR INTERNATIONAL CORPORATION,104,212151109.82,2.60825512748e-4,0.001753165908158
2011,D & S CONSULTANTS  INC.,180,211198635.88,4.51428772064e-4,0.0017452948918739999
2011,HUNTINGTON INGALLS INDUSTRIES  INC.,202,210571458.31,5.066033997600001e-4,0.001740112046802
2011,HELLFIRE SYSTEMS  LLC,108,209893998.66,2.7085726323800003e-4,0.001734513682676
2011,ROBERTSON FUEL SYSTEMS  L.L.C.,64,208824262.96,1.60508007845e-4,0.0017256736433209998
2011,CERADYNE  INC.,39,205207808.72,9.780956727999999e-5,0.001695788132529
2011,J & J MAINTENANCE  INC.,677,202072900.27,0.0016978737704839999,0.001669882000695
2011,PHILLIPS AND JORDAN  INCORPORATED,350,200641223.41,8.777781679009999e-4,0.00165805096637
2011,ECCI-C METAG JV,39,197452189.42,9.780956727999999e-5,0.00163169755405
2011,BRISTOL BAY NATIVE CORPORATION,605,192415059.41,0.001517302261658,0.001590071919303
2011,I & S ACQUISITION CORPORATION,128,191035890.27,3.2101601569e-4,0.0015786747961870002
2011,GROUPE CGI INC,174,190091185.74,4.3638114632799996e-4,0.001570867984445
2011,UNITEDHEALTH GROUP INCORPORATED,94,186053933.75,2.35746136522e-4,0.001537505101934
2011,EYAK CORPORATION,730,182136450.94,0.00183079446448,0.001505131963211
2011,TELECOMMUNICATION SYSTEMS  INC.,164,179561309.34,4.1130177010199995e-4,0.001483851610421
2011,TURNER/ GILBANE  A 50 50 JOINT VENTURE,629,177488419,0.0015774927646,0.0014667217416289998
2011,THE INTERPUBLIC GROUP OF COMPANIES INC,390,175991719.43,9.78095672804e-4,0.0014543533752169999
2011,CONTRACK INTERNATIONAL  INC.,74,175478723.56,1.8558738407100002e-4,0.001450114100338
2011,WESTON SOLUTIONS HOLDINGS INC,238,172602547.24,5.968891541730001e-4,0.001426346068795
2011,AEROVIRONMENT  INC.,68,170470449,1.70539758335e-4,0.0014087269201120002
2011,SAUER HOLDINGS  INC.,137,170054365.95,3.43587454293e-4,0.001405288509543
2011,COMBAT SUPPORT ASSOCIATES,14,17e7,3.5111126716e-5,0.0014048392423670001
2011,CHEMRING GROUP PLC,92,166912163.43,2.30730261277e-4,0.001379322101264
2011,BATTELLE MEMORIAL INSTITUTE INC,887,166621388.39,0.002224540671224,0.001376919206047
2011,CUMMINS INC.,150,165955597.59,3.76190643386e-4,0.001371417270499
2011,WORLD WIDE TECHNOLOGY HOLDING CO.  INC.,1609,164634488.89,0.004035271634724,0.0013604999449390001
2011,LAKESHORE TOLTEST JV  LLC,8,162147062,2.0063500981e-5,0.0013399444454830001
2011,QINETIQ GROUP PLC,385,161789599.48,9.65555984692e-4,0.00133699046092
2011,INSTITUTE FOR DEFENSE ANALYSES INC,24,159335318.48,6.0190502942e-5,0.001316708871151
2011,THE WHITE OAK GROUP INC,198,157295470.15,4.9657164927e-4,0.001299852053607
2011,BERGER CUMMINS J V,15,156946054.7,3.7619064338999996e-5,0.0012969645681010001
2011,OMRAN CONSULTING  CONSTRUCTION AND ENGINEERING,20,156815772.58,5.0158752452e-5,0.0012958879478970002
2011,INTUITIVE RESEARCH AND TECHNOLOGY CORPORATION,352,154538529.9,8.82794043147e-4,0.0012770693603600001
2011,YUKSEL HOLDING A S,46,153353407.61,1.15365130638e-4,0.0012672757938890001
2011,THE DAY & ZIMMERMANN GROUP INC,351,151827276.81,8.802861055239999e-4,0.001254664214849
2011,EMCOR GROUP  INC.,76,150373222.36,1.90603259316e-4,0.001242648257485
2011,DELOITTE LLP,160,150306406.16,4.0127001961199997e-4,0.001242096104428
2011,AFOGNAK NATIVE CORPORATION,515,148349876.25,0.001291587875626,0.0012259278103310001
2011,BUNDESAMT FUER BAUWESEN UND RAUMORDNUNG,362,148143715.66,9.07873419372e-4,0.001224224148642
2012,LOCKHEED MARTIN CORPORATION,2490,5097781023.54,0.006752377569089,0.048206753944997
2012,GENERAL DYNAMICS CORPORATION,4117,5033097496.21,0.011164473273872998,0.047595079400348995
2012,RAYTHEON COMPANY,3205,4809566474.64,0.008691313296760001,0.045481276373867
2012,UNITED TECHNOLOGIES CORPORATION,1100,3954740778.21,0.00298297804257,0.037397686313138
2012,THE BOEING COMPANY,973,2387825306.05,0.002638579668564,0.022580276881421998
2012,VERITAS CAPITAL FUND II L.P.  THE,250,2134601285.26,6.7794955513e-4,0.02018568440936
2012,SAIC  INC.,2707,2088372208.37,0.0073408377829420005,0.019748522882718
2012,BAE SYSTEMS PLC,1828,2044812516,0.004957167147107,0.019336604174890998
2012,FLUOR CORPORATION,89,1794227490.08,2.4135004162600002e-4,0.016966967144378
2012,L-3 COMMUNICATIONS HOLDINGS  INC.,1253,1604008663.43,0.003397883170309,0.015168178194896
2012,TEXTRON INC.,823,1457858337.78,0.002231809935486,0.013786119460898002
2012,NORTHROP GRUMMAN CORPORATION,1180,1429435431.88,0.003199921900211,0.013517340550075
2012,MANTECH INTERNATIONAL CORPORATION,427,1400573933.3,0.001157937840161,0.013244414123046
2012,URS CORPORATION,903,1308060461.97,0.002448753793128,0.012369567963823
2012,CACI INTERNATIONAL INC,1278,1185325904.65,0.0034656781258219998,0.011208938549191002
2012,GENERAL ATOMIC TECHNOLOGIES CORPORATION,222,1154743302.93,6.02019204955e-4,0.010919736649520999
2012,OSHKOSH CORPORATION,689,1102994068.36,0.001868428973937,0.010430374198243
2012,ITT CORPORATION,682,1092925971.07,0.0018494463863929999,0.010335166050519
2012,ALLIANT TECHSYSTEMS INC.,504,1003107207.15,0.0013667463031409998,0.009485802173973
2012,MCDONNELL DOUGLAS HELICOPTER COMPANY,97,888494479.13,2.6304442739e-4,0.00840197618123
2012,COMPUTER SCIENCES CORPORATION,765,873970076.44,0.002074525638696,0.008264627341913
2012,MISSION ESSENTIAL PERSONNEL  LLC,161,847343739.94,4.36599513503e-4,0.008012837544316
2012,BOOZ ALLEN HAMILTON HOLDING CORPORATION,1056,804557902.04,0.002863658920867,0.007608236728695999
2012,GENERAL ELECTRIC COMPANY,453,781929445.84,0.001228444593895,0.00739425256281
2012,HONEYWELL INTERNATIONAL INC.,833,634893612.35,0.002258927917692,0.006003820095543
2012,PCCP CONSTRUCTORS  A JOINT VENTURE,1,6295e5,2.711798221e-6,0.0059528158365859994
2012,HELLFIRE SYSTEMS  LLC,135,581133052.43,3.6609275977e-4,0.0054954377087670005
2012,FINMECCANICA SPA,1337,531676566.29,0.003625674220833,0.0050277564475820005
2012,HUNTINGTON INGALLS INDUSTRIES INC,471,517042597.89,0.001277256961864,0.0048893715089899994
2012,HARRIS CORPORATION,651,479990900.83,0.001765380641557,0.0045389951324509995
2012,HENSEL PHELPS CONSTRUCTION CO,229,475204416,6.210017924990001e-4,0.004493732125783
2012,KBR  INC.,602,471703382.81,0.0016325025287520002,0.0044606248885819995
2012,THE MITRE CORPORATION,129,466430076.24,3.49821970447e-4,0.004410758291503
2012,AC FIRST  LLC,71,431780103.76,1.92537673657e-4,0.004083093629206
2012,JVYS,199,424773164.19,5.39647845883e-4,0.004016833071878
2012,EUROPEAN AERONAUTIC DEFENCE AND SPACE COMPANY EADS N.V.,155,386638165.13,4.2032872418e-4,0.0036562125375920003
2012,GOVERNMENT OF CANADA,420,359653914.19,0.001138955252618,0.003401038151041
2012,BECHTEL GROUP  INC.,86,352485078.55,2.33214646965e-4,0.003333246636621
2012,CATERPILLAR INC.,2060,343085374.84,0.005586304334267001,0.0032443590987269997
2012,JACOBS ENGINEERING GROUP INC.,724,321288040.79,0.001963341911655,0.003038234372232
2012,BATTELLE MEMORIAL INSTITUTE INC,701,305429367.33,0.001900970552583,0.002888268109294
2012,CHEMRING GROUP PLC,108,302596399.29,2.92874207816e-4,0.0028614783761520004
2012,MACANDREWS & FORBES HOLDINGS INC.,182,275834221.28,4.93547276134e-4,0.002608404004302
2012,CUBIC CORPORATION,367,266438990.82,9.9522994693e-4,0.002519558767335
2012,BALFOUR BEATTY/DPR/BIG-D  A JOINT VENTURE,58,265970134,1.5728429679e-4,0.002515125060737
2012,UNITEDHEALTH GROUP INCORPORATED,51,264884126.85,1.38301709246e-4,0.0025048553219589997
2012,DELL INC.,3197,254358521.46,0.008669618910996,0.00240532078589
2012,HOCHTIEF AG,40,252573562.64,1.08471928821e-4,0.0023884414671740003
2012,ADVANCED TECHNOLOGY INTERNATIONAL,23,249428519.95,6.2371359072e-5,0.0023587006253449998
2012,BECHTEL PARSONS BLUE GRASS  A JOINT VENTURE,24,241582870.07,6.5083157292e-5,0.002284508871804
2012,THE SHAW GROUP INC,357,232884200.8,9.68111964725e-4,0.002202250609393
2012,INTUITIVE RESEARCH AND TECHNOLOGY CORPORATION,409,232281410.91,0.001109125472192,0.002196550375551
2012,INTERNATIONAL BUSINESS MACHINES CORPORATION,365,231597956.65,9.89806350489e-4,0.0021900873456190003
2012,ROCKWELL COLLINS  INC.,310,231239106.18,8.406574483610001e-4,0.002186693905173
2012,GREAT LAKES DREDGE & DOCK CORPORATION,148,228835031.9,4.0134613663699996e-4,0.002163959971183
2012,NAVISTAR INTERNATIONAL CORPORATION,66,227330364.06,1.78978682554e-4,0.002149731201451
2012,J & J MAINTENANCE  INC.,571,220897858.7,0.0015484367839159999,0.002088902734769
2012,STATE CORPS LIMITED,81,217615127.84,2.1965565586200001e-4,0.0020578598558960003
2012,NANA REGIONAL CORPORATION  INC. ,803,207530257.68,0.002177573971076,0.001962493096884
2012,SCIENCE AND ENGINEERING SERVICES  INC.,321,207391493.27,8.704872287859999e-4,0.001961180882464
2012,ROSOBORONEXPORT FGUP,3,204750636,8.135394662e-6,0.00193620782928
2012,CONTRACK INTERNATIONAL  INC.,96,202280657.4,2.6033262917e-4,0.001912850676419
2012,SRC  INC.,145,200182154.11,3.93210741975e-4,0.0018930063497819998
2012,CDW HOLDINGS LLC,1665,196702782.26,0.004515144037162,0.001860103951291
2012,THE INTERPUBLIC GROUP OF COMPANIES INC,264,195425339.6,7.15914730217e-4,0.001848023918095
2012,THE WALSH GROUP LTD,235,191400635.18,6.37272581822e-4,0.001809964626262
2012,CUMMINS INC.,99,190181290.87,2.68468023831e-4,0.001798433995414
2012,ENVIRONMENTAL CHEMICAL CORPORATION,138,187750868.96,3.74228154431e-4,0.001775450907193
