"SubCustomer.DoD","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"Air Force",1.62225456580454,1.6129971437441,1.29363099582462,1.57660930444075,1.08661979456741,1.47733947555443,1.62748340733805,1.98162949333323,2.27645230208644,2.67828180438729,1.7083545673855,1.66867658506905,0.958654859608
"Army",1.78758738692695,2.25445069966907,3.01213903016869,1.60493050458645,1.24095695600682,1.43637331507159,1.02985861332591,1.52136595719115,1.11187231765974,1.58778841452108,1.09025883272954,0.794791345722348,0.7608001717091
"Civilian",0.0306859070490314,0.0449087026760526,0.00369496025936321,0.000138551282557476,0.020440330113727,0.0311719840200383,0.0646926228676147,0.0866617007482645,0.144210647523324,0.225293612578628,0.245037386564275,0.177488045623563,0.0345294937001
"Navy",0.806698882266461,1.18355918688876,1.09020745976918,1.00167539094776,0.663837602637348,0.808428322721285,1.28670122629816,1.17152372736422,1.20061436217285,1.0368039206462,1.40074341833939,0.658489738268722,0.7162370512802
"Other DoD",0.184743351347407,0.160593251548775,0.0584141040998028,0.0656392541008181,0.0311027690223604,0.0386412802632736,0.0209010390045823,0.0682128912606826,0.348196475893371,0.379407380936833,0.0692738283910576,-0.0159103003580095,-0.0155085309222
