"ProjectName","Shiny.VendorSize","2004","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"MLRS","Big Five",0,,39665020.8252,119539865.8767,111090459.7579,513490453.3512,660834049.4399,94059270.573,112955403.11,263696558.45,116436105.6509,67485107.7187,15397417.8413,6976853.1918,-7869696.1482,-1790376.4091,-770978.474
"MLRS","Large",0,,55301.2908,8849.2099,0,1096634.5,591297.5,3539614.6993,911657.98,154578.3,-5002.14,354733.9609,347978.2275,2884.25,,,
"MLRS","Small",,0,1112785.3138,753301.3228,837694.8574,3260326.415,3542134.8538,3771849.7844,1695881.63,1524009.41,1405631.435,1415092.0601,120000,120000,,,
"MLRS","Medium",,,155131.0918,15672529.1309,9663108,22140571.4385,22113863.3273,46737834.3148,2578191.95,528922.43,-21956,971569.0098,120153.3883,58336.9629,-8487,-278319.4688,
