"CalendarYear","exclude","NAICS_Code","naics_text","obl","cont_count","hh_index","pct_sum_check","top4","top8","top12","top20","top50","mismatch"
2001,FALSE,"33711",NA,17093071,11,8974.61345504019,1,0.98487077015008,0.998366472589975,1,1,1,NA
2001,FALSE,"33712",NA,137851268,183,461.090555838858,1,0.339239766731779,0.530543447739632,0.655289162809877,0.804009398012937,0.939488587076326,NA
2001,FALSE,"33721",NA,291446047,463,517.8489,1,0.373039,0.5387721,0.6188592,0.6917663,0.8330061,NA
2001,FALSE,"33791",NA,9645308,13,3036.468,1,0.8668795,0.9846623,0.9992493,1,1,NA
2001,FALSE,"33792",NA,155882,5,2339.496,1,0.9441886,1,1,1,1,NA
2001,FALSE,"33911",NA,192852144,601,399.5612,1,0.3453905,0.4511604,0.5208249,0.6077447,0.7584869,NA
2001,FALSE,"33991",NA,633975,8,2272.703,1,0.7826886,1,1,1,1,NA
2001,FALSE,"33992",NA,26409813,105,1265.424,1,0.506742,0.6164023,0.701557,0.7952923,0.9288612,NA
2001,FALSE,"33993",NA,3808861,16,3155.629,1,0.812263,0.9151305,0.9662681,1,1,NA
2001,FALSE,"33994",NA,828906,9,2309.615,1,0.7522843,0.9676127,1,1,1,NA
2001,FALSE,"33995",NA,8430547,45,917.1385,1,0.5039207,0.690341,0.7927822,0.9193235,1,NA
2001,FALSE,"33999",NA,128642420,537,328.5939,1,0.3182117,0.4302698,0.490502,0.5740172,0.702903,NA
2001,FALSE,"42111",NA,18481678,106,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42112",NA,10642425,36,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42113",NA,175329,6,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42114",NA,137924,5,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42121",NA,5132545,42,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42122",NA,3748419,21,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42131",NA,3932608,25,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42132",NA,4204922,42,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42133",NA,4223060,12,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42139",NA,2212011,22,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42141",NA,13996509,126,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42142",NA,8132839,84,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42143",NA,332237902,607,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42144",NA,18047565,51,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42145",NA,321004379,344,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42146",NA,4217706,6,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42149",NA,5587145,60,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42151",NA,2681264,43,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42152",NA,82015,2,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42161",NA,16770801,128,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42162",NA,3267366,36,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42169",NA,155086383,185,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42171",NA,2470619,31,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42172",NA,4935699,45,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42173",NA,2946797,54,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42174",NA,2312279,30,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42181",NA,9556113,37,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42182",NA,8147641,17,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42183",NA,19792729,243,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42184",NA,7167771,71,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42185",NA,8380876,44,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42186",NA,29345123,71,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42191",NA,12454892,78,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42193",NA,2841126,20,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42194",NA,195754,5,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42199",NA,6250224,43,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42211",NA,3199985,15,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42212",NA,8935891,28,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42213",NA,388389,8,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42221",NA,709493951,52,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42231",NA,25894,1,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42232",NA,375708,11,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42234",NA,737884,6,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42241",NA,6648538,21,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42243",NA,146612,3,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42247",NA,45614,1,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42248",NA,38570481,66,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42249",NA,480329892,75,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42251",NA,149763,2,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42252",NA,34000,1,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42261",NA,996889,8,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42269",NA,4843613,59,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42271",NA,7013197,30,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42272",NA,990648708,296,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42291",NA,191675,10,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42292",NA,6058384,41,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42293",NA,31607,4,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42295",NA,249411,5,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42299",NA,1027968,18,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"42321",NA,0,2,NA,0,NA,NA,NA,NA,NA,NA
2001,FALSE,"42331",NA,24000,2,10000,1,1,1,1,1,1,NA
2001,FALSE,"42332",NA,0,1,NA,0,NA,NA,NA,NA,NA,NA
2001,FALSE,"42339",NA,106224,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"42343",NA,7750370,5,8904.111,1,1,1,1,1,1,NA
2001,FALSE,"42345",NA,0,24,NA,0,NA,NA,NA,NA,NA,NA
2001,FALSE,"42349",NA,0,1,NA,0,NA,NA,NA,NA,NA,NA
2001,FALSE,"42361",NA,2538.8,8,10000,1,1,1,1,1,1,NA
2001,FALSE,"42362",NA,5137754,4,9338.19,1,1,1,1,1,1,NA
2001,FALSE,"42371",NA,0,1,NA,0,NA,NA,NA,NA,NA,NA
2001,FALSE,"42383",NA,46255,5,10000,1,1,1,1,1,1,NA
2001,FALSE,"42384",NA,0,3,NA,0,NA,NA,NA,NA,NA,NA
2001,FALSE,"42385",NA,29223,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"42386",NA,0,2,NA,0,NA,NA,NA,NA,NA,NA
2001,FALSE,"42394",NA,862650,7,2225.378,1,0.8402608,1,1,1,1,NA
2001,FALSE,"42399",NA,0,1,NA,0,NA,NA,NA,NA,NA,NA
2001,FALSE,"42421",NA,0,1,NA,0,NA,NA,NA,NA,NA,NA
2001,FALSE,"42441",NA,0,1,NA,0,NA,NA,NA,NA,NA,NA
2001,FALSE,"42448",NA,931635,2,7994.412,1,1,1,1,1,1,NA
2001,FALSE,"42449",NA,0,2,NA,0,NA,NA,NA,NA,NA,NA
2001,FALSE,"42469",NA,0,3,NA,0,NA,NA,NA,NA,NA,NA
2001,FALSE,"42472",NA,0,3,NA,0,NA,NA,NA,NA,NA,NA
2001,FALSE,"42492",NA,0,1,NA,0,NA,NA,NA,NA,NA,NA
2001,FALSE,"44111",NA,653952,16,887.3145,1,0.4520622,0.7550524,0.9477179,1,1,NA
2001,FALSE,"44112",NA,189753,3,6074.233,1,1,1,1,1,1,NA
2001,FALSE,"44121",NA,145670,4,3563.078,1,1,1,1,1,1,NA
2001,FALSE,"44122",NA,149306798,54,8792.106,1,0.9783455,0.9859182,0.989166,0.9934246,0.9999345,NA
2001,FALSE,"44131",NA,17707882,40,1712.676,1,0.7342342,0.9117533,0.9509898,0.9825337,1,NA
2001,FALSE,"44132",NA,1550642,9,3441.836,1,0.9601868,1,1,1,1,NA
2001,FALSE,"44211",NA,4642692,45,1238.079,1,0.5031495,0.6394358,0.7318547,0.8481987,1,NA
2001,FALSE,"44221",NA,2067988,29,838.1493,1,0.4511849,0.6341125,0.7644454,0.9402588,1,NA
2001,FALSE,"44229",NA,584973,12,1707.984,1,0.7241971,0.978703,1,1,1,NA
2001,FALSE,"44311",NA,11282443,84,693.4734,1,0.4389205,0.6044277,0.675968,0.7682532,0.9466537,NA
2001,FALSE,"44312",NA,928415154,388,436.3171,1,0.3511526,0.5111039,0.6061355,0.7197612,0.889138,NA
2001,FALSE,"44313",NA,1670525,34,1505.955,1,0.5512726,0.6887181,0.8064535,0.9334706,1,NA
2001,FALSE,"44411",NA,2322796,14,3868.708,1,0.9188883,0.9697356,0.9986223,1,1,NA
2001,FALSE,"44412",NA,33295,2,6896.407,1,1,1,1,1,1,NA
2001,FALSE,"44413",NA,34212989,31,3333.802,1,0.9216323,0.9677886,0.9852682,0.9974248,1,NA
2001,FALSE,"44419",NA,11354263,63,2405.798,1,0.72392,0.8089837,0.8447472,0.8987944,0.9921004,NA
2001,FALSE,"44421",NA,223549,7,1575.184,1,0.708981,1,1,1,1,NA
2001,FALSE,"44422",NA,129218,6,3063.453,1,0.9819345,1,1,1,1,NA
2001,FALSE,"44511",NA,210215,6,4504.256,1,0.9753586,1,1,1,1,NA
2001,FALSE,"44529",NA,3812868,6,6602.899,1,0.9992992,1,1,1,1,NA
2001,FALSE,"44611",NA,240275,3,4126.247,1,1,1,1,1,1,NA
2001,FALSE,"44612",NA,45796815,2,9988.122,1,1,1,1,1,1,NA
2001,FALSE,"44613",NA,67778,3,3530.018,1,1,1,1,1,1,NA
2001,FALSE,"44619",NA,241060,12,1223.79,1,0.5740749,0.873573,1,1,1,NA
2001,FALSE,"44711",NA,43693,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"44719",NA,48606,2,6904.219,1,1,1,1,1,1,NA
2001,FALSE,"44811",NA,48744,5,4426.93,1,0.9276834,1,1,1,1,NA
2001,FALSE,"44814",NA,73892,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"44815",NA,251645,7,5298.724,1,0.9492778,1,1,1,1,NA
2001,FALSE,"44819",NA,3231661,16,1387.706,1,0.6526832,0.9413171,0.9898105,1,1,NA
2001,FALSE,"44821",NA,329111,2,7156.989,1,1,1,1,1,1,NA
2001,FALSE,"45111",NA,17456622,47,1485.363,1,0.6386326,0.8251736,0.881659,0.9369573,1,NA
2001,FALSE,"45112",NA,101479,3,3424.102,1,1,1,1,1,1,NA
2001,FALSE,"45113",NA,190931,2,5026.033,1,1,1,1,1,1,NA
2001,FALSE,"45114",NA,692127,16,1112.964,1,0.5550441,0.8323516,0.9711325,1,1,NA
2001,FALSE,"45121",NA,348205,10,1482.668,1,0.6482503,0.9615715,1,1,1,NA
2001,FALSE,"45122",NA,27800,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"45211",NA,40635,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"45291",NA,111008,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"45299",NA,1442786,8,2922.321,1,0.9218172,1,1,1,1,NA
2001,FALSE,"45321",NA,11814080,41,2298.944,1,0.7383633,0.8663717,0.9169042,0.9609503,1,NA
2001,FALSE,"45322",NA,7105,2,5319.132,1,1,1,1,1,1,NA
2001,FALSE,"45391",NA,26917,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"45392",NA,41809,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"45393",NA,293979,4,4499.687,1,1,1,1,1,1,NA
2001,FALSE,"45399",NA,2134276,31,2160.298,1,0.6898887,0.8088317,0.8874073,0.9817778,1,NA
2001,FALSE,"45411",NA,1642657,18,4136.077,1,0.7522074,0.860633,0.9537474,1,1,NA
2001,FALSE,"45421",NA,151200,2,10000,1,1,1,1,1,1,NA
2001,FALSE,"45431",NA,23934200,56,1510.529,1,0.631168,0.7828974,0.8665682,0.9491113,0.9996103,NA
2001,FALSE,"45439",NA,670232,16,2052.264,1,0.7252742,0.9713032,0.9996967,1,1,NA
2001,FALSE,"48111",NA,692386367,28,2932.783,1,0.8636768,0.9922905,0.9986307,1,1,NA
2001,FALSE,"48121",NA,698960573,89,3127.36,1,0.7269679,0.8385657,0.9010244,0.9553391,0.9973717,NA
2001,FALSE,"48311",NA,1158010711,113,852.3872,1,0.4990084,0.641399,0.7487648,0.8986891,0.977044,NA
2001,FALSE,"48321",NA,17996716,17,6663.789,1,0.9686287,0.9863291,0.9955654,1,1,NA
2001,FALSE,"48411",NA,6979875,44,1054.516,1,0.5663385,0.7342889,0.8188072,0.9196916,1,NA
2001,FALSE,"48412",NA,10872129,19,4481.997,1,0.9009679,0.9627152,0.9841296,1,1,NA
2001,FALSE,"48421",NA,15257203,69,1082.538,1,0.4960507,0.606843,0.6955815,0.8295908,0.9885935,NA
2001,FALSE,"48422",NA,8287951,28,1651.095,1,0.6732081,0.8349748,0.9243581,0.9784695,1,NA
2001,FALSE,"48423",NA,298074,3,7344.867,1,1,1,1,1,1,NA
2001,FALSE,"48511",NA,4743458,20,1327.146,1,0.6574123,0.8703531,0.9612329,1,1,NA
2001,FALSE,"48531",NA,1678091,13,3999.11,1,0.9439079,0.9968494,1,1,1,NA
2001,FALSE,"48532",NA,97168,3,5983.145,1,1,1,1,1,1,NA
2001,FALSE,"48541",NA,15528278,55,644.3901,1,0.4252014,0.6467573,0.7578309,0.8527964,0.9973401,NA
2001,FALSE,"48551",NA,6898916,36,1694.772,1,0.7011847,0.8153834,0.9071736,0.9785026,1,NA
2001,FALSE,"48599",NA,32426587,32,4039.637,1,0.9011511,0.9589937,0.9793463,0.9926209,1,NA
2001,FALSE,"48621",NA,15643256,7,4183.449,1,0.9217947,1,1,1,1,NA
2001,FALSE,"48691",NA,204619,2,5004.136,1,1,1,1,1,1,NA
2001,FALSE,"48699",NA,241868,2,5158.534,1,1,1,1,1,1,NA
2001,FALSE,"48711",NA,217234,5,3184.579,1,0.9903146,1,1,1,1,NA
2001,FALSE,"48721",NA,517033,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"48799",NA,32051,2,5015.266,1,1,1,1,1,1,NA
2001,FALSE,"48811",NA,259525463,81,4259.473,1,0.8440932,0.8913744,0.9252437,0.9583854,0.9962288,NA
2001,FALSE,"48819",NA,587465073,83,1704.265,1,0.6894859,0.8591241,0.9228184,0.9630928,0.9960466,NA
2001,FALSE,"48821",NA,20908301,20,4642.93,1,0.9408778,0.9809844,0.9948104,1,1,NA
2001,FALSE,"48831",NA,59813157,45,1699.424,1,0.6321961,0.7878941,0.8650105,0.9679956,1,NA
2001,FALSE,"48832",NA,17002395,31,1213.23,1,0.633626,0.7853878,0.8678418,0.9496813,1,NA
2001,FALSE,"48833",NA,169386532,35,2039.371,1,0.8230189,0.9626515,0.9869371,0.9970077,1,NA
2001,FALSE,"48839",NA,89781478,50,2315.111,1,0.8467213,0.9314762,0.9656407,0.9853203,1,NA
2001,FALSE,"48841",NA,283233,7,2215.707,1,0.849622,1,1,1,1,NA
2001,FALSE,"48849",NA,15059573,26,1972.802,1,0.8069988,0.9355547,0.9640113,0.9938757,1,NA
2001,FALSE,"48851",NA,39447414,21,7025.206,1,0.9346456,0.9813405,0.9957197,1,1,NA
2001,FALSE,"48899",NA,51283452,120,679.6609,1,0.4196874,0.5804582,0.690163,0.8000952,0.9350728,NA
2001,FALSE,"49211",NA,4813662,23,4027.333,1,0.8407317,0.9236768,0.9570342,1,1,NA
2001,FALSE,"49221",NA,6836306,21,3417.483,1,0.8387442,0.9339491,0.9705095,0.9999298,1,NA
2001,FALSE,"49311",NA,157948281,74,813.5834,1,0.4601755,0.6715215,0.7957589,0.9065483,0.9942015,NA
2001,FALSE,"49312",NA,17686114,17,1746.271,1,0.7861241,0.9536553,0.9912502,1,1,NA
2001,FALSE,"49313",NA,505210,2,8044.721,1,1,1,1,1,1,NA
2001,FALSE,"49319",NA,38412005,50,1003.937,1,0.5135822,0.6774128,0.7855374,0.8954862,1,NA
2001,FALSE,"51111",NA,6197000,82,460.2775,1,0.3556919,0.4770904,0.5703518,0.6980835,0.9334798,NA
2001,FALSE,"51112",NA,13355955,45,1062.924,1,0.5341351,0.7168747,0.8502758,0.9406523,1,NA
2001,FALSE,"51113",NA,11291511,76,833.4773,1,0.4695097,0.6001592,0.696341,0.8166767,0.9764232,NA
2001,FALSE,"51114",NA,10133886,27,4277.783,1,0.8533988,0.9152556,0.9509647,0.9852766,1,NA
2001,FALSE,"51119",NA,27718513,29,3288.487,1,0.9120504,0.9552729,0.979136,0.997054,1,NA
2001,FALSE,"51121",NA,106431581,285,1154.288,1,0.5369672,0.6261841,0.6824192,0.7609197,0.8618985,NA
2001,FALSE,"51211",NA,5210377,34,837.5163,1,0.4972016,0.7205074,0.8351543,0.9417816,1,NA
2001,FALSE,"51212",NA,15361872,48,1514.094,1,0.5802104,0.7295237,0.8164863,0.9206372,1,NA
2001,FALSE,"51213",NA,78115,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"51219",NA,4167301,21,3022.353,1,0.8295427,0.9191433,0.9617894,0.9999882,1,NA
2001,FALSE,"51221",NA,2891943,7,2491.257,1,0.8883204,1,1,1,1,NA
2001,FALSE,"51222",NA,24687,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"51223",NA,77311,3,4466.548,1,1,1,1,1,1,NA
2001,FALSE,"51224",NA,1591789,10,2707.33,1,0.8771414,0.9965825,1,1,1,NA
2001,FALSE,"51229",NA,1571196,7,8126.602,1,0.9912133,1,1,1,1,NA
2001,FALSE,"51311",NA,14565157,26,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"51312",NA,1394585,11,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"51321",NA,12289884,36,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"51322",NA,3969764,47,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"51331",NA,1632218956,216,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"51332",NA,48410461,145,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"51333",NA,116426386,66,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"51334",NA,329035750,54,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"51339",NA,691200192,156,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"51411",NA,7239250,39,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"51412",NA,6851698,35,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"51419",NA,158259278,314,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"51421",NA,424200332,222,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"51521",NA,120220,2,7092.919,1,1,1,1,1,1,NA
2001,FALSE,"51711",NA,15475359,22,1646.449,1,0.7504127,0.8973407,0.9601276,0.9985901,1,NA
2001,FALSE,"51721",NA,81679,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"51731",NA,93484,1,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2007"
2001,FALSE,"51741",NA,24805265,2,8683.583,1,1,1,1,1,1,NA
2001,FALSE,"51811",NA,13246946,7,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2007"
2001,FALSE,"51821",NA,95032831,46,1196.384,1,0.5682884,0.746043,0.843432,0.9370031,1,NA
2001,FALSE,"51911",NA,0,1,NA,0,NA,NA,NA,NA,NA,NA
2001,FALSE,"51919",NA,5210831,2,9931.152,1,1,1,1,1,1,NA
2001,FALSE,"52111",NA,11796272,5,8981.357,1,0.9976062,1,1,1,1,NA
2001,FALSE,"52211",NA,15115.67,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"52219",NA,831844,2,8693.64,1,1,1,1,1,1,NA
2001,FALSE,"52221",NA,43000,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"52222",NA,365875,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"52229",NA,31912,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"52232",NA,613463,4,5076.286,1,1,1,1,1,1,NA
2001,FALSE,"52239",NA,63840,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"52391",NA,111468,2,6150.423,1,1,1,1,1,1,NA
2001,FALSE,"52393",NA,84585,2,5166.062,1,1,1,1,1,1,NA
2001,FALSE,"52399",NA,5465540,4,9153.853,1,1,1,1,1,1,NA
2001,FALSE,"52411",NA,1647401063,15,3534.012,1,0.9962208,0.9998423,0.9999857,1,1,NA
2001,FALSE,"52421",NA,25080,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"52429",NA,335537,5,4842.43,1,1,1,1,1,1,NA
2001,FALSE,"53111",NA,9276500,36,1018.112,1,0.5647806,0.7623889,0.8584773,0.9447607,1,NA
2001,FALSE,"53112",NA,7703240,36,1903.451,1,0.7367731,0.8835753,0.9289877,0.97848,1,NA
2001,FALSE,"53113",NA,146190,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"53119",NA,5553269,6,2658.31,1,0.9902875,1,1,1,1,NA
2001,FALSE,"53121",NA,162367,2,5737.707,1,1,1,1,1,1,NA
2001,FALSE,"53131",NA,1978939,6,5945.708,1,0.9813542,1,1,1,1,NA
2001,FALSE,"53132",NA,1522380,20,6485.678,1,0.8909683,0.9614021,0.9879038,1,1,NA
2001,FALSE,"53139",NA,27128213,17,4040.398,1,0.9360566,0.9908343,0.9988584,1,1,NA
2001,FALSE,"53211",NA,22958314,146,507.0829,1,0.3713089,0.5624867,0.6563667,0.7309842,0.8697288,NA
2001,FALSE,"53212",NA,13626269,111,901.8793,1,0.5247237,0.6374284,0.6924137,0.7631497,0.9134291,NA
2001,FALSE,"53221",NA,2280824,34,745.1579,1,0.4597021,0.6728555,0.7835433,0.9163456,1,NA
2001,FALSE,"53223",NA,913603,12,970.7138,1,0.4473956,0.829172,1,1,1,NA
2001,FALSE,"53229",NA,5756533,50,1100.976,1,0.4972484,0.6610181,0.7499258,0.8466262,1,NA
2001,FALSE,"53231",NA,538844,25,1007.399,1,0.5218152,0.7685211,0.9320712,1,1,NA
2001,FALSE,"53241",NA,87936309,137,2404.97,1,0.7947135,0.8626268,0.8893306,0.9238841,0.9679569,NA
2001,FALSE,"53242",NA,48798450,102,2305.474,1,0.7544121,0.8426809,0.8908405,0.9367492,0.9868009,NA
2001,FALSE,"53249",NA,17615552,162,713.1724,1,0.4031989,0.5184919,0.5942037,0.6797027,0.8470541,NA
2001,FALSE,"53311",NA,1974573,4,4753.586,1,1,1,1,1,1,NA
2001,FALSE,"54111",NA,48478979,156,338.1931,1,0.2738743,0.4515454,0.5550366,0.6737278,0.8716371,NA
2001,FALSE,"54119",NA,6416565,44,3203.952,1,0.7049812,0.8369738,0.901526,0.9635688,1,NA
2001,FALSE,"54121",NA,67609674,54,1147.371,1,0.611876,0.8264151,0.8956142,0.949134,0.9994731,NA
2001,FALSE,"54131",NA,649266872,714,764.8281,1,0.4750289,0.5437032,0.5838576,0.6352863,0.7363974,NA
2001,FALSE,"54132",NA,6612086,41,765.5926,1,0.4503414,0.6509233,0.7685474,0.8933575,1,NA
2001,FALSE,"54133",NA,11152034354,2713,303.0702,1,0.2893021,0.4159058,0.4886768,0.5724929,0.6918424,NA
2001,FALSE,"54134",NA,5845152,14,6307.958,1,0.9221513,0.979031,1,1,1,NA
2001,FALSE,"54135",NA,12664045,31,2001.608,1,0.7004582,0.8631462,0.9200618,0.9721031,1,NA
2001,FALSE,"54136",NA,77572345,94,1564.931,1,0.5856912,0.7251312,0.8008006,0.8865058,0.9736965,NA
2001,FALSE,"54137",NA,58367310,153,266.4428,1,0.2319325,0.3711963,0.4746188,0.6100508,0.8648754,NA
2001,FALSE,"54138",NA,107235442,287,1352.621,1,0.5522081,0.6476971,0.7116486,0.7664994,0.8690378,NA
2001,FALSE,"54141",NA,3520434,10,4454.055,1,0.8718738,0.9777848,1,1,1,NA
2001,FALSE,"54142",NA,616714,7,2275.665,1,0.7936126,1,1,1,1,NA
2001,FALSE,"54143",NA,4836559,24,1130.331,1,0.5786764,0.8151516,0.9311946,0.9981672,1,NA
2001,FALSE,"54149",NA,12554428,19,3452.31,1,0.8766745,0.951073,0.9847653,1,1,NA
2001,FALSE,"54151",NA,4812310610,2291,100.3555,1,0.1312307,0.208125,0.2772313,0.3681365,0.551992,NA
2001,FALSE,"54161",NA,1448387775,799,322.2036,1,0.2655304,0.3968999,0.5073291,0.6412329,0.778936,NA
2001,FALSE,"54162",NA,308010242,330,239.9607,1,0.2287832,0.3512923,0.4330523,0.5557452,0.765756,NA
2001,FALSE,"54169",NA,147572951,257,583.3145,1,0.4246276,0.5840163,0.6553642,0.7428324,0.8860991,NA
2001,FALSE,"54171",NA,7416126952,2576,405.3852,1,0.3311838,0.4173025,0.4915501,0.5695845,0.6871548,"Scientific R&D Manual Aggregation"
2001,FALSE,"54172",NA,836265433,139,8343.526,1,0.9393052,0.9526601,0.9615301,0.9716108,0.9889493,NA
2001,FALSE,"54181",NA,355909882,29,2858.93,1,0.8568652,0.9917379,0.9987017,0.9999326,1,NA
2001,FALSE,"54182",NA,26595471,55,2260.827,1,0.690847,0.8010311,0.8778983,0.9353582,0.9998885,NA
2001,FALSE,"54183",NA,9668,1,10000,1,1,1,1,1,1,NA
2001,FALSE,"54184",NA,122196,4,3113.719,1,1,1,1,1,1,NA
