"EntityID","fiscal_year","EntityText","EntityCategory","EntitySizeCode","EntitySizeText","AnyEntitySizeGlitch","UnknownCompany","IsEntityAbove2018constant10ThousandThreshold","AnyEntityUSplaceOfPerformance","AnyEntityForeignPlaceOfPerformance","Action_Obligation_Then_Year","ObligatedAmountIsSmall","MajorityNotSmall","ObligatedAmount_OMB20_GDP20","NumberOfActions","first_year_2018T","last_year_2018T","active_2007_to_2016","first_year","first_graduate","AnyMajorityNotSmallNA"
324422,2007,"134706253","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,24975,24975,0,31036.4110848764,1,2007,2012,3,2007,NA,FALSE
493653,2007,"790454735","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,23190,23190,0,28818.1931154468,1,2007,2009,3,2007,NA,FALSE
88582,2007,"044235299","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,4380.3,4380.3,0,5443.39505405741,15,2007,2007,1,2005,NA,FALSE
296760,2007,"126428064","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,33783.0698,33783.0698,0,41982.1918727476,3,2007,2020,10,2005,NA,FALSE
576974,2007,"796851645","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,9856,9856,0,12248.0427488505,1,2007,2007,1,2007,2016,FALSE
31238,2007,"041243627","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,23876.1201,23876.1201,0,29670.8339753946,5,2007,2019,3,2005,NA,FALSE
180362,2007,"075926506","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2007,2008,2,2005,NA,FALSE
601659,2007,"798325788","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,26700,26700,0,33180.0671057537,1,2007,2008,2,2007,NA,FALSE
455616,2007,"621646244","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,101890,101890,0,126618.615633155,2,2007,2010,4,2007,NA,FALSE
318791,2007,"191884803","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,24980,24980,0,31042.624580589,1,2007,2015,8,2007,2017,FALSE
207645,2007,"070742648","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,8500,8500,0,10562.9427115695,1,2007,2009,3,2006,NA,FALSE
373893,2007,"183315050","PDuns-2+","S","Always Small Vendor",FALSE,NA,1,1,0,93500,93500,0,116192.369827265,1,2007,2020,7,2007,NA,FALSE
529611,2007,"627345916","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,19181,19181,0,23836.2122530135,1,2007,2019,4,2007,2012,FALSE
506946,2007,"807744953","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,24224,24224,0,30103.1440288306,1,2007,2007,1,2007,NA,FALSE
609300,2007,"807009423","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,39900,39900,0,49583.6957872499,1,2007,2017,1,2007,NA,FALSE
62149,2007,"028365927","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,49950,49950,0,62072.8221697527,2,2007,2007,1,2007,NA,FALSE
655905,2007,"INVESTORS","PID","S","Always Small Vendor",FALSE,0,1,1,0,260464,260464,0,323678.389461911,5,2007,2007,1,2007,NA,FALSE
406219,2007,"556805476","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,30035,30035,0,37324.4687461166,2,2007,2007,1,2007,NA,FALSE
565337,2007,"796000615","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,24200,24200,0,30073.3192494097,4,2007,2007,1,2007,NA,FALSE
530442,2007,"615717761","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,1,62128.6504,46609,0,77207.2205790978,9,2007,2010,3,2006,2008,FALSE
524476,2007,"626852230","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2007,2007,1,2007,NA,FALSE
627014,2007,"837316447","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,8745,8745,0,10867.4040014912,2,2007,2014,5,2006,NA,FALSE
533417,2007,"786506472","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,10740,10740,0,13346.5887908537,2,2007,2009,3,2007,NA,FALSE
456238,2007,"601990778","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,573987,573987,0,713293.152727725,3,2007,2020,10,2007,NA,FALSE
280721,2007,"083865766","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2007,2019,9,2007,2008,FALSE
422174,2007,"618894935","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,16742.4996,16742.4996,0,20805.889896856,5,2007,2016,5,2007,NA,FALSE
76114,2007,"043697528","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,40102,40102,0,49834.7210140425,5,2007,2007,1,2007,NA,FALSE
515627,2007,"785135422","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,10050,10050,0,12489.1263825028,1,2007,2012,4,2006,NA,FALSE
508357,2007,"800453529","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,17940,17940,0,22294.0226171244,2,2007,2007,1,2007,NA,FALSE
366585,2007,"137488446","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,55280,55280,0,68696.4085994781,4,2007,2016,8,2007,2010,FALSE
384946,2007,"144962219","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,60936.2695,60936.2695,0,75725.4498570896,2,2007,2019,4,2004,NA,FALSE
557918,2007,"795480180","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,8500,8500,0,10562.9427115695,1,2007,2009,3,2007,NA,FALSE
572178,2007,"805112430","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,44312.6289,44312.6289,0,55067.2659376165,1,2007,2007,1,2007,NA,FALSE
517312,2007,"785184339","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,16000,16000,0,19883.1862806015,1,2007,2012,2,2007,NA,FALSE
536639,2007,"616461013","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,79000,79000,0,98173.2322604697,1,2007,2008,2,2007,NA,FALSE
204153,2007,"092150965","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,24150,24150,0,30011.1842922828,1,2007,2007,1,2007,NA,FALSE
562381,2007,"795606115","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,35000,35000,0,43494.4699888157,1,2007,2008,2,2007,NA,FALSE
16683,2007,"048430789","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,17136,17136,0,21294.8925065242,1,2007,2017,3,2007,NA,FALSE
615356,2007,"835619693","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,17155,17155,0,21318.5037902324,1,2007,2016,3,2007,NA,FALSE
370975,2007,"161184981","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,12500,12500,0,15533.7392817199,1,2007,2014,7,2005,NA,FALSE
409137,2007,"186257770","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,11500,11500,0,14291.0401391823,2,2007,2020,6,2006,NA,FALSE
278418,2007,"153053462","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,24500,24500,0,30446.128992171,1,2007,2007,1,2007,NA,FALSE
367803,2007,"182959700","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,49651.6606,49651.6606,0,61702.0760531875,2,2007,2007,1,2007,NA,FALSE
450201,2007,"780619081","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,61837.3809,61837.3809,0,76845.2602212004,3,2007,2017,7,2007,NA,FALSE
67313,2007,"006132240","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,3200,3200,0,3976.63725612029,2,2007,2015,9,2004,NA,FALSE
488545,2007,"790214923","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,10381.7098,10381.7098,0,12901.3418665341,2,2007,2007,1,2007,NA,FALSE
542383,2007,"787078018","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,41386,41386,0,51430.3467130608,3,2007,2013,6,2007,NA,FALSE
274016,2007,"145243734","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,299289.6414,299289.6414,0,371926.980738163,5,2007,2011,5,2007,NA,FALSE
484542,2007,"789949497","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,7050,7050,0,8761.02895489002,3,2007,2009,2,2007,NA,FALSE
523827,2007,"785663605","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,30000,30000,0,37280.9742761278,1,2007,2014,8,2007,NA,FALSE
618661,2007,"836065417","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,0,0,0,0,1,2007,2007,1,2007,NA,FALSE
537026,2007,"616478744","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,1622045.625,1622045.625,0,2015714.70734435,1,2007,2020,10,2007,NA,FALSE
510057,2007,"791212546","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,34175,34175,0,42469.2431962222,1,2007,2020,9,2007,NA,FALSE
6733,2007,"030860670","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,30327,30327,0,37687.3368957375,3,2007,2010,2,2005,NA,FALSE
490435,2007,"790296987","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,55104,55104,0,68477.6935503915,1,2007,2007,1,2007,NA,FALSE
164557,2007,"059847673","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2007,2020,8,2007,2010,FALSE
261641,2007,"131082237","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,23619,23619,0,29351.3110475954,2,2007,2012,3,2007,NA,FALSE
177406,2007,"089700921","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,2880,2880,0,3578.97353050826,4,2007,2011,5,2002,NA,FALSE
381603,2007,"144818817","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,123434.7969,123434.7969,0,153392.316266932,0,2007,2020,9,2007,NA,FALSE
124835,2007,"056915754","PDuns-2+","S","Always Small Vendor",FALSE,NA,1,1,0,13000,13000,0,16155.0888529887,2,2007,2011,2,2007,2010,FALSE
529630,2007,"627346633","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,236360,236360,0,293724.369330185,2,2007,2020,10,2007,NA,FALSE
134052,2007,"020244856","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,2500,2500,0,3106.74785634398,1,2007,2011,5,2005,2008,FALSE
35530,2007,"050108450","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,16450,16450,0,20442.4008947434,2,2007,2011,2,2007,NA,FALSE
335909,2007,"171068112","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,17985,17985,0,22349.9440785386,2,2007,2010,4,2007,NA,FALSE
458628,2007,"621894856","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,9500,9500,0,11805.6418541071,1,2007,2007,1,2007,NA,FALSE
651772,2007,"841322295","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,140432.0099,140432.0099,0,174514.738287561,21,2007,2012,5,2006,NA,FALSE
278852,2007,"166047600","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,16100.6396,16100.6396,0,20008.2510252268,0,2007,2007,1,2007,NA,FALSE
494027,2007,"623991663","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,39950,39950,0,49645.8307443768,1,2007,2007,1,2007,NA,FALSE
512980,2007,"800751138","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,31250.249,31250.249,0,38834.6576363862,3,2007,2007,1,2007,NA,FALSE
447300,2007,"780472002","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,55368.4004,55368.4004,0,68806.263700758,3,2007,2008,2,2007,NA,FALSE
534110,2007,"786543806","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,18900,18900,0,23487.0137939605,1,2007,2017,4,2007,NA,FALSE
290951,2007,"145793126","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,35908,35908,0,44622.8408102398,1,2007,2009,2,2007,2009,FALSE
513697,2007,"800768835","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,16095,16095,0,20001.2426991425,3,2007,2007,1,2007,NA,FALSE
518940,2007,"614760309","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,11785.98,11785.98,0,14646.4272399652,2,2007,2017,5,2007,NA,FALSE
264236,2007,"138391862","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,20000,20000,0,24853.9828507518,4,2007,2007,1,2005,NA,FALSE
176874,2007,"022503809","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,32349,32349,0,40200.0745619486,2,2007,2012,4,2007,2009,FALSE
468062,2007,"513722256","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,1,145665,134936,0,181017.770597738,5,2007,2020,7,2007,2010,FALSE
492961,2007,"784088705","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,13997.75,13997.75,0,17394.9919224556,1,2007,2007,1,2007,NA,FALSE
98342,2007,"055040898","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,13996,13996,0,17392.8171989561,1,2007,2007,1,2007,NA,FALSE
234740,2007,"113523398","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,67807,67807,0,84263.7007580465,1,2007,2007,1,2007,NA,FALSE
166560,2007,"075020276","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,9865,9865,0,12259.2270411333,1,2007,2007,1,2007,NA,FALSE
612458,2007,"807172056","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,3650,3650,0,4535.85187026221,1,2007,2008,2,2007,NA,FALSE
503567,2007,"790963032","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,49870,49870,0,61973.4062383497,3,2007,2007,1,2007,NA,FALSE
234778,2007,"121026814","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,288000,288000,0,357897.353050826,1,2007,2012,3,2007,NA,FALSE
214162,2007,"102789245","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,680,680,0,845.035416925562,1,2007,2007,1,2007,NA,FALSE
374707,2007,"175210970","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,85563,85563,0,106329.066732944,2,2007,2020,10,2007,NA,FALSE
382667,2007,"162099568","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,14800,14800,0,18391.9473095564,1,2007,2008,2,2007,NA,FALSE
474128,2007,"789256232","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,18240,18240,0,22666.8323598857,2,2007,2007,1,2007,NA,FALSE
587158,2007,"797379039","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,2501,2501,0,3107.99055548652,1,2007,2014,3,2007,NA,FALSE
531280,2007,"793116518","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,19900,19900,0,24729.7129364981,1,2007,2016,6,2007,2009,FALSE
210634,2007,"078114220","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,9540,9540,0,11855.3498198086,1,2007,2008,2,2006,NA,FALSE
470524,2007,"610547270","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,15375,15375,0,19106.4993165155,2,2007,2020,4,2007,2010,FALSE
553049,2007,"794886499","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,10350,10350,0,12861.9361252641,1,2007,2007,1,2007,NA,FALSE
559707,2007,"788155559","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,22725,22725,0,28240.3380141668,5,2007,2020,5,2004,NA,FALSE
88979,2007,"003277852","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,31960,31960,0,39716.6645955014,1,2007,2008,2,2005,NA,FALSE
397417,2007,"199230991","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,49250,49250,0,61202.9327699764,1,2007,2009,2,2007,NA,FALSE
309338,2007,"133438015","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,15000,15000,0,18640.4871380639,1,2007,2007,1,2006,NA,FALSE
677072,2007,"963790845","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,11402,11402,0,14169.2556232136,1,2007,2016,4,2007,NA,FALSE
15631,2007,"031768831","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,17982,17982,0,22346.215981111,4,2007,2008,2,2005,NA,FALSE
366214,2007,"196926666","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,14700,14700,0,18267.6773953026,1,2007,2007,1,2007,NA,FALSE
606722,2007,"806898834","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,14982.2402,14982.2402,0,18618.4170498322,1,2007,2009,3,2007,NA,FALSE
10704,2007,"024232878","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,9840,9840,0,12228.1595625699,1,2007,2008,2,2007,NA,FALSE
482069,2007,"611611265","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,92400,92400,0,114825.400770473,1,2007,2007,1,2007,NA,FALSE
500001,2007,"790750553","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,20555.0996,20555.0996,0,25543.8046476948,2,2007,2007,1,2007,NA,FALSE
72469,2007,"029139107","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,8695,8695,0,10805.2690443644,1,2007,2009,2,2007,NA,FALSE
438236,2007,"620654244","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,46556,46556,0,57855.1012799801,1,2007,2019,10,2004,2017,FALSE
311838,2007,"154932701","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,8686.0996,8686.0996,0,10794.2085249161,1,2007,2011,5,2007,NA,FALSE
34794,2007,"010017945","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,62002,62002,0,77049.8322356158,4,2007,2008,2,2007,NA,FALSE
159310,2007,"059529677","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,8500,8500,0,10562.9427115695,1,2007,2007,1,2007,NA,FALSE
541410,2007,"794038047","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,10011.2998,10011.2998,0,12441.0336771468,2,2007,2010,4,2007,NA,FALSE
653574,2007,"932506694","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,15370,15370,0,19100.2858208028,2,2007,2020,10,2006,NA,FALSE
451564,2007,"621475552","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,316153,316153,0,392883.062010687,5,2007,2020,10,2007,NA,FALSE
278833,2007,"083706937","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,105860,105860,0,131552.131229029,2,2007,2007,1,2007,NA,FALSE
514433,2007,"785105367","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,12412.6,12412.6,0,15425.1273766621,1,2007,2007,1,2007,NA,FALSE
356320,2007,"196033521","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,15000,15000,0,18640.4871380639,2,2007,2014,3,2005,NA,FALSE
637265,2007,"929219772","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,93720,93720,0,116465.763638623,1,2007,2019,10,2007,NA,FALSE
616248,2007,"835747759","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,11602.1091,11602.1091,0,14417.9310301976,6,2007,2009,2,2007,NA,FALSE
106578,2007,"018811034","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,1,8700,8700,0,10811.482540077,2,2007,2008,2,2007,2012,FALSE
560332,2007,"804030059","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,36480,36480,0,45333.6647197713,1,2007,2012,5,2007,2010,FALSE
258955,2007,"115553344","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2007,2009,2,2007,NA,FALSE
1156810,2007,"PROVIDING MAINTENANCE SERVICE, INCLUDING TOOLS & EQUIPMENT","Name","S","Always Small Vendor",FALSE,NA,1,1,1,16462,16462,0,20457.3132844538,1,2007,2007,1,2007,NA,FALSE
674185,2007,"TL INDUSTRIES","PID","S","Always Small Vendor",FALSE,0,1,1,0,26978400,26978400,0,33526034.5470362,4,2007,2011,5,2007,NA,FALSE
217858,2007,"112356345","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,60986,60986,0,75787.2499067976,1,2007,2011,5,2007,NA,FALSE
373660,2007,"197503964","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,81435,81435,0,101199.204672549,2,2007,2007,1,2007,NA,FALSE
53712,2007,"002242964","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,36998,36998,0,45977.3828756058,1,2007,2014,5,2006,2010,FALSE
538044,2007,"616619503","PDuns-2+","S","Always Small Vendor",FALSE,NA,1,1,0,99979,99979,0,124243.817571766,1,2007,2007,1,2007,NA,FALSE
640237,2007,"929564060","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,25717,25717,0,31958.4938486392,2,2007,2017,1,2007,NA,FALSE
14088,2007,"039838755","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,25363.0996,25363.0996,0,31518.7021250155,3,2007,2011,3,2007,NA,FALSE
484770,2007,"603422077","PDuns-1","N","Sometimes Small Vendor",FALSE,NA,1,1,0,1198394,1140666,0,1489243.19622219,8,2007,2013,7,2007,NA,FALSE
574360,2007,"796682156","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,19200,19200,0,23859.8235367218,1,2007,2007,1,2007,NA,FALSE
497627,2007,"790644913","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,36066.0598,36066.0598,0,44819.2615881695,5,2007,2016,4,2007,NA,FALSE
522469,2007,"801226262","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,20000,20000,0,24853.9828507518,1,2007,2018,10,2007,NA,FALSE
404918,2007,"605435101","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,2501,2501,0,3107.99055548652,1,2007,2020,7,2007,NA,FALSE
503114,2007,"790938612","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,78485.1797,78485.1797,0,97533.4655150988,5,2007,2007,1,2007,NA,FALSE
507272,2007,"784779873","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,0,0,0,0,1,2007,2020,8,2007,NA,FALSE
334392,2007,"180507162","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,29320,29320,0,36435.9388592022,1,2007,2007,1,2007,NA,FALSE
488412,2007,"790207174","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,56325,56325,0,69995.0292034298,1,2007,2008,2,2007,NA,FALSE
64532,2007,"052321366","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2007,2020,9,2007,NA,FALSE
540854,2007,"778908327","PDuns-2+","S","Always Small Vendor",FALSE,NA,1,1,0,37947,37947,0,47156.704361874,3,2007,2020,5,2006,2015,FALSE
561448,2007,"788244569","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,18000,18000,0,22368.5845656767,1,2007,2007,1,2007,NA,FALSE
30286,2007,"009785911","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2007,2016,3,2007,2016,FALSE
355041,2007,"143405491","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2007,2013,5,2006,2009,FALSE
324339,2007,"142117758","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,12482.2002,12482.2002,0,15511.6194855226,3,2007,2020,7,2007,NA,FALSE
50163,2007,"015642613","PDuns-2+","S","Always Small Vendor",FALSE,NA,1,1,0,10608.5898,10608.5898,0,13183.285447993,2,2007,2015,5,2004,NA,FALSE
96232,2007,"007024458","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,14716,14716,0,18287.5605815832,1,2007,2007,1,2007,NA,FALSE
290138,2007,"132077053","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,22135.4395,22135.4395,0,27507.6916863427,1,2007,2019,4,2005,NA,FALSE
71055,2007,"012163874","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,62825,62825,0,78072.5736299242,1,2007,2013,5,2007,NA,FALSE
301461,2007,"140757613","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,24915.4096,24915.4096,0,30962.3581458929,3,2007,2011,5,2005,NA,FALSE
653492,2007,"841756612","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,174296.3301,174296.3301,0,216597.899962719,4,2007,2016,7,2007,NA,FALSE
519501,2007,"785331625","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,35500,35500,0,44115.8195600845,6,2007,2007,1,2007,NA,FALSE
215086,2007,"093198349","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,50352,50352,0,62572.3872250528,1,2007,2007,1,2007,NA,FALSE
267048,2007,"097784248","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,290107.5,290107.5,0,360516.341493724,4,2007,2019,10,2007,NA,FALSE
411956,2007,"557165854","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,16775,16775,0,20846.2781160681,2,2007,2007,1,2007,NA,FALSE
145816,2007,"073718327","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,9651.8604,9651.8604,0,11994.3586429725,2,2007,2007,1,2007,NA,FALSE
526024,2007,"801393757","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,40000,40000,0,49707.9657015037,1,2007,2010,4,2007,NA,FALSE
431332,2007,"565614216","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,1,14850,14850,0,18454.0822666832,1,2007,2015,9,2007,2010,FALSE
505557,2007,"800262169","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,20000,20000,0,24853.9828507518,2,2007,2008,2,2007,NA,FALSE
85801,2007,"053679275","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,367399,367399,0,456566.422269169,2,2007,2017,1,2007,NA,FALSE
494180,2007,"790481373","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,28184,28184,0,35024.2326332795,3,2007,2007,1,2007,NA,FALSE
335591,2007,"147974724","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,13500,13500,0,16776.4384242575,0,2007,2007,1,2007,NA,FALSE
562761,2007,"804408289","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,16750,16750,0,20815.2106375047,2,2007,2008,2,2007,NA,FALSE
420467,2007,"187101126","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,9987,9987,0,12410.8363365229,1,2007,2010,3,2007,NA,FALSE
390603,2007,"176553456","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,12900,12900,0,16030.8189387349,1,2007,2007,1,2007,NA,FALSE
401537,2007,"165426797","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,26075,26075,0,32403.3801416677,1,2007,2016,5,2007,NA,FALSE
397608,2007,"151983814","PDuns-1","S","Always Small Vendor",FALSE,NA,1,NA,NA,0,0,0,0,0,2007,2019,4,2007,2011,FALSE
477033,2007,"789449175","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,35052,35052,0,43559.0903442277,1,2007,2020,10,2007,2019,FALSE
402337,2007,"556487668","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,4899,4899,0,6087.98309929166,5,2007,2013,6,2005,NA,FALSE
595443,2007,"806386343","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,40748.1597,40748.1597,0,50637.7031191748,3,2007,2013,6,2007,NA,FALSE
53437,2007,"051530496","PDuns-1","S","Always Small Vendor",FALSE,NA,1,1,0,21231.2099,21231.2099,0,26384.0063377656,2,2007,2007,1,2007,NA,FALSE
