"CalendarYear","exclude","NAICS_Code","naics_text","obl","cont_count","hh_index","pct_sum_check","top4","top8","top12","top20","top50","mismatch"
2000,FALSE,"238",NA,0,4,NA,0,NA,NA,NA,NA,NA,NA
2000,FALSE,"311",NA,154421314,61,2624.16333545794,1,0.898819187615513,0.941212448172796,0.960182718041112,0.978941423850337,0.998191318330577,NA
2000,FALSE,"312",NA,1611947,14,2365.8397946857,1,0.784249730295103,0.94661859229863,0.999821954443912,1,1,NA
2000,FALSE,"313",NA,14450882,17,2722.64348658664,1,0.87072394612315,0.955267228671579,0.987685042338592,1,1,NA
2000,FALSE,"314",NA,83326955,110,1179.33296902228,1,0.551210157625465,0.67964844029162,0.763926858961785,0.851105419608817,0.95835854076271,NA
2000,FALSE,"315",NA,213467774,146,261.163464400293,1,0.209545422670599,0.348313832539062,0.468283664615004,0.635091676585719,0.891676374325193,NA
2000,FALSE,"316",NA,25635780,38,1046.07875470272,1,0.565540155204952,0.81241276840416,0.884901493147468,0.94595553558347,1,NA
2000,FALSE,"321",NA,6401732,40,849.038319019949,1,0.46307983526958,0.677288115153836,0.801401558203311,0.914044980327199,1,NA
2000,FALSE,"322",NA,15507060,38,2829.52151060342,1,0.833951374406238,0.912051478487863,0.935515565168381,0.966522474279457,1,NA
2000,FALSE,"323",NA,11401091,43,1275.43327539464,1,0.644568839946984,0.789582768877119,0.854427966586706,0.92324243355307,1,NA
2000,FALSE,"324",NA,521506279,57,1592.61779860117,1,0.717646020996775,0.929605853986577,0.985014588739297,0.994377429845058,0.99977990792649,NA
2000,FALSE,"325",NA,90273606,283,267.24673642883,1,0.242049031744186,0.397207920409143,0.49053843182276,0.604142240962979,0.798034347571016,NA
2000,FALSE,"326",NA,36421321,102,1165.43107814443,1,0.570946122464915,0.736170881885366,0.795867316289818,0.857761199820292,0.949839710646409,NA
2000,FALSE,"327",NA,4312500,29,1463.82874284495,1,0.64745484057971,0.825719420289855,0.893913507246377,0.967014260869565,1,NA
2000,FALSE,"331",NA,14789790,86,2266.89206229609,1,0.615730919776413,0.719207034041727,0.771691890148542,0.834953167015894,0.94105839230983,NA
2000,FALSE,"332",NA,2874224986,1461,737.936226002507,1,0.45121785690487,0.603309419012431,0.68048240692825,0.765226988171572,0.866617702494962,NA
2000,FALSE,"333",NA,410541188.0996,935,173.812379451181,1,0.166665686923335,0.297377046897603,0.397471212752591,0.514665606570761,0.698117050031621,NA
2000,FALSE,"334",NA,4311940660.1992,2140,334.86870369753,1,0.313322302481052,0.435780070352092,0.504438541528037,0.597811123888339,0.779535109093441,NA
2000,FALSE,"335",NA,251210201,718,411.458804991707,1,0.355151773061787,0.4709555951859,0.525067986556865,0.597319992236619,0.724946212668256,NA
2000,FALSE,"336",NA,21683081752,2039,1317.93269022029,1,0.56292376959364,0.680933748963601,0.757888576747182,0.85211545714904,0.947071363880175,NA
2000,FALSE,"337",NA,247685723,241,293.250507548685,1,0.23790084986045,0.40006765347553,0.519375882638177,0.672326038751939,0.860666353385253,NA
2000,FALSE,"339",NA,128922319,460,552.592283516776,1,0.362684732773068,0.462314807715089,0.520040518905503,0.604240376068059,0.750227207385009,NA
2000,FALSE,"421",NA,225037332,519,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2000,FALSE,"422",NA,334148227,194,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2000,FALSE,"423",NA,4590127,29,6768.33921741607,1,0.930958773036127,0.977354439212684,0.997896572360634,1,1,NA
2000,FALSE,"424",NA,0,6,NA,0,NA,NA,NA,NA,NA,NA
2000,FALSE,"441",NA,6041049,26,1019.31657588671,1,0.538025266803828,0.742193119108949,0.897917563654921,0.995071220246682,1,NA
2000,FALSE,"442",NA,354750,8,4441.35325290865,1,0.889930937279774,1,1,1,1,NA
2000,FALSE,"443",NA,882365597.6789,234,461.992133622023,1,0.350495874504373,0.508716510481667,0.616538930805733,0.738166664846025,0.917034547035853,NA
2000,FALSE,"444",NA,8021174.3501,23,1658.37196181621,1,0.721868238648598,0.913071039268545,0.958760527378902,0.993547702899719,1,NA
2000,FALSE,"445",NA,1513785,3,6777.29957932981,1,1,1,1,1,1,NA
2000,FALSE,"446",NA,1136947,10,3826.26143913357,1,0.807188085548928,0.977392666512897,1,1,1,NA
2000,FALSE,"447",NA,36797,1,10000,1,1,1,1,1,1,NA
2000,FALSE,"448",NA,1243724,7,5614.46556390392,1,0.912473346176483,1,1,1,1,NA
2000,FALSE,"451",NA,9152160,14,5058.36310600624,1,0.904719978671702,0.963777949686194,0.993272844880334,1,1,NA
2000,FALSE,"452",NA,27338,1,10000,1,1,1,1,1,1,NA
2000,FALSE,"453",NA,47929021.3999,25,8294.50794434538,1,0.969303934089857,0.983772620905178,0.989802954752149,0.997438579042212,1,NA
2000,FALSE,"454",NA,6817614,30,1206.33046422053,1,0.569854886169371,0.773298005832535,0.872794763834783,0.966298963347718,1,NA
2000,FALSE,"481",NA,716613747,59,2385.10027959626,1,0.89267250329509,0.952688287615761,0.973479337250669,0.99191075007042,1,NA
2000,FALSE,"483",NA,992853604,48,2908.13088150354,1,0.931054771484847,0.962722453994951,0.977170174526818,0.990491761208388,1,NA
2000,FALSE,"484",NA,5107959,40,887.958269119076,1,0.471891059035612,0.633848323398758,0.745917517355904,0.880411226524837,1,NA
2000,FALSE,"485",NA,44533200,84,438.34852517494,1,0.329636226455768,0.467355209147333,0.585290457456459,0.733521035991126,0.941648230982727,NA
2000,FALSE,"486",NA,3588851,7,4078.72366604927,1,0.959148206487257,1,1,1,1,NA
2000,FALSE,"488",NA,597715355.5,230,790.127448966001,1,0.489403121372445,0.687457346268993,0.78437839175023,0.852239030445119,0.939765109509086,NA
2000,FALSE,"492",NA,3744290,26,1420.18804953373,1,0.677051991165214,0.860880166867417,0.91148789223057,0.988704934713924,1,NA
2000,FALSE,"493",NA,134533067,62,1093.11734746199,1,0.583202184639403,0.73369882103236,0.810796307762107,0.900829376827908,0.99592742724074,NA
2000,FALSE,"511",NA,117288651,151,532.994033529577,1,0.374270164344382,0.529735900497112,0.629981874701635,0.76857550451726,0.941479721582891,NA
2000,FALSE,"512",NA,8386688.09,35,1155.19299124544,1,0.578296059850804,0.754849653685157,0.844140479921468,0.944729204373224,1,NA
2000,FALSE,"513",NA,482801034,311,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2000,FALSE,"514",NA,132281401,233,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2000,FALSE,"515",NA,99000,1,10000,1,1,1,1,1,1,NA
2000,FALSE,"517",NA,45730383,29,1374.04636163485,1,0.656634540206942,0.836270536518763,0.916872434754789,0.988699978330781,1,NA
2000,FALSE,"518",NA,114452459.1719,37,1771.29934113811,1,0.629576837044487,0.797713060732249,0.895124377781714,0.970087984106273,1,NA
2000,FALSE,"522",NA,1040589,5,3721.3197513427,1,0.926704971895724,1,1,1,1,NA
2000,FALSE,"523",NA,281071,3,3568.59889600619,1,1,1,1,1,1,NA
2000,FALSE,"524",NA,202575631,11,4844.34878259262,1,0.997151592236679,0.999189241079052,1,1,1,NA
2000,FALSE,"531",NA,16978794,32,1839.8834579626,1,0.786902049825945,0.912362425327609,0.950062872884239,0.985395452421069,1,NA
2000,FALSE,"532",NA,66837205.3599,263,557.768054729308,1,0.413985246559771,0.539576102635121,0.61650024731372,0.69415305135188,0.833412099933043,NA
2000,FALSE,"541",NA,15939717502.0921,4591,218.041606900067,1,0.249209695731173,0.354352544309916,0.413837967254915,0.482768876988235,0.609205164397171,NA
2000,FALSE,"561",NA,2536141601.935,1686,185.420132811493,1,0.197451159649569,0.316327344150228,0.401076886621986,0.49573409065897,0.645114268701192,NA
2000,FALSE,"562",NA,501995186.0435,500,497.132142267163,1,0.38287012522843,0.564813638452037,0.640891119190237,0.728785053475167,0.858422886871834,NA
2000,FALSE,"611",NA,337189556,271,1107.18166936561,1,0.557644140873769,0.686454481565744,0.752385222780833,0.81824310052029,0.927386554584657,NA
2000,FALSE,"621",NA,426621223.8008,644,555.768352881933,1,0.417161174631791,0.576034902611249,0.631268471372145,0.707365900645605,0.841663638149261,NA
2000,FALSE,"622",NA,26727293,71,849.163182542487,1,0.518385531972879,0.716622143514497,0.782286107313599,0.85408963788439,0.970475573414786,NA
2000,FALSE,"623",NA,20244172,60,1478.92887204795,1,0.718569324544368,0.824872412662765,0.872746931808325,0.915471573744779,0.986395985965739,NA
2000,FALSE,"624",NA,16131991,75,1387.61706407811,1,0.63716617618033,0.725158818826981,0.787574842253742,0.860856159125325,0.956686829010785,NA
2000,FALSE,"711",NA,32598597,28,6888.52335214247,1,0.935516608603597,0.973784172758555,0.983939437255538,0.99518330031588,1,NA
2000,FALSE,"712",NA,66100,1,10000,1,1,1,1,1,1,NA
2000,FALSE,"713",NA,6490088,48,1662.62846942583,1,0.587674233578609,0.715897450889016,0.784504080950653,0.867670754209206,1,NA
2000,FALSE,"721",NA,20074724,149,419.245131884722,1,0.286456350814316,0.365472453358473,0.432771046498543,0.538924977796616,0.755949539828926,NA
2000,FALSE,"722",NA,189273064,140,293.689901865814,1,0.267046910795211,0.407316941152461,0.499856941981225,0.605785023270806,0.853329364758792,NA
2000,FALSE,"811",NA,543539395.1973,728,492.900543581046,1,0.403474758977148,0.519498261264724,0.590666918117635,0.67258944366525,0.789780168603332,NA
2000,FALSE,"812",NA,45330716.5998,173,384.254036161916,1,0.318639984898539,0.414534490737189,0.483499884310736,0.591596585905458,0.814973042978237,NA
2000,FALSE,"813",NA,16889175,59,1184.43335402671,1,0.620948092491196,0.806623710157542,0.855181913859025,0.903146423670783,0.986964194521047,NA
2000,FALSE,"921",NA,392241832,58,5943.82279028529,1,0.983337294834988,0.997617691628567,0.999211106580799,1,1,"Not tracked: Public Administration"
2000,FALSE,"922",NA,2419685,22,2183.38902690965,1,0.652761413159151,0.805423019938546,0.909895709565501,1,1,"Not tracked: Public Administration"
2000,FALSE,"923",NA,4016163,14,2496.6109303524,1,0.832802851876281,0.934332346570595,0.983586323563063,1,1,"Not tracked: Public Administration"
2000,FALSE,"924",NA,2341930,6,3718.95013844914,1,0.952432395502854,1,1,1,1,"Not tracked: Public Administration"
2000,FALSE,"925",NA,190815,3,4703.06040312619,1,1,1,1,1,1,"Not tracked: Public Administration"
2000,FALSE,"926",NA,17582029,9,2247.58227149993,1,0.923311865769303,0.998522070461833,1,1,1,"Not tracked: Public Administration"
2000,FALSE,"927",NA,589288481,15,6099.81065129025,1,0.98475396806543,0.998854761255718,0.999789933107483,1,1,"Not tracked: Public Administration"
2000,FALSE,"928",NA,51867719,12,3074.69073537268,1,0.962567821442285,0.993447604908636,1,1,1,"Not tracked: Public Administration"
2000,TRUE,"111",NA,9404271,28,1891.9726949738,1,0.718580622010568,0.855477726027566,0.929455902189914,0.982344901197849,1,"Not tracked: Agriculture"
2000,TRUE,"112",NA,4683799,7,2950.83474757976,1,0.954020443661225,1,1,1,1,"Not tracked: Agriculture"
2000,TRUE,"113",NA,223444,2,7698.64732333057,1,1,1,1,1,1,"Not tracked: Agriculture"
2000,TRUE,"114",NA,176146,2,6079.70284982554,1,1,1,1,1,1,"Not tracked: Agriculture"
2000,TRUE,"115",NA,2908741,19,2476.4630907334,1,0.803026206536881,0.90959945651801,0.966184715255238,1,1,"Not tracked: Agriculture"
2000,TRUE,"482",NA,2257408,1,10000,1,1,1,1,1,1,"Not tracked: Railroads"
2000,TRUE,"491",NA,4674824,28,2363.79552196792,1,0.672446492103232,0.777707567172582,0.867509878446761,0.979314729281787,1,"Not tracked: Postal Service"
2000,TRUE,"525",NA,187829,2,7328.87527929254,1,1,1,1,1,1,"Not tracked: Pension and Other Funds"
2000,TRUE,"611",NA,52224080,179,202.700060329112,1,0.196751234927034,0.290964499956038,0.372147833734473,0.487263548767805,0.752212492312434,"Not tracked: Excluded at Lower Level"
2000,TRUE,"813",NA,821405,16,1063.61769999752,1,0.537840334086956,0.790425031589803,0.942081017219984,1,1,"Not tracked: Excluded at Lower Level"
2000,TRUE,"999",NA,1115019189,29,8664.05551300949,1,0.994334902876725,0.996662716627023,0.998054119586995,0.999540575619636,1,"Not tracked: Industries not classified"
2000,TRUE,NA,NA,76031659271.6789,27532,143.749875671774,1,0.210850823469726,0.287549453356678,0.330074879749634,0.380563947185986,0.485365528043844,"Not tracked: Excluded at Lower Level"
2001,FALSE,"211",NA,278460883,58,1514.98617712018,1,0.705940647797537,0.84733378547584,0.904899328527633,0.964863720245266,0.999788197071176,NA
2001,FALSE,"212",NA,38495507,126,741.845795201214,1,0.454037420155324,0.627903848416202,0.723115674864751,0.838564755089217,0.944006589824982,NA
2001,FALSE,"213",NA,8290808,42,769.587575306612,1,0.454367897555944,0.731192062341813,0.830481178674021,0.911729833811132,1,NA
2001,FALSE,"221",NA,801185441.5,640,195.212789705439,1,0.20237264104823,0.299618737286433,0.375802265447486,0.471236366324673,0.673321599306766,NA
2001,FALSE,"233",NA,5381422006.7911,3090,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"234",NA,3669432029.6001,2741,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"235",NA,1551184332,4793,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"236",NA,10618755,16,5320.21179853372,1,1,1,1,1,1,NA
2001,FALSE,"237",NA,3089680,4,7847.85679580009,1,1,1,1,1,1,NA
2001,FALSE,"238",NA,1721990,6,5180.06983017712,1,1,1,1,1,1,NA
2001,FALSE,"311",NA,256837092,177,928.172013061798,1,0.557669563553538,0.714621461295785,0.798647066133267,0.877566227856216,0.972663629130328,NA
2001,FALSE,"312",NA,7670795,46,1153.91352186016,1,0.60262695451985,0.737581270101235,0.820373926065561,0.914891692141948,1,NA
2001,FALSE,"313",NA,213362909,94,1752.31424557021,1,0.708167053405332,0.852384450923613,0.924948933022511,0.96877511931584,0.992472597600801,NA
2001,FALSE,"314",NA,346298777,347,471.952931286587,1,0.35905840503191,0.53861990404395,0.638015122847973,0.747821613868208,0.880588822527473,NA
2001,FALSE,"315",NA,731993065,412,186.040384539644,1,0.193060672777129,0.314887089762857,0.389897171710889,0.496666026696209,0.72305371281889,NA
2001,FALSE,"316",NA,159755957,109,860.341091927107,1,0.507793841605982,0.752576515668178,0.837621657292288,0.920935145147152,0.984967332019071,NA
2001,FALSE,"321",NA,31908882,155,602.448207373065,1,0.382870774570699,0.486133029350817,0.572555746022595,0.708992323548789,0.874013546251658,NA
2001,FALSE,"322",NA,29855324,113,614.457788981977,1,0.403760708486008,0.612243798991906,0.726567801841956,0.813027492767759,0.938179992425074,NA
2001,FALSE,"323",NA,37496655,103,1062.19415295739,1,0.557644400014703,0.744933067026776,0.844278374952752,0.904212095301691,0.963819546719384,NA
2001,FALSE,"324",NA,4046216005,196,651.087962187564,1,0.461095073287657,0.603480035902565,0.698568271853339,0.814535316613892,0.98122871439301,NA
2001,FALSE,"325",NA,368749120.42,773,224.23290584061,1,0.217420681341701,0.363190250032926,0.444359679830938,0.549448894192164,0.732856450246974,NA
2001,FALSE,"326",NA,182361330,407,541.811673140296,1,0.408540460081378,0.554557657434265,0.630429038388234,0.716844263808744,0.839633161054749,NA
2001,FALSE,"327",NA,37286543.7969,215,1279.87796636513,1,0.486499896120073,0.571061622299277,0.630432692624185,0.699767999039442,0.831866461803804,NA
2001,FALSE,"331",NA,51303606,311,548.633404182013,1,0.377199335278673,0.483699002797862,0.547915335428897,0.623571007859275,0.745462228943454,NA
2001,FALSE,"332",NA,3908349031.7986,3905,169.763831317902,1,0.198269781152181,0.314595806363753,0.374931669048958,0.466939101127419,0.65223722047328,NA
2001,FALSE,"333",NA,1417624218.4502,3529,106.775466094189,1,0.156723247121092,0.221865671091239,0.27232695629113,0.336898860810829,0.486506130838593,NA
2001,FALSE,"334",NA,10809742353.1502,7533,238.433584206268,1,0.256812178566269,0.359676441611555,0.417311365983551,0.493240149579836,0.640702947602406,NA
2001,FALSE,"335",NA,818840791.5,2412,120.385263833988,1,0.164833114156727,0.257609642415086,0.305866236259716,0.383910935476283,0.523078097354913,NA
2001,FALSE,"336",NA,37699423761.0254,5574,729.412692370239,1,0.478687387661939,0.603035585684714,0.680773504758051,0.77862786773862,0.869914453924806,NA
2001,FALSE,"337",NA,456191576.4902,675,267.578685048862,1,0.238489390739335,0.359065796513361,0.462461392040947,0.581633795723938,0.766671700810137,NA
2001,FALSE,"339",NA,361606666.2002,1321,162.919893596905,1,0.201804105272561,0.303244017702626,0.365070265182247,0.448553629089637,0.596103022271581,NA
2001,FALSE,"421",NA,1050800437.6719,2778,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"422",NA,2260144054,761,NA,1,NA,NA,NA,NA,NA,"Reassigned in 2002"
2001,FALSE,"423",NA,13959014.8,68,4019.18441337906,1,0.920790412801912,0.963456890954797,0.986517114374003,1,1,NA
2001,FALSE,"424",NA,931635,13,7994.41228220121,1,1,1,1,1,1,NA
2001,FALSE,"441",NA,169554697,126,6831.91294359412,1,0.90522940613218,0.943724538660892,0.959631815064549,0.973264292103944,0.98932122356784,NA
2001,FALSE,"442",NA,7295653.2202,86,576.80217059255,1,0.354758098978562,0.454798977616411,0.541312116354433,0.658812083876544,0.902362099580676,NA
2001,FALSE,"443",NA,941368122.1095,506,424.419139840805,1,0.346288918690286,0.504024801758484,0.597740206796905,0.70979210026069,0.876822952550779,NA
2001,FALSE,"444",NA,48276110,123,1810.8748800911,1,0.688143323501838,0.841192720211558,0.887110491401928,0.923785445665918,0.969292330813563,NA
2001,FALSE,"445",NA,4023083,12,5943.19282501834,1,0.982314806828494,0.998184725495348,1,1,1,NA
2001,FALSE,"446",NA,46345928,20,9664.722214586,1,0.989566146400902,0.993994560895344,0.99673108156305,1,1,NA
2001,FALSE,"447",NA,92299,3,4155.6357250662,1,1,1,1,1,1,NA
2001,FALSE,"448",NA,3935053,31,1011.95286852318,1,0.536050539806678,0.818450372743015,0.921885797149756,0.988463054948092,1,NA
2001,FALSE,"451",NA,18817164,79,1280.99701904066,1,0.592459765497235,0.765513921027691,0.817915396945975,0.872119922744653,0.968797246695538,NA
2001,FALSE,"452",NA,1594429,10,2447.85036022959,1,0.85405809854186,0.990578445324314,1,1,1,NA
2001,FALSE,"453",NA,14318166,80,1593.01101894839,1,0.623527348505168,0.758350835267004,0.829253572243094,0.888959525910039,0.978613137867418,NA
2001,FALSE,"454",NA,26398289,92,1258.12912444586,1,0.571945186811785,0.722394403469645,0.810669674182146,0.897994765683392,0.979954727795076,NA
2001,FALSE,"481",NA,1391346940,117,1515.74895853788,1,0.69144537172033,0.839580482993089,0.871582155012158,0.947934864463815,0.994182943562454,NA
2001,FALSE,"483",NA,1176007427,130,828.060361273395,1,0.491372487455124,0.631584158679428,0.73730700692222,0.888383150908489,0.973840878310081,NA
2001,FALSE,"484",NA,41695232.3999,163,543.70928495302,1,0.383565944956997,0.534026499817867,0.594492221526263,0.688802056286801,0.874615146422793,NA
2001,FALSE,"485",NA,61372498.2031,159,1153.11856987604,1,0.504721436567764,0.601900081602179,0.671254421949617,0.771848699809606,0.915898244843112,NA
2001,FALSE,"486",NA,16089743,11,3956.46597315531,1,0.896215060737763,0.98122176345514,1,1,1,NA
2001,FALSE,"487",NA,766318,8,4816.85460430177,1,0.951345263976574,1,1,1,1,NA
2001,FALSE,"488",NA,1309956070.9922,519,566.47651101333,1,0.409030977863038,0.533465364841341,0.624435007488825,0.747488471049724,0.881951451488575,NA
2001,FALSE,"492",NA,11649968.2695,44,1864.36628744192,1,0.709324101005012,0.851742772165153,0.904003515363394,0.951465790556675,1,NA
2001,FALSE,"493",NA,214551610,143,484.897754430625,1,0.338712446636675,0.507274598635713,0.617197745700407,0.750010421179997,0.927255621022821,NA
2001,FALSE,"511",NA,175128446,544,545.021988923575,1,0.398622768786892,0.509918600063327,0.56925632284253,0.641378465434312,0.775749880116836,NA
