"PlaceIsForeign","IsFMS","ProductOrServiceArea","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2012"
"International","Includes FMS","PAMS",997703372.485535,1090959258.69692,1640029136.87163,1163017128.00637,1260151928.86356,1192554822.60817,1612473838.67427,1239313016.81104,757801890.730899,755649620.8959,642814811.883552,82708074.4399354,462996544.591871
"International","Includes FMS","ICT",20181709.3905885,24642889.2224241,77368438.2636373,16198683.0895819,34376730.2352503,13815454.7103746,42259979.6446766,46955450.6615488,13889849.6206963,11594905.2516,18615724.0551182,3941703.24194733,39075074.343657
"International","Includes FMS","ERS",465934557.106225,453881931.295843,617602543.622757,809996470.741681,788006127.239565,975070966.035853,795331553.086772,248718843.788106,334027011.366856,249055823.2098,293287569.638072,5518615.73377639,407036906.740811
"International","Includes FMS","FRS",24477146.6848877,166937508.098858,118151669.765831,114946732.370476,-10503485.9911062,8337057.92250952,39070081.6519525,35709913.2534831,28375527.7622902,9169823.036,15256630.1890832,592889.784597345,51634095.4459939
"International","Includes FMS","Construction",612759402.409852,704646654.590085,576858700.543406,280193762.498071,310466054.104189,1142872276.27356,406281820.205929,838719720.876299,198530180.520575,403217180.1385,412901515.342311,67596415.1628486,317548283.62208
"International","Includes FMS","MED",2458870.00321295,1675878.98806389,1229305.19838273,2951142.07125686,2644035.76972054,3111862.05194332,3735186.41221124,3446066.46470902,3067173.75492281,255009.3281,144272.067748635,1967.91831358927,1751580.97005078
"International","No FMS","PAMS",12060432406.6747,5383651830.19371,4576543543.50712,4115452142.2914,4766943051.52866,5167750687.8236,5964365188.32485,5620271985.15948,5238779201.8489,3994513223.3965,5432013725.32779,800006436.132379,12505791994.7262
"International","No FMS","ICT",1432517104.6445,785073354.296351,811587199.843764,1079940496.00258,1001683092.42876,975098160.320741,1270463007.63164,1029373212.34755,613938296.932239,627797705.1299,524357351.594106,38814170.0467853,1305344129.24918
"International","No FMS","ERS",5115732909.32547,4201532927.88281,3398651383.91817,2867499353.85681,3491251470.19564,3509966516.65958,3126700527.72622,2521998232.00911,2373283058.87768,3122357995.6911,3241061194.52322,783146496.931439,9039479182.37834
"International","No FMS","FRS",5520399529.06038,4582259038.24481,4162430509.72009,4334852434.56617,3871007306.30223,3904347339.48581,3665725724.81532,4514663870.00647,3333764790.87874,3920622060.6704,3720222798.04988,361601637.131651,5121712874.87995
"International","No FMS","Construction",2701177021.405,1073178987.26669,1315559680.64296,1655872144.33062,1524047908.89092,1452643506.01377,2159033221.42262,1522075994.45879,1441312927.7792,1637584895.7452,2617666925.14132,168640625.194678,4934107925.76118
"International","No FMS","MED",76085901.3075671,63861232.781787,31818322.5362582,75536408.8853077,53880171.7659956,58971987.0912067,62961164.3253279,91513275.3181243,124655375.592956,131085990.6565,130015007.635123,13077748.9653851,105385320.261574
"Domestic","Includes FMS","PAMS",1495377156.46607,1711010095.29431,1949815434.97731,2184561697.97388,1935839402.72893,2352018802.17905,3726660459.43809,3657660707.19527,2386881188.52024,2546202237.7341,2913227997.53686,527301916.054721,3609321236.96881
"Domestic","Includes FMS","ICT",477236946.265073,121647673.715613,78104468.9478042,186884368.058445,148105376.384949,468492212.166553,161311055.908211,206224974.161527,253429136.0381,88315717.0332,468287786.740037,33437441.4206765,136007419.984368
"Domestic","Includes FMS","ERS",586019545.184346,637888850.150397,1551075672.94982,1963886650.09788,2354613685.42283,1637329660.33001,1327098898.0182,1983854379.63817,2696481314.57888,3038046739.9771,3229021075.17744,522838327.081289,2917440234.99389
"Domestic","Includes FMS","FRS",53487002.9845855,206824697.891686,233991763.688381,487228027.49448,349424328.93843,154262194.478653,12191503.7438052,22890868.2201966,19257374.8035098,14384527.294,11561122.440005,5104733.57471156,12516539.1966267
"Domestic","Includes FMS","Construction",-55312.8139968181,470888.044287082,702980.626244625,452114.669593083,22380553.6312192,81898008.8269964,2084625.64028766,9298735.61240079,0,532910.6894,275853583.284452,250446.374096437,
"Domestic","Includes FMS","MED",,16379.3923926027,184114.002098534,387265.472683406,20966.9067389955,108110.720341764,22202.3863432611,24851.1150741201,38317.9209641121,20923,21890.62660642,,16133.4714489917
