"","Fiscal.Year","NAICS_Code","Action.Obligation","Obligation.2016","vendor_count","hh_index","pct_sum_check","top4","top8","top12","top20","top50","GEO.id2","NAICS.id","NAICS.display-label","OPTAX.id","OPTAX.display-label","ESTAB","RCPTOT","PAYANN","EMP"
"84",2007,"561",13739761085.3943,15767455916.2202,7961,1188.17838541371,NA,0.430194339064398,0.479436999167045,0.517391080744423,0.572183807510278,0.69388128218386,NA,"561","Administrative and support services","99","Total","373505","555583376","284602530","9864750"
"85",2007,"562",3688207052.5284,4232507519.54143,2420,251.819604926383,NA,0.219640796131615,0.367931653806453,0.485519973159737,0.621846520684952,0.80512610195585,NA,"562","Waste management and remediation services","99","Total","21787","75187715","16847517","386205"
"86",2007,"611",1555460152.3703,1785012798.2216,3089,222.195498864532,NA,0.249269514222211,0.328506987756105,0.377244346054452,0.444186693076031,0.604147651444362,NA,"611","Educational services","A","All establishments","61385","44980656","14259109","539951"
"87",2007,"621",1845900614.1492,2118316059.38628,2147,380.165000207156,NA,0.333195240423261,0.47533135267249,0.53619092312585,0.629459206907277,0.793624483033762,NA,"621","Ambulatory health care services","A","All establishments","547561","668453209","274711053","5703441"
"88",2007,"622",274777379.4238,315328642.900849,424,394.223357826493,NA,0.30333027470814,0.471413549605278,0.606909031165057,0.746870155663889,0.861174360483565,NA,"622","Hospitals","A","All establishments","6505","702959800","264977349","5528843"
"89",2007,"623",618222,709458.342896488,14,2061.70969506455,NA,0.771716030198867,0.991908775564659,1,1,1,NA,"623","Nursing and residential care facilities","A","All establishments","76395","169059857","74569522","3070693"
"90",2007,"624",176823731.4789,202919131.832568,459,1347.76147942148,NA,0.550612691057765,0.715114043794605,0.800583382492176,0.866669512148908,0.942657812144222,NA,"624","Social assistance","A","All establishments","154165","127803942","48462014","2489097"
"91",2007,"711",16191753.4813,18581309.9395226,778,413.923690011318,NA,0.363035498401715,0.459244914458916,0.505832477923333,0.571296645837676,0.666563262601375,NA,"711","Performing arts, spectator sports, and related industries","A","All establishments","43868","77772550","27838740","437501"
"92",2007,"712",5870221,6736540.05049346,78,870.470249030636,NA,0.493401155709334,0.648345184909924,0.739786057949339,0.864007047198859,0.984271126764753,NA,"712","Museums, historical sites, and similar institutions","A","All establishments","7125","13285398","3661655","130071"
"93",2007,"713",9368419.1119,10750997.3742254,352,342.394344115661,NA,0.284569927748277,0.410203406316837,0.486835338011798,0.582680385029664,0.777498812585102,NA,"713","Amusement, gambling, and recreation industries","A","All establishments","73627","98358994","26858709","1493776"
"94",2007,"721",195022692.0239,223803869.662497,2813,81.6523922422691,NA,0.124619910172627,0.189110290766224,0.240540121731881,0.313208903259775,0.485570196060365,NA,"721","Accommodation","99","Total","62740","180391205","46393287","1970661"
"95",2007,"722",644416569.7151,739518670.777026,977,302.977011508473,NA,0.262871718534023,0.398894598351689,0.490328601747594,0.617041937670722,0.826008302616252,NA,"722","Food services and drinking places","99","Total","571621","433404527","124433560","9630090"
"96",2007,"811",2957027626.3194,3393421650.58458,5812,495.200672736392,NA,0.405472950840491,0.524726237140763,0.600829773547944,0.681014261189742,0.80147725064063,NA,"811","Repair and maintenance","A","All establishments","222151","137732616","40069913","1261083"
"97",2007,"812",93041825.5632,106772808.771173,777,226.8586992048,NA,0.218427873368856,0.297606223036954,0.365481440142592,0.468302760296975,0.659251029842983,NA,"812","Personal and laundry services","A","All establishments","210151","82104921","26758962","1337539"
"98",2007,"813",44169410.3323,50687870.4754418,1001,316.785576955422,NA,0.289911863939387,0.433637647571337,0.517451197472245,0.615417644226174,0.725295700174377,NA,"813","Religious, grantmaking, civic, professional, and similar organizations","A","All establishments","107846","185446511","32294394","880389"
"99",2007,"814",85122,97684.1863667661,4,7657.82217053003,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2007,"921",2067980555.5727,2373170249.68178,223,5727.90438251806,NA,0.872687149018329,0.933151401382985,0.954039548748234,0.972733322538966,0.994063552453553,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",2007,"922",15409671.596,17683809.4973606,388,442.939307821462,NA,0.346761253060371,0.438603397093962,0.499881524069027,0.576794800541699,0.710640821856196,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",2007,"923",24572336.831,28198688.123709,141,3502.40178199503,NA,0.869335147828104,0.911279931109208,0.931858155748932,0.956087808083912,0.983876424600518,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",2007,"924",42893238.2422,49223362.6832683,71,5506.76909920878,NA,0.926988619988134,0.969636053385769,0.979995043700467,0.989183399725607,0.999715412098093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",2007,"925",6828752,7836529.72228598,12,3194.06095678061,NA,0.965472064396975,0.998118870045697,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",2007,"926",198589656.5186,227897241.816158,61,8953.19655319425,NA,0.992420479578747,0.996733700244394,0.997901624520564,0.998881053033459,0.999983340948153,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",2007,"927",723028206.668,829731703.773238,17,8642.00888145562,NA,0.986471352148931,0.998189231027793,0.99991978348111,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2007,"928",41985380,48181523.9843929,40,2765.0237481341,NA,0.758134921555902,0.916449649221309,0.971304106306987,0.994665425267831,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",2007,NA,4375093086.5266,5020763239.07115,877,551.910051962698,NA,0.406909664623888,0.569180368295086,0.662396777743621,0.775359516714843,0.906548279777865,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",2012,"111",29460.3188,30745.4798580672,26,956.676037088201,NA,0.526324466914859,0.7452268151534,0.8879413285824,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",2012,"112",5074880.3365,5296264.17919015,64,1025.23974729972,NA,0.530655707342585,0.700155084182255,0.828172873654745,0.928341160177105,0.999608333541348,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",2012,"113",1130706.4888,1180031.81882697,29,2013.9577916296,NA,0.745560394915772,0.849984156033754,0.913992017614885,0.984924983138579,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",2012,"114",1002217.6861,1045937.88989772,13,3601.00483489203,NA,0.926888524037207,0.986086015410212,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",2012,"115",8669348.046,9047535.00939261,145,393.812660889285,NA,0.324948724137508,0.48180491176603,0.576380251190483,0.688733379123565,0.900597128626703,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2012,"211",80351072.6089,83856264.4634732,41,1473.2973352825,NA,0.673324400317191,0.939574882054164,0.985071657737223,0.998889749236077,1,NA,"211","Oil and gas extraction","99","Total","6735","310960365","15137960","176222"
"115",2012,"212",54979522.7613,57377919.80933,305,368.002404844754,NA,0.307464810663247,0.471128721110731,0.560892638684387,0.682290322523481,0.863875167620213,NA,"212","Mining (except oil and gas)","99","Total","6091","98287014","14061227","211830"
"116",2012,"213",10713745.6816,11181116.3448132,111,3486.6460848899,NA,0.676624108950267,0.747463883435009,0.805399232112001,0.871935709357534,0.966896043073559,NA,"213","Support activities for mining","99","Total","12591","119992439","30262763","460137"
"117",2012,"221",1250605291.6958,1305161022.43352,983,324.524052150539,NA,0.272459515601477,0.409224210342729,0.507071796718098,0.624882708295862,0.833989646434513,NA,"221","Utilities","99","Total","17595","531890695","58922951","651234"
"118",2012,"233",-24542564.9543,-25613196.5709664,11,4455.32730011206,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",2012,"234",9329272.489,9736247.64036735,11,6570.43093405337,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",2012,"235",4737975.744,4944662.6424546,5,5242.38126084092,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2012,"236",16420244516.2167,17136552406.8219,3692,52.922110617911,NA,0.0846075115461171,0.140213028798875,0.184095791242774,0.248921083385771,0.393605872280709,NA,"236","Construction of buildings","99","Total","164496","507521675","55308182","1085043"
"122",2012,"237",6428085648.7076,6708500990.09351,2615,130.018641925557,NA,0.16066307390548,0.219628906305257,0.264604035020969,0.33464983962139,0.487949086744181,NA,"237","Heavy and civil engineering construction","99","Total","32619","256314687","54713628","961322"
"123",2012,"238",2904709235.1969,3031422704.23388,6288,343.215818762128,NA,0.234595502275606,0.288930729525844,0.328649976725334,0.386100310008499,0.484805653201039,NA,"238","Specialty trade contractors","99","Total","400950","602590728","162524428","3623257"
"124",2012,"311",602369291.9641,628646725.072114,173,1021.3415024023,NA,0.583377931172484,0.754766388523948,0.83691928635026,0.937968036512442,0.996049310046714,NA,"311","Food manufacturing","99","Total","25619","739272444","54656609","1401968"
"125",2012,"312",20676362.8084,21578337.3078689,151,533.7660416069,NA,0.378228711845114,0.56581570102759,0.681635604447367,0.834990406478209,0.960830888944086,NA,"312","Beverage and tobacco product manufacturing","99","Total","5072","142234911","7592548","148332"
"126",2012,"313",82053166.9958,85632610.0978919,311,1322.88203477337,NA,0.663284359196679,0.790513278883189,0.839371945484125,0.879629561584829,0.944338852217634,NA,"313","Textile mills","99","Total","2329","30216205","3947511","103460"
