"CalendarYear","exclude","NAICS_Code","naics_text","def4_mismatch","def_obl","US_rcp","def_ratio","OPTAX.display-label","US_pay","US_emp","us_avg_sal","def_cont_count","us_estab","def_hh_index","def_top4","def_top8","def_top12","def_top20","def_top50"
2012,"No","3334","Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing",NA,248415552.7573,41825442000,0.00593934076673475,"Total",5943034000,"129556",45872.3177622032,1367,"1840",695.948720675857,0.424843308074999,0.512518628792767,0.558766413756999,0.613450218785283,0.722022106853614
2012,"No","3335","Metalworking machinery manufacturing",NA,168129437.684,29475900000,0.00570396281993086,"Total",7943404000,"142277",55830.555887459,923,"6727",547.629403366788,0.398811757324853,0.519791918285521,0.583782231644766,0.663848946056892,0.810419436781241
2012,"No","3336","Engine, turbine, and power transmission equipment manufacturing",NA,783125277.957,54052010000,0.0144883655197466,"Total",6204736000,"106023",58522.5469945201,1993,"1005",730.236981715861,0.415994039606723,0.512889641215672,0.560185149606142,0.626152601574973,0.7418471693115
2012,"No","3339","Other general purpose machinery manufacturing",NA,829852309.1668,102188297000,0.00812081552906983,"Total",16633656000,"285961",58167.5683047688,4209,"6216",234.134798035254,0.253704192816334,0.317142229480028,0.35917124706571,0.421016443069556,0.54399304980712
2012,"No","3341","Computer and peripheral equipment manufacturing",NA,1750899714.74,30073246000,0.0582211748854779,"Total",4075826000,"56173",72558.4533494739,2382,"1123",662.461132527918,0.380480722084667,0.505389857906104,0.582835872385932,0.668415933477797,0.807309187611182
2012,"No","3342","Communications equipment manufacturing",NA,7407239523.0628,43615250000,0.169831412706858,"Total",9081821000,"106620",85179.3378353029,2831,"1490",507.632964345127,0.387787669594013,0.504027507395417,0.584288200802632,0.692490407758236,0.851071926891648
2012,"No","3343","Audio and video equipment manufacturing",NA,108723160.3586,3039424000,0.0357709751448301,"Total",542638000,"9994",54296.377826696,664,"466",429.701980742373,0.32846703493035,0.419807790706664,0.479647143170422,0.559923887795103,0.730731304320797
2012,"No","3344","Semiconductor and other electronic component manufacturing",NA,2354319765.6734,90442216000,0.0260312038978943,"Total",17298360000,"277043",62439.2603314287,4736,"4238",1029.02936883912,0.519057280012772,0.632960300501095,0.693962407539523,0.739291542830952,0.812857900535797
2012,"No","3345","Navigational, measuring, electromedical, and control instruments manufacturing",NA,12373632169.114,143727894000,0.0860906802761195,"Total",31179898000,"390235",79900.3113508527,6359,"5397",1066.37978557215,0.54889135685043,0.650500284534335,0.713013804233003,0.781911761499635,0.869123043846557
2012,"No","3346","Manufacturing and reproducing magnetic and optical media",NA,24642484.8713,2856945000,0.00862546701854603,"Total",762255000,"17029",44762.1704151741,391,"587",553.036680138796,0.374481061336966,0.481993494454337,0.548330038638625,0.635967348188548,0.789425610546134
2012,"No","3351","Electric lighting equipment manufacturing",NA,57245313.2817,11912209000,0.00480560014365933,"Total",2127373000,"43823",48544.6683248522,813,"1107",173.338758868017,0.204620236908314,0.294659105825732,0.355567841943889,0.438909777803691,0.596545338885481
2012,"No","3352","Household appliance manufacturing",NA,17641156.7358,19529997000,0.00090328517386869,"Total",1855157000,"42726",43419.8614426813,211,"247",1598.25663889203,0.51297845281217,0.603458514211796,0.676750081464267,0.76039207923228,0.892158881881202
2012,"No","3353","Electrical equipment manufacturing",NA,719411175.3782,38871704000,0.0185073228428113,"Total",6365395000,"116677",54555.6964954533,2224,"2204",773.161080289428,0.405223969077846,0.481617856521745,0.532659906233226,0.590488302598548,0.703052478450565
2012,"No","3359","Other electrical equipment and component manufacturing",NA,1108519247.4259,53302847000,0.0207966236292388,"Total",7296094000,"134446",54267.8398762328,3462,"2165",493.316453981441,0.38789123427128,0.500105452054727,0.557527251897322,0.631252436067074,0.748573508299961
2012,"No","3361","Motor vehicle manufacturing",NA,477632356.3254,260516021000,0.00183340876500413,"Total",11190397000,"157217",71178.0341820541,228,"347",1503.41627114955,0.687767251428152,0.812699990444408,0.871566119609881,0.933510956384488,0.983491098970955
2012,"No","3362","Motor vehicle body and trailer manufacturing",NA,2072397568.7505,31963522000,0.0648363333912483,"Total",4810935000,"113776",42284.269090142,526,"1912",5207.35969498084,0.868178314535319,0.921352475295559,0.956768959424209,0.979823366270731,0.990402399952711
2012,"No","3363","Motor vehicle parts manufacturing",NA,635799017.2816,215723251000,0.00294729017078275,"Total",23440449000,"466061",50294.8090486009,2603,"5167",871.779461719728,0.388719652080512,0.447734525554331,0.494921678151968,0.555681772687224,0.666596054726697
2012,"No","3364","Aerospace product and parts manufacturing",NA,85504694598.9852,209644964000,0.407854751039883,"Total",34735497000,"424892",81751.3556386093,4452,"1764",1031.9518744863,0.534164476746212,0.671536301482969,0.751664749909503,0.835674272006538,0.934622854859994
2012,"No","3365","Railroad rolling stock manufacturing",NA,2031058.367,17160151000,0.000118359003192921,"Total",1711735000,"28372",60331.8412519385,40,"237",973.159688568468,0.530389386663058,0.719346269472728,0.837124111210265,0.939022164298741,1
2012,"No","3366","Ship and boat building",NA,19912546184.7469,32076066000,0.620791408296357,"Total",7433718000,"133273",55778.1246013821,921,"1581",2827.69431926404,0.835453611491264,0.907182997012747,0.923243965505456,0.945405409437762,0.976649763094021
2012,"No","3369","Other transportation equipment manufacturing",NA,5323126967.3816,18602021000,0.286158529085716,"Total",1809956000,"33534",53973.7579769786,689,"909",1777.97589176187,0.771916560675487,0.891196358805004,0.93199672188794,0.966187040809191,0.987579990551408
2012,"No","3371","Household and institutional furniture and kitchen cabinet manufacturing",NA,239801586.1914,33525847000,0.00715273759351703,"Total",7069321000,"205521",34397.0737783487,569,"11871",496.068282353352,0.36232659678656,0.494304227489071,0.591658585600436,0.734250886657814,0.887730638161045
2012,"No","3372","Office furniture (including fixtures) manufacturing",NA,345810826.7963,23747488000,0.0145619960644385,"Total",4740751000,"106939",44331.3571288305,1168,"3778",309.558713401975,0.293852247370145,0.417436357277054,0.479987109410192,0.56299747498144,0.721280311676248
2012,"No","3379","Other furniture related product manufacturing",NA,13515712.5638,9739272000,0.00138775388589619,"Total",1195305000,"31564",37869.2497782284,90,"794",4894.79768585486,0.833577492681331,0.876543099684163,0.902998867229672,0.935131551388467,0.984753641841599
2012,"No","3391","Medical equipment and supplies manufacturing",NA,1007329953.9845,90885417000,0.0110835157854257,"Total",16678826000,"287374",58038.743936473,2008,"11517",313.359354205993,0.293731641659258,0.44698465385493,0.508941245293897,0.583095931230447,0.716720097873518
2012,"No","3399","Other miscellaneous manufacturing",NA,842957573.8469,58270538000,0.0144662740860038,"Total",11225926000,"259440",43269.8350292939,3017,"18075",179.814237717025,0.185855366105716,0.310756309343692,0.401640316745996,0.502648240641972,0.674550581013516
2012,"No","4231","Motor vehicle and motor vehicle parts and supplies merchant wholesalers",NA,75560431.7101,720966602000,0.000104804343918971,"Wholesale Trade",18485339000,"371874",49708.6082920559,365,"25318",936.516234277874,0.537486378064862,0.729166694154452,0.784548733283138,0.842589369530875,0.933755512583757
2012,"No","4232","Furniture and home furnishing merchant wholesalers",NA,31990057.8196,87078109000,0.000367371985760508,"Wholesale Trade",7664287000,"145741",52588.4068312966,215,"12987",490.616362513311,0.355657591747324,0.547028661152993,0.64167929739375,0.773602107279432,0.928998917536942
2012,"No","4233","Lumber and other construction materials merchant wholesalers",NA,287858298.7525,135688498000,0.00212146425817537,"Wholesale Trade",9610739000,"190431",50468.3533668363,239,"16747",2615.7173609087,0.887949892294519,0.940691278707115,0.960449405850043,0.976470550263749,0.99102378491664
2012,"No","4234","Professional and commercial equipment and supplies merchant wholesalers",NA,1254919299.5705,497234210000,0.00252379919629926,"Wholesale Trade",53630849000,"664770",80675.7961400184,2312,"35595",678.012353763804,0.43891436166259,0.570096269646508,0.670460649058371,0.750820234028192,0.84206113778905
2012,"No","4235","Metal and mineral (except petroleum) merchant wholesalers",NA,36296154.3549,244477392000,0.000148464256993137,"Wholesale Trade",9081148000,"151769",59835.3286903122,141,"10763",4149.9664771335,0.804726489519234,0.896098720251116,0.925095688579501,0.950841892795318,0.986108554263231
2012,"No","4236","Electrical and electronic goods merchant wholesalers",NA,226773738.9152,539296081000,0.00042049951205783,"Wholesale Trade",45484606000,"526585",86376.5697845552,904,"30134",1454.18762434259,0.640999906295009,0.776073099008383,0.834361358936957,0.879217798028597,0.92117239018113
2012,"No","4237","Hardware, plumbing and heating equipment and supplies merchant wholesalers",NA,34782897.7448,141138479000,0.000246445179169034,"Wholesale Trade",12930646000,"230146",56184.5350342826,552,"19875",333.3595664203,0.299792538936289,0.423451946489188,0.510136196869823,0.638036047180558,0.811350691867695
2012,"No","4238","Machinery, equipment, and supplies merchant wholesalers",NA,986182849.843,521274799000,0.00189186749816962,"Wholesale Trade",43113525000,"725201",59450.4489100263,1385,"59258",4914.41906511152,0.890096990120869,0.91904614947618,0.93293421262361,0.946928541919797,0.962599494894799
2012,"No","4239","Miscellaneous durable goods merchant wholesalers",NA,439111209.2456,264986004000,0.00165711095158671,"Wholesale Trade",16772693000,"348489",48129.7630628226,409,"34685",1967.03643878503,0.814601801716511,0.966030058544634,0.972826308063824,0.978867703225143,0.988336759891686
2012,"No","4241","Paper and paper product merchant wholesalers",NA,27197312.1092,137761949000,0.000197422527095635,"Wholesale Trade",7916434000,"151819",52143.895032901,177,"10735",2506.31436244746,0.678299357197937,0.764258516395416,0.809492083297807,0.882170792727255,0.955074796526144
2012,"No","4242","Drugs and druggists' sundries merchant wholesalers",NA,2614221961.2282,684554178000,0.00381886787816552,"Wholesale Trade",28688928000,"298058",96252.8366962135,70,"9954",3914.34231975618,0.993844617845204,0.998558516858606,0.999235874522328,0.999699662631749,0.99999600323165
2012,"No","4243","Apparel, piece goods, and notions merchant wholesalers",NA,2061140.6589,153744836000,1.34062431787953e-05,"Wholesale Trade",10975904000,"197412",55598.9706806071,58,"16287",702.041153644728,0.438702562821497,0.614586388998211,0.753373582939969,0.867826038227546,1
2012,"No","4244","Grocery and related product merchant wholesalers",NA,3507797434.1982,807626674000,0.00434334024262081,"Wholesale Trade",37935627000,"769183",49319.3778333635,254,"33892",4645.94220979676,0.87102115620936,0.924378952031252,0.946799026676046,0.97243592163082,0.994725124421161
2012,"No","4245","Farm product raw material merchant wholesalers",NA,543027.1006,254529608000,2.13345356898518e-06,"Wholesale Trade",3087939000,"60393",51130.7436292286,9,"6291",3825.06785454861,0.90951133056581,1,1,1,1
2012,"No","4246","Chemical and allied products merchant wholesalers",NA,22348508.0985,213659997000,0.000104598466780377,"Wholesale Trade",10456996000,"150462",69499.2489798088,223,"13250",3036.66006663844,0.675166016297938,0.765116834897696,0.817765339162358,0.863100276916602,0.941357209640909
2012,"No","4247","Petroleum and petroleum products merchant wholesalers",NA,2004224106.5811,1385511200000,0.00144655929636736,"Wholesale Trade",7130098000,"101963",69928.2877122093,414,"6682",1251.76490737744,0.627228133238873,0.816964914504261,0.920337171457213,0.971148053542714,0.994718908548441
2012,"No","4248","Beer, wine, and distilled alcoholic beverage merchant wholesalers",NA,94000.45,136768406000,6.8729652373078e-07,"Wholesale Trade",10747219000,"188024",57158.7616474493,2,"4434",9372.24400760707,1,1,1,1,1
2012,"No","4249","Miscellaneous nondurable goods merchant wholesalers",NA,25126150.6926,334211252000,7.51804451293579e-05,"Wholesale Trade",14812757000,"326351",45389.0351186299,177,"29144",3170.04956473809,0.764508601949262,0.821103466955487,0.857897297522109,0.905509540942696,0.970558328134414
2012,"No","4251","Wholesale electronic markets and agents and brokers",NA,1303386.7565,639470317000,2.03822870561793e-06,"Wholesale Trade",13595726000,"283242",48000.3883604833,39,"43433",1498.41911865149,0.671722811933811,0.800716448716916,0.882856720722157,0.962015507059136,1
2012,"No","4411","Automobile dealers",NA,2423959.701,739776674000,3.27661007192016e-06,"Total",52003167000,"1098139",47355.7236379001,20,"45223",3755.03346509276,0.879425713682003,0.981946724611291,0.997986879964064,1,1
2012,"No","4412","Other motor vehicle dealers",NA,13163391.07,47294169000,0.000278330105979872,"Total",4698240000,"125938",37305.975956423,195,"14249",363.598905191554,0.306651013277326,0.455361587973967,0.545015344770981,0.664267173900187,0.849189308982275
2012,"No","4413","Automotive parts, accessories, and tire stores",NA,12238143.9816,81734429000,0.000149730586379945,"Total",13463728000,"485921",27707.6479510044,143,"57010",861.495332123888,0.474393878606951,0.648481535846365,0.733357425228755,0.835403944474625,0.955670054143049
2012,"No","4421","Furniture stores",NA,65685151.4678,48783521000,0.00134646188141688,"Total",6354196000,"191149",33242.1095585119,191,"23657",567.422662311324,0.385615966109464,0.567433187149833,0.677115817171715,0.801125242417236,0.942626524451769
2012,"No","4422","Home furnishings stores",NA,3639893.8316,40273992000,9.03782726976755e-05,"Total",5131218000,"233502",21975.0494642444,77,"27978",1170.63000138693,0.580157773209511,0.739858404881331,0.835261435226576,0.923060744419834,0.991200758933118
2012,"No","4431","Electronics and appliance stores",NA,553513520.8174,100846140000,0.00548869317970326,"Total",9956881000,"415669",23953.8695452391,641,"46789",473.753402273624,0.360093339193747,0.499282916546042,0.608221742239078,0.74226496914631,0.896456279926605
2012,"No","4441","Building material and supplies dealers",NA,89626149.0463,240354992000,0.000372890732580666,"Total",29619935000,"997558",29692.4439481213,308,"60384",699.437987812603,0.454505680062717,0.658882974035071,0.747424317921483,0.839176997414733,0.940633301280668
2012,"No","4442","Lawn and garden equipment and supplies stores",NA,787156.5373,38784978000,2.02953972875787e-05,"Total",3921650000,"147158",26649.2477473192,42,"17898",1282.09878578382,0.540433953191042,0.678128427206738,0.77393890995432,0.889164408691356,1
2012,"No","4451","Grocery stores",NA,3254728.033,559837908000,5.81369711927403e-06,"Total",55064797000,"2571578",21412.8433981003,36,"92849",1936.12356995434,0.79809794737464,0.926116109437768,0.952607090904053,0.980477708381234,1
2012,"No","4452","Specialty food stores",NA,407244.7549,17559559000,2.31921971901458e-05,"Total",2426894000,"140292",17298.8766287458,11,"22105",4141.54131416619,0.910807768257867,0.996508780083877,1,1,1
2012,"No","4453","Beer, wine, and liquor stores",NA,171.11,42626097000,4.0142075405121e-09,"Total",3047299000,"152780",19945.6669721168,1,"32625",10000,1,1,1,1,1
2012,"No","4461","Health and personal care stores",NA,502237426.9988,270461018000,0.00185696789397872,"Total",30995112000,"1002165",30928.1525497298,58,"90959",9887.83201464942,0.996955368051974,0.997887822744714,0.998435376344608,0.999233837457697,1
2012,"No","4471","Gasoline stations",NA,2539290.0895,554256274000,4.58143679849441e-06,"Total",15572362000,"856538",18180.5850995519,56,"114474",967.504789947059,0.570515686695722,0.695875853971988,0.775774696625263,0.894697690007838,1
2012,"No","4481","Clothing stores",NA,2375611.6267,172384550000,1.37808848107327e-05,"Total",20563937000,"1329707",15465.0137210679,84,"97721",574.535708737213,0.382369412236236,0.561758313819271,0.673110301791167,0.807231000209042,0.982769644727486
2012,"No","4482","Shoe stores",NA,300186.3802,30758817000,9.75936038762479e-06,"Total",3463089000,"203812",16991.5853826075,8,"25551",7105.65157541818,0.975149389476631,1,1,1,1
2012,"No","4483","Jewelry, luggage, and leather goods stores",NA,577156.8038,30668492000,1.88192104065632e-05,"Total",3973096000,"130595",30423.0330410812,7,"24437",8322.89843432473,0.973302315941615,1,1,1,1
2012,"No","4511","Sporting goods, hobby, and musical instrument stores",NA,7025078.9517,64825089000,0.000108369754057723,"Total",7661571000,"420922",18201.8782577295,160,"38030",319.082785908451,0.251742686335778,0.411603933897057,0.518547241651426,0.66271423601709,0.877021503120968
2012,"No","4512","Book stores and news dealers",NA,360524.6214,14575468000,2.47350288443568e-05,"Total",1719801000,"113851",15105.7171215009,21,"10360",2476.00274508862,0.785526703135092,0.897142116275297,0.958251492304935,1,1
2012,"No","4529","Other general merchandise stores",NA,2691879.0962,463314172000,5.81005127596226e-06,"Total",38648962000,"1724985",22405.3901917988,30,"41083",5328.31029472506,0.906306390004988,0.961710415664811,0.979533546824346,0.999801274059079,1
2012,"No","4531","Florists",NA,64217.4688,4703138000,1.36541748934435e-05,"Total",1023120000,"64056",15972.2742600225,1,"14606",10000,1,1,1,1,1
2012,"No","4532","Office supplies, stationery, and gift stores",NA,9241506.317,31536427000,0.000293042275112523,"Total",4191168000,"241502",17354.5891959487,156,"32275",500.621943399574,0.347943153516582,0.503989569709398,0.620825395652999,0.771735194292235,0.934357742933164
2012,"No","4533","Used merchandise stores",NA,165385.2344,12956363000,1.27647885753124e-05,"Total",3001839000,"169753",17683.56965709,2,"19704",8247.92343994469,1,1,1,1,1
2012,"No","4539","Other miscellaneous store retailers",NA,24188020.6565,48392511000,0.000499829832275081,"Total",5960369000,"238004",25043.1463336751,122,"40455",2387.43224605902,0.817233786372402,0.896141336310152,0.931682121936054,0.957424692976859,0.987983616753997
2012,"No","4541","Electronic shopping and mail-order houses",NA,995734.3268,322958117000,3.08316860418158e-06,"Total",19759705000,"390553",50594.1703174729,38,"29618",1909.9724337525,0.677417029975331,0.78410855636815,0.862776733122294,0.950207643206715,1
2012,"No","4543","Direct selling establishments",NA,8637256.3684,56959894000,0.000151637507759407,"Total",6310631000,"175299",35999.2412962995,164,"29835",679.081923733846,0.419111030729226,0.600177820419047,0.688001023169972,0.78343029841378,0.934655029758457
2012,"No","4811","Scheduled air transportation",NA,594315471.4337,163848732000,0.00362722045010211,"Total",23532876000,"408185",57652.4762056421,39,"2624",2565.8839659879,0.871004369808324,0.985198589586022,0.997717750958139,0.999940920990587,1
2012,"No","4812","Nonscheduled air transportation",NA,5028117255.1541,17423833000,0.288576988493525,"Total",2702798000,"36390",74273.0970046716,138,"2355",1036.90923000859,0.502995845295644,0.743460139606154,0.872133189213932,0.944449804580643,0.995489927981366
2012,"No","4831","Deep sea, coastal, and great lakes water transportation",NA,3357331295.2037,33341914000,0.100694018201945,"Total",3426107000,"46877",73087.1642809907,117,"962",1750.99491060077,0.656749620589008,0.80821573168484,0.866264707124646,0.938096936925676,0.993089385326896
2012,"No","4832","Inland water transportation",NA,21631878.6272,8366746000,0.00258545898575145,"Total",1375788000,"20551",66945.0635005596,32,"534",3668.06746530478,0.97232975121126,0.994051050370816,0.997688650258948,1,1
2012,"No","4841","General freight trucking",NA,103602707.2509,153027972000,0.000677018102617867,"Total",38164096000,"896434",42573.2357317996,144,"64068",2923.16517674732,0.739341293936979,0.874729879556625,0.925111490266602,0.961539264724055,0.995851524766854
2012,"No","4842","Specialized freight trucking",NA,168199877.6784,84975214000,0.00197939928316509,"Total",19696973000,"466668",42207.6786923466,450,"47831",894.400146153623,0.543962981812022,0.711713654192229,0.766785962801241,0.835301599452783,0.937799075358922
2012,"No","4851","Urban transit systems",NA,53034263.453,3672499000,0.0144409197805091,"Total",2021937000,"47813",42288.43619936,61,"834",2705.65106191622,0.747280721125903,0.892174232715735,0.948535410354697,0.981120841047166,0.999917836856523
2012,"No","4852","Interurban and rural bus transportation",NA,506624,1151483000,0.000439975231940029,"Total",445576000,"16663",26740.4428974374,3,"507",8632.58332289922,1,1,1,1,1
2012,"No","4853","Taxi and limousine service",NA,4992969.6748,6614317000,0.000754873054133934,"Total",1780095000,"75466",23588.0396469933,32,"7506",2746.4372806494,0.772696591029586,0.91794492117144,0.974771482282973,0.994696797264941,1
2012,"No","4854","School and employee bus transportation",NA,73597903.8404,9443990000,0.00779309421551696,"Total",4206391000,"239563",17558.6004516557,80,"4327",606.769681291237,0.399762253337653,0.638063588023654,0.746724251180047,0.865476432890825,0.997555371755702
2012,"No","4855","Charter bus industry",NA,4684774.3787,3078003000,0.00152201748299141,"Total",885906000,"33850",26171.5214180207,150,"1388",252.587881662165,0.199657691866925,0.358322974094228,0.481890315823069,0.612476841558593,0.868340262422419
2012,"No","4859","Other transit and ground passenger transportation",NA,26214712.3237,4726934000,0.00554581729376801,"Total",1935594000,"81750",23676.9908256881,88,"4173",634.95236893436,0.410236443864618,0.650570782991119,0.76408200377988,0.879826192904293,0.989765767361286
2012,"No","4861","Pipeline transportation of crude oil",NA,50200,6800729000,7.38156159435261e-06,"Total",1195304000,"11299",105788.476856359,1,"658",10000,1,1,1,1,1
2012,"No","4862","Pipeline transportation of natural gas",NA,86483.958,22986921000,3.76231153358904e-06,"Total",3245961000,"29597",109671.959995946,6,"2118",6048.6383888949,1,1,1,1,1
2012,"No","4869","Other pipeline transportation",NA,526157.3301,6695508000,7.85836310105223e-05,"Total",644296000,"6491",99259.8983207518,4,"615",7133.79798620053,1,1,1,1,1
2012,"No","4871","Scenic and sightseeing transportation, land",NA,129450.1006,1010050000,0.000128162071778625,"Total",300816000,"10974",27411.7003827228,5,"592",3331.45770232028,0.996021633064687,1,1,1,1
2012,"No","4872","Scenic and sightseeing transportation, water",NA,280155.5199,1579684000,0.000177349090007875,"Total",428790000,"14400",29777.0833333333,10,"1761",2342.2230523067,0.851656965159972,0.987819966008594,1,1,1
2012,"No","4879","Scenic and sightseeing transportation, other",NA,1542.1001,502527000,3.06869103550655e-06,"Total",102830000,"2551",40309.6824774598,2,"220",10000,1,1,1,1,1
2012,"No","4881","Support activities for air transportation",NA,4686531976.6162,22474388000,0.208527679446319,"Total",6839656000,"166466",41087.405235904,263,"5950",1400.58900019412,0.659734558074638,0.818996505328857,0.878495682486098,0.934401958770849,0.985458553751469
2012,"No","4882","Support activities for rail transportation",NA,7869641.047,4835940000,0.00162732396328325,"Total",1448653000,"32100",45129.3769470405,39,"1275",1464.72699871213,0.589741723458152,0.818078243728926,0.897607072298017,0.975377394075223,1
2012,"No","4883","Support activities for water transportation",NA,242025991.8024,16486242000,0.0146804827808787,"Total",5049354000,"84746",59582.210369811,229,"2526",679.026183673237,0.43835482101368,0.592481456061728,0.683111032199453,0.812163511381091,0.955034397837065
2012,"No","4884","Support activities for road transportation",NA,26696160.0416,7511269000,0.00355414778003557,"Total",2531589000,"87712",28862.515961328,106,"10860",1407.33457076379,0.657806029573663,0.84503411763853,0.927416607397154,0.962311990856398,0.996507732144315
2012,"No","4885","Freight transportation arrangement",NA,720012684.7316,50145296000,0.0143585289581619,"Total",12108381000,"231574",52287.3077288469,28,"20520",4862.77321089885,0.996102800199133,0.999359215429223,0.99968578770886,0.999997349232843,1
2012,"No","4889","Other support activities for transportation",NA,38629629.3768,1985480000,0.0194560657255676,"Total",457788000,"15065",30387.5207434451,241,"1358",932.040560280984,0.537444739455389,0.685343384196587,0.758451015572639,0.852656985775045,0.962853868403161
2012,"No","4921","Couriers and express delivery services",NA,130647191.5417,65800624000,0.00198550079922798,"Total",20263275000,"497709",40713.0974123434,56,"9185",5229.38330752771,0.990683483890195,0.99408111896653,0.99608105061925,0.998246924299404,1
2012,"No","4922","Local messengers and local delivery",NA,9807805.6169,3561353000,0.00275395492019466,"Total",893256000,"31780",28107.4889867841,51,"4614",1690.75647878269,0.612099119822292,0.759919663987776,0.848897347357425,0.952839646822984,1
2012,"No","4931","Warehousing and storage",NA,508185212.0895,28493655000,0.0178350307143643,"Total",28156834000,"712790",39502.2853855974,263,"14448",460.395690447804,0.32473140629113,0.545223515018276,0.665499207883602,0.772889628867193,0.937900763265348
2012,"No","5111","Newspaper, periodical, book, and directory publishers",NA,155585014.5508,101076274000,0.00153928324020729,"Total",25049971000,"465526",53810.036388945,578,"18940",565.314073605952,0.390708498390649,0.547519651983845,0.62979979497557,0.749100836498405,0.899816333273767
2012,"No","5112","Software publishers",NA,603894898.9309,171075355000,0.00352999354542272,"Total",55376229000,"410760",134814.073911773,1662,"8848",326.147824572217,0.300656588413384,0.429589640351513,0.514930149204089,0.606705951498416,0.759869771639769
2012,"No","5121","Motion picture and video industries",NA,34633765.4241,80762375000,0.000428835400446062,"Total",14299150000,"280679",50944.8515920322,153,"21264",785.915620783148,0.417090982278026,0.595326273624416,0.711356075850004,0.850224350853868,0.966420177169349
2012,"No","5122","Sound recording industries",NA,2016710.803,11212097000,0.000179869189768872,"Total",1952809000,"23818",81988.7899907633,44,"3754",2674.35367725479,0.800984437654336,0.883800006308002,0.925527858186435,0.962414635864756,1
2012,"No","5151","Radio and television broadcasting",NA,17850109.4039,63126164000,0.000282768796214197,"Total",14115231000,"222544",63426.6976418147,62,"8825",1795.85116033712,0.754470735133582,0.914552653880636,0.949578779534621,0.976856645093944,0.999664980502235
2012,"No","5152","Cable and other subscription programming",NA,8500312.1437,63596426000,0.00013366021769368,"Total",6216909000,"55624",111766.665468143,118,"772",458.61873062654,0.318647567645301,0.484752138034975,0.593760446473199,0.743853744782735,0.94277057829254
2012,"No","5171","Wired telecommunications carriers",NA,4345791989.7168,285662963000,0.0152130046684309,"Total",54232375000,"781189",69422.8605369507,355,"32688",569.912566132852,0.396568068052203,0.58190261275781,0.708711765044737,0.864504424254952,0.978283064938336
2012,"No","5172","Wireless telecommunications carriers (except satellite)",NA,317802441.5212,225397016000,0.00140996738626389,"Total",17041080000,"293105",58139.847494925,158,"13458",1737.23386614776,0.719501501609829,0.879857016815061,0.93595756794407,0.975541673076656,0.996994907344051
2012,"No","5174","Satellite telecommunications",NA,827656032.8515,6801675000,0.121684148809154,"Total",858616000,"9593",89504.4303137705,146,"535",1124.64236908666,0.561663102776965,0.790300272095393,0.867226460175057,0.953581494795504,0.997007971980303
2012,"No","5179","Other telecommunications",NA,442861681.7784,27732253000,0.0159691923255712,"Total",3763252000,"50579",74403.448071334,361,"4017",866.387476835989,0.489376593639334,0.696159533776536,0.796291286077853,0.876060145410604,0.96807341362427
2012,"No","5182","Data processing, hosting, and related services",NA,223049315.5059,107994265000,0.00206538111543145,"Total",41126425000,"497300",82699.4269052886,318,"14689",778.40873480701,0.466006393085774,0.578278052902437,0.663169191045908,0.779533401353997,0.919664186824413
2012,"No","5191","Other information services",NA,149376386.8896,94026388000,0.00158866452351227,"Total",35037577000,"230509",152000.90668911,423,"10551",860.875263338679,0.481477222996011,0.665165333677238,0.733427545774555,0.792354981150297,0.900367405997802
2012,"No","5221","Depository credit intermediation",NA,3268971.9303,480627316000,6.80146929122938e-06,"Total",126921385000,"2038914",62249.5039025677,8,"125488",8270.68116442812,0.994375068195932,1,1,1,1
2012,"No","5222","Nondepository credit intermediation",NA,3338.6399,535960486000,6.22926500592807e-09,"Total",41470122000,"526719",78732.9145141907,2,"41020",10000,1,1,1,1,1
2012,"No","5223","Activities related to credit intermediation",NA,1014838.8039,78603800000,1.29108109773319e-05,"Total",15803161000,"249803",63262.4948459386,7,"29639",9231.9575899936,1,1,1,1,1
2012,"No","5231","Securities and commodity contracts intermediation and brokerage",NA,70139.5596,236512139000,2.96557969060523e-07,"Total",79762665000,"425910",187275.868141157,2,"45428",6645.69887757886,1,1,1,1,1
2012,"No","5239","Other financial investment activities",NA,479387909.5598,269247352000,0.00178047399908988,"Total",87449245000,"471260",185564.751941603,18,"50449",9561.94914537356,0.998340642214256,0.999966907150358,1,1,1
2012,"No","5241","Insurance carriers",NA,10090968431.7774,1661469008000,0.00607352191535877,"Total",118079104000,"1448112",81540.0355773587,32,"31784",2966.22213017776,0.965685697150794,0.999710318180942,0.999964721933975,0.999995215533196,1
2012,"No","5242","Agencies, brokerages, and other insurance related activities",NA,42699473.7333,263829121000,0.000161845188171248,"Total",51106914000,"856317",59682.2368351907,18,"144290",4566.10099501749,0.97034579751767,0.996674692397155,0.999900974414008,1,1
2012,"No","5311","Lessors of real estate",NA,52049891.1656,196559160000,0.000264805217755306,"Total",20767209000,"548697",37848.2277103757,328,"124046",784.091260127554,0.388049694854721,0.505539755356831,0.59281948439155,0.720971417570842,0.896952961836649
2012,"No","5312","Offices of real estate agents and brokers",NA,11823541.8319,65093540000,0.000181639250713665,"Total",13544301000,"241045",56189.9271920181,15,"86095",2426.1586412754,0.976116603959782,0.999784715347726,1,1,1
2012,"No","5313","Activities related to real estate",NA,2561375.1451,63685428000,4.0219171410766e-05,"Total",26633629000,"612803",43461.9755451589,79,"85639",1974.00031997962,0.673090463772416,0.804322094178053,0.8714256095995,0.948058267626237,0.997799444384634
