"Shiny.VendorSize","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Small",26.4249256888872,36.4647244189983,31.8825238643753,31.0128864306829,31.21815213949,31.9352974104675,31.7797598299224,28.8556632020295,27.5842598474653,29.9780504414561,31.7031688330381,32.6272414711979,38.5829830476166,46.833483444184,48.6712185755921,58.6766717227003,59.5510092588643,63.3414118170694,67.4551896602504,72.8400716369202,69.9366695238073,66.3587246735509,65.0829050454782,53.7281455630673,59.9684432947204,58.5710932754158,62.6750110527407,64.5980727264495,74.8605299609659,76.7240560641147,77.8404372828974,74.2196555441331
"Medium",55.6743156552917,77.6479627708394,63.252933816654,59.6764500094239,55.5881461524628,59.0182055417019,49.7307273805922,48.6691216693608,48.5089314566091,51.337461466531,47.8089037881912,58.0328116537668,58.1741957113618,67.9710464699771,67.2380106355974,78.2573035857924,80.2682862203643,83.5477110469665,94.4578496670586,101.139958173938,94.6550312983383,93.6530351833487,85.327812302156,70.4780252528863,62.0393520833074,59.3236195606853,59.5607675636071,64.5139605131729,74.2832718973718,81.2423196499629,83.2179920114126,75.8688931867701
"Large",70.7339005164526,71.2860473724806,63.5030112076442,59.4558693441202,53.7540720030738,47.8591841197155,49.5968679287341,46.7788558076858,44.8876511315576,46.7934353776369,56.3462429346271,54.1118632188428,62.7597194492351,86.9703790794546,100.52436543368,112.067032962867,120.334073592854,134.672347638771,161.118326872953,156.17772158122,149.705642007703,140.187088766123,137.600110701857,113.398817334731,102.928476411574,95.9730889459106,93.6175369334699,97.2946367599268,112.431056308869,114.156434706022,114.853792367952,122.180737533559
"Big Five",58.9960393186987,60.1424351269494,53.8397754178898,53.3350358353268,54.8293936585323,48.2877184812301,53.9476327778281,55.7147318124168,59.4991414943991,62.2503635122851,65.9493357872354,68.879898699451,88.5172016522049,100.473907825051,101.74671467404,99.8542128085551,115.452641136607,125.720710458745,128.911222745622,131.646208279674,116.888636580856,128.940812546246,121.696377607963,109.90089058639,91.9743840270827,91.3436787809813,114.034449672171,122.506698983928,120.705914898534,129.470620665532,156.955792439446,114.037085476137
"Unlabeled",24.8962861189443,10.7934488880307,10.8327278235093,9.83707758741232,6.95532176315774,8.44381567621529,9.50816173722856,6.59321123612325,6.15498388635057,2.28887567778546,1.3842369359932,1.99644671278667,2.32698786291758,0.966666707191252,2.49009521357056,9.71991731854242,9.25575619082307,8.89113121046394,11.2943845003763,6.50708523367218,5.80152854124125,4.99333783067229,3.50592639432364,1.758317603523,0.73953048164115,0.602557110698661,0.817537815874336,0.56503642576463,0.247987683849908,0.388477086598129,0.0818686988099206,0.7562485992491
