"","Fiscal.Year","NAICS_Code","Action.Obligation","Obligation.2016","vendor_count","hh_index","pct_sum_check","top4","top8","top12","top20","top50","GEO.id2","NAICS.id","NAICS.display-label","OPTAX.id","OPTAX.display-label","ESTAB","RCPTOT","PAYANN","EMP","NAICS_DESCRIPTION"
"31",2007,"2372",5903456,6774679.82556805,10,6606.78898978112,NA,0.937985817121361,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Land Subdivision"
"32",2007,"2373",1433892764.3554,1645504664.16732,601,545.429232500468,NA,0.330732431371256,0.419333431031892,0.487731672062622,0.580996217580741,0.738935659067443,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Highway, Street, and Bridge Construction"
"33",2007,"2379",3620513814.7715,4154824207.90854,1076,104.250840819092,NA,0.133770080717573,0.203667358587439,0.256732829434577,0.343825151364772,0.545288086608629,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other Heavy and Civil Engineering Construction"
"34",2007,"2381",403060261.5739,462543334.374455,1070,87.2385424484772,NA,0.111719155460892,0.176223523707299,0.228194697387993,0.309783146384483,0.530429363164401,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Foundation, Structure, and Building Exterior Contractors"
"35",2007,"2382",579956251.2188,665545388.13266,2852,56.7595835631969,NA,0.0934560424192212,0.140450651016609,0.179897553884244,0.242427051697025,0.401274814176043,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Building Equipment Contractors"
"36",2007,"2383",227488650.1785,261061108.765779,1210,258.459705362718,NA,0.234083915164969,0.305389632406695,0.364768190913112,0.447398614831328,0.614478488233126,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Building Finishing Contractors"
"37",2007,"2389",822457912.6319,943835107.449966,1764,90.2032036057462,NA,0.123645529366522,0.19163559364474,0.249867150286231,0.334585290074065,0.515982744811897,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other Specialty Trade Contractors"
"38",2007,"3111",79851,91635.299518017,9,1779.84490784398,NA,0.782082700744761,1,1,1,1,NA,"3111","Animal food manufacturing","99","Total","1767","39173885","1976192","46227","Animal Food Manufacturing"
"39",2007,"3112",109502,125662.152857471,9,3442.76721788015,NA,0.927088089715256,1,1,1,1,NA,"3112","Grain and oilseed milling","99","Total","790","69754889","2727918","53290","Grain and Oilseed Milling"
"40",2007,"3114",201776800.3205,231554739.867455,27,3128.60221409881,NA,0.987374404210725,0.998786132399211,0.999553632926298,0.999973246676568,1,NA,"3114","Fruit and vegetable preserving and specialty food manufacturing","99","Total","1610","60704784","6089456","172034","Fruit and Vegetable Preserving and Specialty Food Manufacturing"
"41",2007,"3115",9723901,11158940.7849438,32,1673.06600800054,NA,0.717688919292782,0.870185329941142,0.947334819636687,0.996010243214117,1,NA,"3115","Dairy product manufacturing","99","Total","1584","91583690","5700094","131375","Dairy Product Manufacturing"
"42",2007,"3116",70465.2,80864.3562084003,8,2528.96872621367,1,0.853683804204061,1,1,1,1,NA,"3116","Animal slaughtering and processing","99","Total","3773","160062535","14694437","503590","Animal Slaughtering and Processing"
"43",2007,"3118",19060559.1098,21873489.9125545,45,3695.46011107332,NA,0.829383744882044,0.90706334564448,0.947342470915017,0.979213628671929,1,NA,"3118","Bakeries and tortilla manufacturing","99","Total","10312","55486846","8917212","283899","Bakeries and Tortilla Manufacturing"
"44",2007,"3119",47483161.25,54490660.1445949,72,2472.51914911783,NA,0.892922941182649,0.946076036586549,0.96819702058485,0.988293323667451,0.999357098407175,NA,"3119","Other food manufacturing","99","Total","3287","74608038","6347178","165452","Other Food Manufacturing"
"45",2007,"3121",21196419.6963,24324557.8337159,202,1626.03593243649,NA,0.660110632978534,0.744430387113486,0.798561731591704,0.859486745222524,0.949395665141886,NA,"3121","Beverage manufacturing","99","Total","3717","87919826","6197909","134480","Beverage Manufacturing"
"46",2007,"3132",6390738.6631,7333874.98634381,80,1181.05126385944,NA,0.661480204402782,0.786983821057844,0.854527148559068,0.92202854671359,0.991727011344762,NA,"3132","Fabric mills","99","Total","1277","17599987","2640155","73451","Fabric Mills"
"47",2007,"3133",59128768.294,67854909.678678,59,4079.56740458978,NA,0.857206587922754,0.980946745950179,0.991489640739096,0.996100131252416,0.999995738359958,NA,"3133","Textile and fabric finishing and fabric coating mills","99","Total","1272","9211647","1469974","43456","Textile and Fabric Finishing and Fabric Coating Mills"
"48",2007,"3141",9394419.6,10780834.978196,85,772.789427179189,NA,0.451282236910702,0.659084049306789,0.804593643107702,0.92536224994858,0.987958600833057,NA,"3141","Textile furnishings mills","99","Total","2553","18639885","2163550","75879","Textile Furnishings Mills"
"49",2007,"3149",317859533.5854,364768801.452146,295,1281.49124457589,NA,0.633713285524184,0.847197248032962,0.9158508078847,0.957568167783628,0.987095851633401,NA,"3149","Other textile product mills","99","Total","4141","10042279","2111773","71493","Other Textile Product Mills"
"50",2007,"3161",106449,122158.595363782,10,2515.47986201838,NA,0.920459562795329,0.99915452470197,1,1,1,NA,"3161","Leather and hide tanning and finishing","99","Total","239","1418166","162953","4467","Leather and Hide Tanning and Finishing"
"51",2007,"3211",860986,988049.116364471,31,2379.37952657876,NA,0.696412635673578,0.817582065615357,0.879163625265313,0.963177091372013,1,NA,"3211","Sawmills and wood preservation","99","Total","4102","27911240","3642165","103413","Sawmills and Wood Preservation"
"52",2007,"3212",9190545,10546872.8482901,35,4983.65257309171,NA,0.975019435735313,0.984986744529296,0.990495884629258,0.996813355464774,1,NA,"3212","Veneer, plywood, and engineered wood product manufacturing","99","Total","1956","22023577","3790727","106093","Veneer, Plywood, and Engineered Wood Product Manufacturing"
"53",2007,"3219",75282349.7987,86392414.274386,373,2015.42706065592,NA,0.608021496849351,0.71867382400607,0.780070290651138,0.839109454216615,0.915915208941466,NA,"3219","Other wood product manufacturing","99","Total","10810","51777100","9993940","314393","Other Wood Product Manufacturing"
"54",2007,"3221",5189314.7692,5955146.62520083,40,4910.61880736859,NA,0.803626928056058,0.895628706838953,0.937253162265088,0.982244009370857,1,NA,"3221","Pulp, paper, and paperboard mills","99","Total","486","80550214","7925398","125483","Pulp, Paper, and Paperboard Mills"
"55",2007,"3222",11382077.6241,13061828.8089282,161,504.726211301172,NA,0.384505990878241,0.559866723680545,0.654220505707052,0.750550056083825,0.909269262071049,NA,"3222","Converted paper product manufacturing","99","Total","4502","96137427","12933371","292758","Converted Paper Product Manufacturing"
"56",2007,"3231",7408721.2423,8502090.01870553,197,709.858365875187,NA,0.450950195480816,0.578535570464005,0.654002170891848,0.736736824218498,0.877272359654259,NA,"3231","Printing and related support activities","99","Total","33817","103018470","25757320","646183","Printing and Related Support Activities"
"57",2007,"3241",10056074982.6078,11540136541.8956,408,798.709628087445,NA,0.484070494270446,0.667291167864065,0.769256122990993,0.880025626417244,0.994525875140564,NA,"3241","Petroleum and coal products manufacturing","99","Total","2283","615484030","8508950","105775","Petroleum and Coal Products Manufacturing"
"58",2007,"3251",142172402.3057,163154007.695318,366,2530.02436054654,NA,0.732466227880678,0.796811856096487,0.838967303501952,0.891073281059123,0.955065641134825,NA,"3251","Basic chemical manufacturing","99","Total","2484","226129195","10585682","152995","Basic Chemical Manufacturing"
"59",2007,"3252",29391398.9611,33728940.740303,276,1466.45532709395,NA,0.5988414584436,0.7207477827109,0.778827550503564,0.832945533316901,0.915460922200153,NA,"3252","Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing","99","Total","1338","100865467","5720248","96485","Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing"
"60",2007,"3253",8270166.71,9490666.41037411,63,1992.53967913507,NA,0.821653916459659,0.891132213116303,0.919343542392179,0.950522288631888,0.997669249934601,NA,"3253","Pesticide, fertilizer, and other agricultural chemical manufacturing","99","Total","904","29155483","1552680","27838","Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing"
"61",2007,"3254",370269266.5841,424913089.951916,446,3462.83607788422,NA,0.756610823339505,0.820286167166919,0.858766744942829,0.897567904207679,0.95149658454518,NA,"3254","Pharmaceutical and medicine manufacturing","99","Total","2010","188399027","18330441","248400","Pharmaceutical and Medicine Manufacturing"
"62",2007,"3255",28828726.4145,33083229.7618774,402,652.580614305186,NA,0.476013017201465,0.62037360164069,0.683594925508293,0.76822049318748,0.891333092663273,NA,"3255","Paint, coating, and adhesive manufacturing","99","Total","1970","34070322","3381463","64619","Paint, Coating, and Adhesive Manufacturing"
"63",2007,"3256",11591749.9031,13302444.2312371,144,1106.93130415457,NA,0.553195824769214,0.665732554914124,0.751663033292014,0.835626721653084,0.948496188218885,NA,"3256","Soap, cleaning compound, and toilet preparation manufacturing","99","Total","2281","91345632","5546508","106571","Soap, Cleaning Compound, and Toilet Preparation Manufacturing"
"64",2007,"3259",730702523.1486,838538585.206105,893,746.432261111466,NA,0.445645864148016,0.619544418446171,0.69891116428099,0.783071342033832,0.911972198908566,NA,"3259","Other chemical product and preparation manufacturing","99","Total","2802","46187347","5117741","103442","Other Chemical Product and Preparation Manufacturing"
"65",2007,"3261",123802106.4998,142072649.18499,1046,357.461977167201,NA,0.315648235058072,0.431557486714032,0.487611203994501,0.569268732095753,0.753498099316478,NA,"3261","Plastics product manufacturing","99","Total","12136","170467731","26321024","700000","Plastics Product Manufacturing"
"66",2007,"3262",245689067.379,281947518.222401,612,1096.52238234618,NA,0.573742569413058,0.693392052415016,0.752749283552263,0.828753919326231,0.936186161061229,NA,"3262","Rubber product manufacturing","99","Total","2211","38867810","6550857","148708","Rubber Product Manufacturing"
"67",2007,"3272",29257439.8285,33575212.105233,105,1683.27316808461,NA,0.735871166856504,0.910651741892027,0.946521277563444,0.972436871348047,0.993880552562919,NA,"3272","Glass and glass product manufacturing","99","Total","2078","23338253","4261664","98897","Glass and Glass Product Manufacturing"
"68",2007,"3273",34573920.1787,39676291.2310076,231,1152.33854154164,NA,0.616661991521251,0.715553046677704,0.766197156782568,0.829181487815852,0.925968340380622,NA,"3273","Cement and concrete product manufacturing","99","Total","10090","67211990","9717274","232444","Cement and Concrete Product Manufacturing"
"69",2007,"3274",699755,803023.86963507,10,4132.02999608014,NA,0.934489735844096,1,1,1,1,NA,"3274","Lime and gypsum product manufacturing","99","Total","346","7603129","854716","16202","Lime and Gypsum Product Manufacturing"
"70",2007,"3279",272291367.1506,312475748.394079,367,7308.40706575068,NA,0.909382813285572,0.933154770114998,0.942944429467343,0.954392684552932,0.977195310046872,NA,"3279","Other nonmetallic mineral product manufacturing","99","Total","3557","21167227","3585158","83137","Other Nonmetallic Mineral Product Manufacturing"
"71",2007,"3312",78205040.8518,89746432.0080331,586,762.775369474606,NA,0.465741292085622,0.532861870666877,0.585009875405157,0.662461921895011,0.79692897235601,NA,"3312","Steel product manufacturing from purchased steel","99","Total","624","22942843","2208872","48571","Steel Product Manufacturing from Purchased Steel"
"72",2007,"3313",163539210.6531,187674099.900275,111,5440.48616331608,NA,0.942139532571259,0.967007254770019,0.97651760381315,0.987882549255477,0.997917784754569,NA,"3313","Alumina and aluminum production and processing","99","Total","578","41807527","3053577","61296","Alumina and Aluminum Production and Processing"
"73",2007,"3314",22250813.0657,25534557.1100528,123,1353.48645707047,NA,0.672508044121271,0.806174684166559,0.858014343244641,0.912691953301407,0.979143368897664,NA,"3314","Nonferrous metal (except aluminum) production and processing","99","Total","1007","57460792","3366021","65372","Nonferrous Metal (except Aluminum) Production and Processing"
"74",2007,"3315",3618216.2503,4152187.57206794,83,1306.56214515633,NA,0.639606815148792,0.747467611864035,0.807114800794843,0.878374909797763,0.982228458042329,NA,"3315","Foundries","99","Total","2139","33031235","6790191","155130","Foundries"
"75",2007,"3321",21889897.9097,25120378.5973147,201,560.632445402019,NA,0.352823999532125,0.54246683705103,0.660848356093444,0.776617159502902,0.916989297219368,NA,"3321","Forging and stamping","99","Total","2767","33510549","5604853","126543","Forging and Stamping"
"76",2007,"3323",717095484.7919,822923439.054281,1319,723.036625470282,NA,0.470246830581299,0.590628895762845,0.665509010636438,0.745952664084809,0.874597989576458,NA,"3323","Architectural and structural metals manufacturing","99","Total","14225","91084021","16965097","425073","Architectural and Structural Metals Manufacturing"
"77",2007,"3324",497654113.1052,571097214.947441,614,3899.3184942994,NA,0.735662267070354,0.809134387989961,0.8438697324545,0.879238928068546,0.94026594630679,NA,"3324","Boiler, tank, and shipping container manufacturing","99","Total","1560","31703765","4491298","92658","Boiler, Tank, and Shipping Container Manufacturing"
"78",2007,"3325",213879048.3458,245443020.823732,1767,96.6882279187414,NA,0.134553738346686,0.208370631253402,0.265640684492166,0.359915739501121,0.539808990492908,NA,"3325","Hardware manufacturing","99","Total","777","9587447","1646806","39347","Hardware Manufacturing"
"79",2007,"3326",31220448.6438,35827919.0312141,372,350.690575003846,NA,0.309046780546345,0.464759537743845,0.54352134080054,0.652645533458253,0.824445058743743,NA,"3326","Spring and wire product manufacturing","99","Total","1580","9603058","1898072","50455","Spring and Wire Product Manufacturing"
"80",2007,"3327",556787364.5315,638957269.372848,1903,964.396514399028,NA,0.496573837748681,0.600449876898998,0.64277865779124,0.702694458341576,0.800352404510121,NA,"3327","Machine shops; turned product; and screw, nut, and bolt manufacturing","99","Total","25446","60974464","17064499","403174","Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing"
"81",2007,"3328",11833644.9375,13580037.7983704,226,802.520119741391,NA,0.506282336981152,0.624026388678865,0.69193166487782,0.77183169128496,0.903880292658545,NA,"3328","Coating, engraving, heat treating, and allied activities","99","Total","6178","26619757","5301808","140423","Coating, Engraving, Heat Treating, and Allied Activities"
"82",2007,"3329",5389087873.6137,6184401966.50643,5002,278.242947587905,NA,0.255463512913852,0.379131980586276,0.471404663512576,0.604563220584374,0.775905303784522,NA,"3329","Other fabricated metal product manufacturing","99","Total","6849","71074121","12488576","283586","Other Fabricated Metal Product Manufacturing"
"83",2007,"3331",329320166.3629,377920778.474753,598,934.674145759902,NA,0.540613939997934,0.63816648366303,0.719240521573093,0.816012857886146,0.91716307175426,NA,"3331","Agriculture, construction, and mining machinery manufacturing","99","Total","3038","88479308","9752589","206734","Agriculture, Construction, and Mining Machinery Manufacturing"
"84",2007,"3333",1455515368.3111,1670318301.94067,564,1313.95093767554,NA,0.624962636172921,0.754575965001233,0.824801355246366,0.903474084657362,0.970716985791986,NA,"3333","Commercial and service industry machinery manufacturing","99","Total","2166","22941141","4194719","87687","Commercial and Service Industry Machinery Manufacturing"
"85",2007,"3334",152420541.0419,174914552.492426,825,602.129948884804,NA,0.451762419146241,0.535761067561162,0.586769536848789,0.65910586287878,0.797359873909212,NA,"3334","Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing","99","Total","1860","40503880","5902959","148879","Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing"
"86",2007,"3335",27390188.5897,31432394.5257058,336,1311.22672542986,NA,0.602184617721837,0.703617436959962,0.747863068204048,0.796252557057169,0.879560079206061,NA,"3335","Metalworking machinery manufacturing","99","Total","7902","28970062","8411308","168517","Metalworking Machinery Manufacturing"
"87",2007,"3336",960169414.3353,1101869881.03661,1993,1268.97077043292,NA,0.490480326379502,0.59956794994728,0.674149380318675,0.746507138685293,0.831385371966454,NA,"3336","Engine, turbine, and power transmission equipment manufacturing","99","Total","997","42102649","5083663","101428","Engine, Turbine, and Power Transmission Equipment Manufacturing"
"88",2007,"3339",1108982023.8895,1272644048.53053,3822,231.703711293026,NA,0.252829868310858,0.356941733845625,0.418100315855863,0.509787390281099,0.670131481737526,NA,"3339","Other general purpose machinery manufacturing","99","Total","6489","87862770","15054727","302097","Other General Purpose Machinery Manufacturing"
"89",2007,"3341",2748736308.8657,3154390990.20622,1367,996.971026470348,NA,0.54993931876632,0.702010832714133,0.767369526240311,0.844599573145069,0.924311036976365,NA,"3341","Computer and peripheral equipment manufacturing","99","Total","1294","65389337","5410967","90670","Computer and Peripheral Equipment Manufacturing"
"90",2007,"3342",8681104715.6152,9962250075.2986,2982,499.517603509754,NA,0.377130097488328,0.554659333767544,0.648198779742368,0.76001753312974,0.885124433874284,NA,"3342","Communications equipment manufacturing","99","Total","1789","65414870","9450090","145490","Communications Equipment Manufacturing"
"91",2007,"3343",134867432.1611,154770980.217007,627,925.272842131888,NA,0.544443718529713,0.634280484721228,0.669221186802969,0.724557084454991,0.832419762986392,NA,"3343","Audio and video equipment manufacturing","99","Total","492","7550485","743946","16318","Audio and Video Equipment Manufacturing"
"92",2007,"3344",3118794853.8118,3579062260.51389,3486,923.711329761677,NA,0.563248774780143,0.734060966625703,0.803802328711977,0.860956723327261,0.906981207196876,NA,"3344","Semiconductor and other electronic component manufacturing","99","Total","4848","122719738","20049972","371623","Semiconductor and Other Electronic Component Manufacturing"
"93",2007,"3345",10712765943.264,12293741041.1568,6573,915.467368994149,NA,0.51933998774579,0.686305852360016,0.748992423482571,0.797146786028887,0.871015801096201,NA,"3345","Navigational, measuring, electromedical, and control instruments manufacturing","99","Total","5360","128205631","28996175","407741","Navigational, Measuring, Electromedical, and Control Instruments Manufacturing"
"94",2007,"3346",9310554.0684,10684592.6880881,80,1145.26905445279,NA,0.604067023434074,0.799265446137504,0.865747498420451,0.924868215142816,0.989176248629073,NA,"3346","Manufacturing and reproducing magnetic and optical media","99","Total","819","6448935","1339948","29266","Manufacturing and Reproducing Magnetic and Optical Media"
"95",2007,"3351",57443497.1088,65920928.5159513,650,228.49507973576,NA,0.236047251699112,0.361295213079741,0.432065804134496,0.528489500357713,0.695458468976508,NA,"3351","Electric lighting equipment manufacturing","99","Total","1216","13822061","2370782","58211","Electric Lighting Equipment Manufacturing"
"96",2007,"3352",17288192.8892,19839560.350241,138,1072.99884978519,NA,0.566771079226716,0.717239511302798,0.801267167484398,0.866134502305419,0.95568594857351,NA,"3352","Household appliance manufacturing","99","Total","337","23293741","2449770","64427","Household Appliance Manufacturing"
"97",2007,"3353",580311899.6179,665953522.62784,1853,545.665287828976,NA,0.338588005600208,0.445815966628526,0.509730624320824,0.581030763427601,0.722280326496077,NA,"3353","Electrical equipment manufacturing","99","Total","2415","42007902","6659447","144618","Electrical Equipment Manufacturing"
"98",2007,"3359",742024034.0543,851530908.944572,2983,189.883604106444,NA,0.206304315232501,0.315666127543119,0.386972608315151,0.486067987666497,0.658183493930757,NA,"3359","Other electrical equipment and component manufacturing","99","Total","2318","50056367","7268116","157702","Other Electrical Equipment and Component Manufacturing"
"99",2007,"3361",3502974346.5342,4019938428.43034,269,7263.94238172313,NA,0.887475054742378,0.923461537060153,0.943456151992134,0.965978476534918,0.991708869164517,NA,"3361","Motor vehicle manufacturing","99","Total","379","258204960","13355573","179362","Motor Vehicle Manufacturing"
"100",2007,"3362",4472061416.2269,5132042019.99874,756,2061.67730774099,NA,0.764413238120256,0.883419325820205,0.927884608839082,0.954750152751902,0.979438442907616,NA,"3362","Motor vehicle body and trailer manufacturing","99","Total","2215","36255825","5575070","145863","Motor Vehicle Body and Trailer Manufacturing"
"101",2007,"3363",174848354.2498,200652231.179481,698,438.264377601245,NA,0.304508696404367,0.405454350178664,0.484180102894823,0.589931908309476,0.764736558957747,NA,"3363","Motor vehicle parts manufacturing","99","Total","5742","206240940","28209409","584440","Motor Vehicle Parts Manufacturing"
"102",2007,"3364",55636258714.3995,63846980392.9303,4951,1044.59496566791,NA,0.516374473608213,0.640168819894988,0.73103217350805,0.818416102384941,0.928415887520594,NA,"3364","Aerospace product and parts manufacturing","99","Total","1706","177562553","29816048","441418","Aerospace Product and Parts Manufacturing"
"103",2007,"3365",37793297.1484,43370779.3761763,15,9171.36354042584,NA,0.996689581557652,0.999642368195549,1,1,1,NA,"3365","Railroad rolling stock manufacturing","99","Total","240","13216839","1580531","29222","Railroad Rolling Stock Manufacturing"
"104",2007,"3366",11711673068.4606,13440065490.5446,811,2559.62606864884,NA,0.813561372781368,0.86323024376617,0.890384408313484,0.922869516329225,0.972406195637159,NA,"3366","Ship and boat building","99","Total","1791","29207356","6711641","151736","Ship and Boat Building"
"105",2007,"3369",12127179577.0432,13916891871.7503,782,1966.21944140153,NA,0.757860267218418,0.907225863510598,0.945026149082839,0.972341064132324,0.992530194169974,NA,"3369","Other transportation equipment manufacturing","99","Total","998","25258911","2265123","47509","Other Transportation Equipment Manufacturing"
"106",2007,"3371",239434452.8009,274769856.324191,570,460.257774891755,NA,0.341027447387846,0.533962147257584,0.627843778879459,0.721960496434115,0.884164014203041,NA,"3371","Household and institutional furniture and kitchen cabinet manufacturing","99","Total","16355","48024336","10452978","332447","Household and Institutional Furniture and Kitchen Cabinet Manufacturing"
"107",2007,"3372",486315819.5459,558085631.794698,1451,302.69973243792,NA,0.26461050242751,0.443073816152819,0.519781680414227,0.606865808111532,0.7455523464542,NA,"3372","Office furniture (including fixtures) manufacturing","99","Total","4357","26690119","5626571","139707","Office Furniture (including Fixtures) Manufacturing"
"108",2007,"3379",3964917.8303,4550054.88902915,98,859.622709890136,NA,0.4781980950005,0.59812514585049,0.68584433448236,0.793611025672784,0.943147777242297,NA,"3379","Other furniture related product manufacturing","99","Total","1034","10334724","1475024","41753","Other Furniture Related Product Manufacturing"
"109",2007,"3391",568484332.825,652380459.978196,1954,121.169088268169,NA,0.143353220250548,0.228196926147416,0.293971308143981,0.403820116594986,0.624351267879275,NA,"3391","Medical equipment and supplies manufacturing","99","Total","12214","78834755","15528974","317894","Medical Equipment and Supplies Manufacturing"
