"SimpleArea","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"Services (Non-R&D)",8627257138.708,9557603147.0913,12743523439.7045,18921721938.5695,23482871327.2209,25753643408.349,29268061524.8461,29890758581.7761,33450624836.9205,38071962376.4187,40993927353.7149,46202584884.266,42564310877.6357,39487213256.1211,35213489622.3402,33033839428.0327,35035025683.864,41348182526.5821,42267955843.1585,44490003396.5445,53710391173.2608,62729646505.4829,70709283434.1727,72160865580.6363,78309585140.5112,36261000473.74
