"PricingUCA.sum","PricingUCA","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"Cost or Effort-Based","Other CB",1678349514.52,3278079704.5546,3329707197.3458,3703829776.3971,4341818489.3665,4183732269.5511,4733100392.3375,4363075038.9091,5193247370.9883,5357871208.2528,6210052998.836,7463969193.9138,6650336792.8622,7346479681.7192,8350703062.1725,8186865900.2964,8708908006.35,8486043101.6123,7651814741.7786,8268072556.0056,10416731102.2812,8424601172.7951,8047715279.1911,8983116256.5178,8109288803.3,1801528493.12
"Cost or Effort-Based","T&M/LH/FPLOE",110043357,199433235.8205,373174833.4749,364718865.5433,553123976.7801,777702204.9579,808724494.9616,761013847.7971,795322141.7196,994614792.0846,1238422376.9791,1499937877.4224,1838878152.4951,2340443996.3794,2291771841.2011,2642990253.2457,3035030324.06,2965350403.7804,3134691667.0613,3450980959.9803,3771778325.2018,4828463287.2275,5396657625.1024,5784876418.8819,5631512374.63,1454420714.53
"Crosscutting","Combination/Other",,0,5000,1168597.7,71494807.89,50299188.3126,456093722.9107,1281013305.5713,1400303554.9751,992263173.2665,291472634.1255,445750855.8737,242844527.9739,183806258.9706,172390406.3468,131349519.5797,95002551.31,-3891914.6793,6430221.3646,2185152.2108,2005955.8112,961030.66,843094,-9313975.5395,-2285313.97,923300.95
"Crosscutting","UCA",108858122,197712847,229557275,518311338.9386,575648108.6298,529338122.7,792842875.4792,813377774.5014,1243307371.5034,1975564602.2576,2095301595.6474,951404756.994,499685156.931,666860557.0605,628446948.5904,209953037.4106,232737420,287814087.2812,330159740.3183,514299806.5312,1467752202.1681,1039172742.0845,1458241240.9755,152787220.8247,136611528.58,39301960.41
"Crosscutting",,1240028022.9491,83565838.1899,89551637,173641025.4946,356287910.0856,283868292.5423,355079088.3189,468947256.2578,412169382.3177,471775431.4193,269446897.972,105317667.5288,35395973.9241,51843246.835,30911148.312,106288386.382,18815855.0704,44341542.3813,14730964.5053,9282239.7399,-271994.1886,1432519.91,-4769792.2731,-2629717.2175,5794898.51,1041757202.98
"Fixed-Price","FFP",1103157137.6398,1463545032.6345,2871957367.0613,2820709934.2924,2499967808.1261,4291190423.2641,5505554538.1359,6450569487.2652,4994741174.7066,9649466804.3279,8873531702.8162,8999035343.1092,9449023229.4456,9538815026.1915,10266581919.4382,10641529936.0705,11737960830.1274,12664526868.195,13168749725.5295,13832539285.6489,23070171387.7708,21891755060.3588,23371785730.1228,22613115834.8421,22044852533.91,4900765003.72
"Fixed-Price","Other FP",50541083,87289343,135146256.875,168140676,71823571.6387,49744446.3943,37320000.4106,44110111.2125,93468515.9911,331658173.6442,78860534.2921,100613953.0156,70897077.4302,68930114.5162,132368247.4948,95290685.1137,115945565.42,116163470.7232,107586348.6567,94891230.5258,125236561.2846,158924737.5317,186543501.3453,173971417.4461,352779977,173622724.3
"Incentive","Incentive",61037929,65748129.5,43562250,86926109,91065481.8663,76375220.26,63124049.6101,180746849.2384,29339855.16,54833085.2752,60711449.9195,161640514.5156,493955944.5883,116709909.1967,168738718.0996,138887180.4214,176682103.89,362427986.4979,250235356.345,326886783.5912,1849677187.373,2481668213.4712,431032930.034,804993137.91,478644390.52,12240130.87
