"PricingUCA.sum","PricingUCA","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"Cost or Effort-Based","Other CB",18435031602.7721,20067463290.35,20621894828.2212,26259100346.9692,17479790691.7894,18112565924.3365,18075169950.3022,18516721328.6713,18298601414.3362,24023556228.147,20173650738.9211,19370557361.23,20053944743.4962,19336100297.9413,20846389724.9719,20517905546.725,24666114905.3,24981287905.3227,27425157755.4614,28412562182.2039,30709852817.9826,32863929040.2826,36124836249.4698,38452243897.5113,39797732948.4,20570709411.49
"Cost or Effort-Based","T&M/LH/FPLOE",218472722.6831,283755151.2926,294303995.0646,355422019.2273,358819888.2597,419032160.5896,446119012.2488,544451766.5989,584170039.7345,748991832.3733,862352060.5071,685601568.0454,568265194.3479,476921905.0001,469858239.8629,552771676.5972,490366658.75,511367164.146,577345819.462,776611972.8434,912672650.4461,983125702.6517,1233796515.6216,1432615957.9673,1634548642.95,671617948.79
"Crosscutting","Combination/Other",,,,347000,7527453.1191,5850002.8502,9671564.3594,48102214.7671,125782639.2608,136262009.3321,83815002.952,67321026.145,67008235.6794,47158234.25,44773318.71,6307886.87,5192170.29,-793165.3496,-231657.8906,0,-51585.8198,-545073.9837,0,0,-75797.62,
"Crosscutting","UCA",50280740,67458449,115209021.19,129638466.3,223827756.46,224449352.92,199307162.86,225846270.81,330578553.7203,1057538943.44,583575201.4493,102710918.1486,60210321.516,11012899.3188,49401716.6,14747926.83,332434190.73,38082811.5019,136393932.7778,67326435.8388,84050155.1774,176844265.2528,39456849.3298,218834639.0229,15333855.64,26882047.74
"Crosscutting",,46030732.7695,516671,5138177,2549599,3450942.625,748929.7891,7285310.0961,10762546.8591,24050374.567,52992589.9561,5974419.611,-476191.8452,152497.9043,-430811.5675,-25414.1063,4900169.7152,1471611.04,-1380848.7897,1443900.81,328775.58,5e+05,3579086.14,451768533.88,385031267.64,48898989.39,42662547.44
"Fixed-Price","FFP",427985257.5494,462725779.696,454025064.7432,489456222.0404,519459770.441,512269170.4277,578628269.5484,475392397.6538,542550054.4252,1128560975.4023,697881032.6305,467153137.2639,485365875.742,455326549.7699,489013043.523,892830727.8515,805516225.31,877157948.1283,1003432623.4344,1189397384.0389,1168556208.4386,1217464912.7667,1376346486.666,1568154310.6114,1506208072.91,529632762.25
"Fixed-Price","Other FP",272022850.1201,204470143.2897,254783714.0392,279265304.5523,183981523.1003,161197799.7696,-204333492.0805,94805930.6035,128613734.226,62181991.6171,280805861.7349,608511314.5027,544002218.5687,527379821.51,149541538.6009,34838084.4,38922971.11,52533916.2309,56298909.0359,26356319.8296,25211808.6663,23073026.3131,23234115.6005,17769360.1606,16956024.6,16576242.7
"Incentive","Incentive",1194716612.6631,1975903730.15,2260271264.46,2999356217.73,3061055397.7793,3800784856.8666,3850691017.06,3509026504.1239,4167265142.2295,4444816076.9161,3061233913.2671,3818014187.3258,3406052855.6632,3130796282.81,3455480530.41,3149257449.2094,1948798969.33,2507821190.9817,2763260493.6307,2838985764.3899,3078001796.59,3292517489.9319,3662928334.28,4199514042.99,4651587386.17,760210702.84
