"PricingUCA.sum","PricingUCA","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"Cost or Effort-Based","Other CB",382296168.6494,457891915.0532,289312913.3466,782764783.7275,396150910.7173,731675244.1782,622364396.3336,617814948.5846,675379615.0558,857855271.4555,585617336.1713,1061326441.459,1026744802.9168,879074610.54,892307237.7725,1222395221.315,1892798363.99,2454134448.7312,4279293436.8468,5445056704.5945,6702006978.8524,6663255959.6548,8163940647.9984,10419070037.9722,11989116551.73,4401376321.83
"Cost or Effort-Based","T&M/LH/FPLOE",485326804.0984,674518046.2637,1605647306.6343,1976875322.1425,2975278772.3596,2330798508.07,1444896163.7073,1357584723.0203,1394479252.4496,1152441451.7719,1710917741.4976,2112868769.3926,1840870844.4,1464592976.2476,1282220075.7623,1250059357.5413,1131115839.0801,1219850991.1412,1412698775.6244,1856603268.2004,1710054630.0517,2122341452.4205,2213470786.2636,2474481878.1947,2435535397.1,909079534.1
"Crosscutting","Combination/Other",0,30998.6192,84446,6770790.4768,74777473.5624,153775140.0435,106040800.1911,204494548.0057,266224776.5834,282719202.7872,184068650.5073,231311552.7237,160739050.0716,91285430.7,8665995.17,-654653.7031,-444783.79,-63126006.5998,43665.461,-98626.3229,-695727.9531,0,0,,,
"Crosscutting","UCA",19055000,5991418.82,18063741.76,9929289.68,15374723.3599,4305837.0792,13431328.0499,2295495.42,17796636.5931,215431988.1302,96552725.1896,164282408.2727,62370360.7253,53051077.0332,244506776.3613,86489256.67,191446501.59,78630417.3816,22962940.5173,9796815.1217,25930078.1816,35502896.8605,56647309.6556,70100560.9339,51355303.74,72035688.55
"Crosscutting",,60083078.2253,171593880.8,29568586.8197,331079927.207,238604568.8847,213499208.4379,266414810.7729,329599160.9158,449182342.3307,504210095.8781,195337818.5461,363470970.4562,107424955.2995,165971414.4696,68193797.1605,23607037.0855,4801210.35,40429064.5605,8677575.1,41635106.71,46782150.99,8054138.75,3575774.2,3337249.63,2386666.44,5679114.96
"Fixed-Price","FFP",6985195936.6079,8393279122.2504,11469529749.8175,11038205345.0381,6663068085.4153,5587635394.4309,5622135720.1828,4704620012.8227,4571032356.4117,6599487313.1985,8786049662.7857,5720794672.6144,5220244059.5494,4649454714.0694,4884875039.7938,5466885415.331,5393977352.6887,6264002846.3361,5978428844.3412,7319955160.7011,7799720055.8711,8338174682.884,9726303732.0054,10336144903.3116,11136161612.76,4505517663.76
"Fixed-Price","Other FP",2833089050.479,2905976555.3805,5696174798.1541,4880275244.5242,6162867621.9626,5900618659.7135,5946905731.5961,5931346568.5715,5999935892.3473,6024005330.8712,6757836505.9927,4900848314.9973,1789322955.3147,1429218480.8851,1738717299.8324,1520249339.7719,1805053139.12,1905136694.2768,2001673101.5347,1027230908.0856,1061606277.6708,772338651.3438,782503889.7999,969688898.8689,1130038701.88,465566572.74
"Incentive","Incentive",32088000,115632999,143704699.1802,266996882.0866,23664265.9918,38936201.3044,25345724.3948,18644099.9363,10351694.3962,15227296.5904,496719848.2663,37031565.7347,23098647.1911,186385210.53,-7203046.37,41773064.11,74587725.15,77221716.4819,139655755.2504,395906282.93,267342355.3794,270277661.8908,240820808.21,162939666.0588,222077767.85,114140523.96
