"Vehicle.sum","Vehicle.AwardTask","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"Unlbd. Task Ord.","Task Order",11.8201236133982,10.8528678552004,11.7706895889575,8.50864564510994,6.83427069990564,4.03101577568875,2.54167960117457,1.41627406229371,0.822230736328043,0.462716854554584,0.370061706976815,0.164872358804915,0.12987010491505,0.0613393012528611,0.0699518576313873,0.0771597923973428,0.0363257795673345,0.00941731653428617,0.00372761111431897,0.00211257924256832,0.00183932893457883,-0.0055556322538559,-0.0184076565255098,-0.0156516819895,-0.00128074094762171,-0.0151295264393279
"Other IDV","Task Order",26.4428820733664,32.9598102015749,42.0236958461348,55.6242321842857,54.8115207295558,53.0916650198796,56.5229243364161,53.7771851927666,54.4557972903158,56.4614233669272,62.754076332838,60.9137120690051,61.00640245946,56.5792740083816,60.2113494844591,61.369485266193,64.6853258728566,69.4628536591675,76.2085484000689,76.8744644344231,84.3790298241459,87.550977563854,85.6545200050148,92.081870110202,94.3862772605528,50.8383222492001
"Multi.-Awd.","Task Order",21.0135747694055,22.3399305224517,27.9062936711831,35.5840357752144,43.9167991378439,55.0762457689888,63.2099440587647,70.1352496989164,80.8579445871094,97.1441946879038,132.128606423224,106.87559566811,97.701385360212,86.0489060116199,81.4494075127807,79.2993808374095,86.819964646334,88.7393862947444,101.617180717379,107.506263601297,112.565559078424,103.676746022377,109.751098152211,123.328551353892,129.519997803377,64.6835655653991
"Single-Awd.","Task Order",71.1733654906528,80.2923068027274,92.8436899551777,122.716476738878,149.711148842028,189.26617393342,201.034502568818,215.595548834269,245.488945052427,241.376283682993,225.067867239278,205.315082260333,196.270751889802,151.679535755717,143.020435943847,136.922221596782,144.51319727078,156.54666483826,177.995770159283,180.419960265585,207.121713398258,200.006945991913,208.673342431956,226.196676468225,228.571812551091,134.545062728054
"Pur. Order","Award",20.8877234671981,20.3512131904538,23.5481864486548,28.4656441915883,16.1579826770149,23.1131269915047,23.7843728265546,24.4759751206021,26.9109633316256,24.7640507892479,25.6424124457699,25.4449133845684,20.4574141014807,18.8857248724043,19.4516801172915,19.2331519381345,19.7856773781452,20.0754542267455,21.6415948095358,21.4655466798723,21.7029442881687,20.2286919783947,18.4255575236296,18.56451223082,18.3947248305617,9.44341032425858
"Definitive","Award",194.318312270172,199.432486577585,228.810138554863,255.723265551092,253.822689062664,263.348443835628,280.132010185709,299.787046521475,324.251413920859,342.086460543351,318.283167894902,322.231686001345,307.526583154381,284.031644299309,260.256310755854,253.938197177282,274.797443300257,289.077635757167,286.920443713905,305.576626558802,351.721045036409,311.108698201637,304.054304445506,300.92608277759,265.317222992411,165.660957739642
