"PricingUCA.sum","PricingUCA","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"Cost or Effort-Based","Other CB",1176402254,1600031936,1835939752,299177304.68,1268712706.5396,484001394.908,1074496060.9841,484609328.2958,563605200.4969,46363129.2718,649837486.5868,545953094.8006,576332092.6533,554576923.1019,437093355.3148,316376617.7725,714145880.7729,403349529.0874,384756386.5471,685338474.8064,784218273.9029,757632944.3788,668096990.6135,548055321.877,410562849.11,216899531.18
"Cost or Effort-Based","T&M/LH/FPLOE",42398814,63525199,73153455,56345839.7362,93834930.828,169530991.2696,130639883.5691,122383886.3232,293472698.8695,131264074.8466,132065016.8802,56935060.5065,49919766.9527,64692379.2653,48664593.0097,63042769.8174,28756065.8392,10715496.6963,12093410.1742,19222276.4342,4400381.2637,6227722.9906,18601025.7194,15612705.8787,11734829.65,-13407.19
"Crosscutting","Combination/Other",,16075.94,35076.1,56141.65,56700295.5538,41236583.0362,587558355.4688,1423164331.2343,1254317634.5423,642846998.4845,13075480.0404,57999592.8545,53528498.3889,115318631.5601,109530686.8223,133513787.5,99600092.64,-74787.7813,-1363374.3098,-704.74,0,-1908.75,0,-17.44,0,
"Crosscutting","UCA",123586239,123841083,27899147,63978388.2,676713047.01,671741423.9456,449500707.893,898774531.8891,1225623184.81,1374527288.5812,1415056942.4453,492334322.0161,171362208.4805,158181001.7887,200714142.0673,78895286.2745,175348910.3931,199328694.5599,130043560.9377,179247197.5896,667467697.3537,3035033719.7607,305726078.9891,232020082.7027,1293586369.63,106707765.49
"Crosscutting",,530400627.3006,228272167.0788,379289714.67,711581455.5774,966930130.7073,933305935.1369,546055325.9393,207664068.1435,362982513.357,432566278.8527,94686336.2615,1831061.3402,7809425.4823,11696735.4942,17355181.4653,21753077.9013,814579.0795,87175111.08,24227.3006,1165773.9312,60422.45,103104.22,40500,8000,140000,1073805770.61
"Fixed-Price","FFP",11031409829.6072,10080049807.0595,11283960722.111,15210236074.0347,16261690652.9338,32307061059.2449,35969890490.9035,39175991969.1852,42264594997.1215,39977921780.5161,58134178620.1942,40067881680.5875,36610140621.3283,31997823856.1782,33548993941.6427,34259978808.815,34381649875.7473,35197676426.5542,37239109801.3261,37671876988.5384,54717096067.4609,72329946501.3276,73850970989.0429,51972247247.0936,50487388914.4618,21983761153.45
"Fixed-Price","Other FP",4272542897.5313,5273935127.912,6291915235.8901,7248900697.053,8833522710.9481,12701765166.6263,14704691664.0647,13363431645.9123,16037751496.5481,19832659273.7353,13443931318.2798,14783346005.0005,22456504518.9828,15156130266.4023,9985890970.0842,7254742708.829,5758116745.6707,7255942472.9048,8498218394.7432,6751760255.6505,5872157747.1472,6540605566.6688,12911303812.4741,12529660996.549,11931507731.75,3814157683.39
"Incentive","Incentive",35419491,47057292.85,26808793,57740905.4375,41390049.231,90493485.3834,109173654.6005,252122817.5923,49751378.0744,20334427.7591,60759545.6501,173421400.5161,115059405.4778,77574131.99,31276687.53,7259116.8514,61673536.3711,132302953.0999,158536031.6103,118427771.7153,856649865.0489,530638053.8106,29814101.8004,60489620.5324,-158565354.59,28665032.68
